"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_30_2_run.csv",,,,"Date:","29 Mar 2020 04:48:40 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 04:48:40,4.682,0.649,94.459,0.210,0,4849737.758,1542048.376,0,0,1112387584,12084375552,403369984,2742833152,2016,257272
29-03 04:48:41,1.496,52.369,46.135,0,0,0,0,972,1359,1487777792,11708235776,403369984,3113070592,2016,257276
29-03 04:48:42,1.247,65.087,33.666,0,0,0,0,281,960,1889337344,11304951808,403369984,3507535872,2016,257276
29-03 04:48:43,1.256,65.327,33.417,0,0,0,4096,1044,1205,2292637696,10899914752,403369984,3902894080,2016,257276
29-03 04:48:44,0.754,65.829,33.417,0,0,0,0,562,377,2685317120,10505482240,403369984,4289171456,2016,257276
29-03 04:48:45,0.500,66,33.500,0,0,0,61440,890,1554,3078688768,10110390272,403369984,4676509696,2016,257276
29-03 04:48:46,0.756,65.743,33.249,0.252,0,0,90112,651,377,3468980224,9718362112,403369984,5060313088,2016,257276
29-03 04:48:47,1.253,65.664,33.083,0,0,0,0,531,377,3864416256,9321205760,403369984,5449621504,2016,257276
29-03 04:48:48,0.754,66.080,33.166,0,0,0,0,281,960,4263694336,8920256512,403369984,5842530304,2016,257276
29-03 04:48:49,8.479,43.890,47.631,0,0,0,0,531,377,4489342976,8693510144,403369984,6064623616,2016,257276
29-03 04:48:50,14.787,19.048,66.165,0,0,0,12288,710,484,4489977856,8692875264,403369984,6065283072,2016,257276
29-03 04:48:51,15.423,18.657,65.920,0,0,0,0,641,960,4489977856,8692875264,403369984,6065283072,2016,257276
29-03 04:48:52,17.207,17.207,65.337,0.249,0,0,12288,171,377,4489977856,8692875264,403369984,6065283072,2016,257276
29-03 04:48:53,16.203,16.962,66.835,0,0,0,0,111,377,4489977856,8692875264,403369984,6065283072,2016,257276
29-03 04:48:54,15.517,19.458,65.025,0,0,0,0,281,960,4489977856,8692875264,403369984,6065283072,2016,257276
29-03 04:48:55,13.902,21.707,64.146,0.244,0,0,20480,1034,526,4489973760,8692875264,403369984,6065287168,2016,257276
29-03 04:48:56,15.750,18.250,66,0,0,0,0,1011,377,4489973760,8692875264,403369984,6065287168,2016,257276
29-03 04:48:57,14.496,20.639,64.619,0.246,0,0,16384,1227,1513,4489973760,8692875264,403369984,6065287168,2016,257276
29-03 04:48:58,14.851,20.297,64.851,0,0,0,4096,1340,1205,4490813440,8692035584,403369984,6065287168,2016,257276
29-03 04:48:59,16.031,16.794,67.176,0,0,0,0,729,377,4490735616,8692113408,403369984,6065287168,2016,257276
29-03 04:49:00,14.599,21.168,64.234,0,0,0,32768,1120,1106,4490735616,8692113408,403369984,6065287168,2016,257276
29-03 04:49:01,19.202,17.456,63.342,0,0,0,36864,111,377,4490735616,8692097024,403369984,6065287168,2048,257276
29-03 04:49:02,16.327,16.071,67.092,0.510,0,0,12288,171,377,4490735616,8692097024,403369984,6065287168,2048,257276
29-03 04:49:03,15.857,16.368,67.775,0,0,0,0,641,960,4490731520,8692097024,403369984,6065291264,2048,257276
29-03 04:49:04,17.250,17,65.750,0,0,0,0,651,377,4490731520,8692097024,403369984,6065291264,2048,257276
29-03 04:49:05,16.250,18,65.750,0,0,0,0,651,565,4490731520,8692097024,403369984,6065291264,2048,257276
29-03 04:49:06,21.182,19.951,58.867,0,0,0,675840,921,8449,4490956800,8691871744,403369984,6065291264,2048,257300
29-03 04:49:07,16.327,16.327,67.092,0.255,0,0,65536,855,377,4490858496,8691970048,403369984,6065291264,2048,257300
29-03 04:49:08,17.574,12.871,69.554,0,0,0,0,799,589,4582019072,8516366336,403369984,6229798912,2048,257300
29-03 04:49:09,22,3.250,74.750,0,0,0,0,741,1447,4789952512,8094887936,403369984,6644555776,2048,257300
29-03 04:49:10,22.306,3.258,74.436,0,0,0,36864,171,523,5002735616,7665258496,403369984,7065575424,2080,257302
29-03 04:49:11,22.222,3.535,59.091,15.152,0,4096,236482560,531,377,5219315712,7229267968,403378176,7491657728,2080,257302
29-03 04:49:12,21.945,3.990,69.327,4.738,0,4096,65421312,1121,960,5435428864,6793789440,403378176,7917588480,2080,257302
29-03 04:49:13,22.166,3.778,63.728,10.327,0,4096,168583168,1280,1247,5646352384,6369054720,403382272,8332640256,2080,257303
29-03 04:49:14,22.306,3.759,60.652,13.283,0,8192,231247872,591,377,5859872768,5938860032,403390464,8753192960,2080,257303
29-03 04:49:15,22.670,3.275,69.773,4.282,0,8192,316301312,221,1106,6075637760,5503762432,403398656,9179103232,2080,257303
29-03 04:49:16,22.111,6.030,64.824,7.035,0,28672,943390720,709,377,6291808256,5068128256,403435520,9605132288,2080,257303
29-03 04:49:17,22.500,3,73.500,1,0,4096,113283072,591,377,6499508224,4649254912,403439616,10014855168,2080,257303
29-03 04:49:18,22.111,3.518,74.372,0,0,0,638976,1241,960,6675582976,4254126080,403439616,10398044160,2080,257304
29-03 04:49:19,22.750,2.750,74.500,0,0,0,4194304,1395,377,6678343680,4037554176,403439616,10606116864,2080,257304
29-03 04:49:20,21.914,5.038,67.254,5.793,0,12288,720846848,1071,523,6680817664,3819249664,403451904,10816126976,2080,257304
29-03 04:49:21,22.556,4.511,69.424,3.509,0,8192,488964096,1073,1447,6683901952,3597336576,403460096,11028885504,2080,257304
29-03 04:49:22,22.613,4.020,68.844,4.523,0,12288,603475968,171,377,6685597696,3384963072,403476480,11233902592,2080,257304
29-03 04:49:23,22.306,3.509,74.185,0,0,0,4325376,111,377,6688411648,3163152384,403476480,11447009280,2080,257305
29-03 04:49:24,21.662,5.038,69.773,3.526,0,8192,485605376,341,960,6691323904,2949910528,403484672,11651678208,2080,257305
29-03 04:49:25,20.907,4.534,71.285,3.275,0,8192,474034176,1179,965,6694014976,2745036800,403492864,11848298496,2080,257306
29-03 04:49:26,22.556,4.511,69.173,3.759,0,4096,492494848,1071,377,6696464384,2532036608,403496960,12053123072,2080,257306
29-03 04:49:27,22.693,3.242,74.065,0,0,0,3670016,1276,1168,6699134976,2327416832,403496960,12249497600,2080,257306
29-03 04:49:28,24.688,3.990,57.606,13.716,0,16384,961003520,860,1205,6701596672,2324910080,403513344,12249526272,2080,257306
29-03 04:49:29,24.938,0.998,74.065,0,0,0,4194304,249,377,6704226304,2322276352,403513344,12249530368,2080,257306
29-03 04:49:30,25.250,0.250,74.500,0,0,0,4194304,450,1148,6707015680,2319482880,403513344,12249534464,2080,257306
29-03 04:49:31,26.817,1.003,72.180,0,0,0,3706880,435,377,6709911552,2316554240,403513344,12249567232,2080,257306
29-03 04:49:32,24.561,1.003,74.436,0,0,0,4194304,1011,377,6712602624,2313895936,403513344,12249534464,2080,257306
29-03 04:49:33,24.561,1.003,74.185,0.251,0,0,4366336,1221,1447,6715269120,2311229440,403513344,12249534464,2080,257306
29-03 04:49:34,25.187,0.499,74.314,0,0,0,3670016,1118,496,6717935616,2308562944,403513344,12249534464,2080,257306
29-03 04:49:35,25.250,0.500,74.250,0,0,0,4194304,522,565,6720724992,2305769472,403513344,12249538560,2080,257306
29-03 04:49:36,24.750,0.750,74.500,0,0,0,3145728,281,960,6723518464,2302976000,403513344,12249542656,2080,257306
29-03 04:49:37,25.815,0,74.185,0,0,0,4210688,111,377,6726184960,2300309504,403513344,12249542656,2080,257306
29-03 04:49:38,25,0.750,74.250,0,0,0,4198400,231,377,6728851456,2297643008,403513344,12249542656,2080,257306
29-03 04:49:39,25,0.500,74.250,0.250,0,0,4206592,821,1044,6731771904,2294722560,403513344,12249542656,2080,257306
29-03 04:49:40,25.250,0.500,74.250,0,0,0,4235264,1002,523,6735335424,2291154944,403513344,12249546752,2112,257308
29-03 04:49:41,25,0.500,74.500,0,0,0,3715072,951,377,6737719296,2288627712,403513344,12249690112,2112,257308
29-03 04:49:42,25.313,0.251,74.436,0,0,0,4194304,701,960,6739939328,2286407680,403513344,12249694208,2112,257308
29-03 04:49:43,25.126,0.503,74.372,0,0,0,4304896,1124,1205,6742859776,2283487232,403513344,12249694208,2112,257308
29-03 04:49:44,25,0.500,74.500,0,0,0,4194304,651,377,6745399296,2280947712,403513344,12249694208,2112,257308
29-03 04:49:45,25.436,0.499,74.065,0,0,0,4235264,1152,1593,6748188672,2278154240,403513344,12249698304,2112,257308
29-03 04:49:46,25.313,0.251,74.436,0,0,0,4280320,651,377,6750728192,2275614720,403513344,12249698304,2112,257308
29-03 04:49:47,24.812,0.501,74.687,0,0,0,3686400,442,377,6753521664,2272821248,403513344,12249698304,2112,257308
29-03 04:49:48,24.938,0.748,74.065,0.249,0,0,4198400,701,960,6756442112,2269900800,403513344,12249698304,2112,257308
29-03 04:49:49,25.063,0.501,74.436,0,0,0,4194304,531,377,6759231488,2267107328,403513344,12249702400,2112,257308
29-03 04:49:50,25.622,0.249,74.129,0,0,0,4206592,689,484,6762024960,2264313856,403513344,12249702400,2112,257308
29-03 04:49:51,25.686,0.249,74.065,0,0,0,4194304,701,960,6764814336,2261520384,403513344,12249706496,2112,257308
29-03 04:49:52,25.250,0.250,74.500,0,0,0,3670016,651,377,6767480832,2258853888,403513344,12249706496,2112,257308
29-03 04:49:53,25.250,0.250,74.250,0.250,0,0,4214784,1011,377,6770274304,2256060416,403513344,12249706496,2112,257308
