"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_40_2_run.csv",,,,"Date:","29 Mar 2020 07:44:17 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 07:44:17,4.712,0.649,94.429,0.210,0,4841121.667,1547389.793,0,0,1112682496,12066951168,406622208,2746662912,2016,264623
29-03 07:44:18,1.519,54.177,44.304,0,0,0,0,1082,1942,1507184640,11671982080,406622208,3134926848,2048,264627
29-03 07:44:19,1.256,65.578,33.166,0,0,0,0,495,377,1907781632,11269746688,406622208,3528658944,2048,264627
29-03 07:44:20,0.754,66.332,32.915,0,0,0,0,260,484,2307719168,10867908608,406622208,3922149376,2048,264627
29-03 07:44:21,2.750,65.500,31.750,0,0,0,40960,710,2275,2700488704,10473578496,406622208,4308688896,2048,264627
29-03 07:44:22,0.750,65.750,33.500,0,0,0,0,171,377,3103465472,10068750336,406622208,4704350208,2048,264627
29-03 07:44:23,0.754,65.829,33.166,0.251,0,0,172032,171,377,3504377856,9666052096,406622208,5098446848,2048,264627
29-03 07:44:24,1.500,65,33.500,0,0,0,0,641,960,3906822144,9261821952,406622208,5494034432,2048,264627
29-03 07:44:25,1.259,65.239,33.501,0,0,0,0,689,484,4309266432,8857640960,406622208,5889875968,2048,264627
29-03 07:44:26,8.040,40.452,51.508,0,0,0,0,591,377,4491194368,8674861056,406622208,6068875264,2048,264627
29-03 07:44:27,15.711,18.454,65.835,0,0,0,0,341,960,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:28,17.391,14.834,67.775,0,0,0,0,171,377,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:29,15.990,17.005,66.751,0.254,0,0,12288,309,377,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:30,15.099,19.802,65.099,0,0,0,12288,811,1067,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:31,16.459,17.456,66.085,0,0,0,0,975,377,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:32,16.291,17.544,65.915,0.251,0,0,8192,591,377,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:33,15.777,19.903,64.320,0,0,0,0,441,1447,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:34,16.250,17.500,66.250,0,0,0,0,111,377,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:35,15.938,16.452,67.352,0.257,0,0,28672,522,523,4491321344,8674734080,406622208,6069108736,2048,264627
29-03 07:44:36,15.288,18.546,66.165,0,0,0,4096,490,1788,4491317248,8674734080,406622208,6069112832,2048,264627
29-03 07:44:37,16.625,16.877,66.499,0,0,0,0,171,377,4491317248,8674734080,406622208,6069112832,2048,264627
29-03 07:44:38,14.677,19.403,65.920,0,0,0,0,531,377,4491317248,8674734080,406622208,6069112832,2048,264627
29-03 07:44:39,18.388,17.884,63.728,0,0,0,36864,701,960,4492460032,8673591296,406622208,6069112832,2016,264627
29-03 07:44:40,15.949,17.215,66.582,0.253,0,0,69632,942,565,4492455936,8673591296,406622208,6069116928,2016,264627
29-03 07:44:41,16.080,17.588,66.332,0,0,0,0,171,377,4492455936,8673591296,406622208,6069116928,2016,264627
29-03 07:44:42,16.582,15.816,67.602,0,0,0,0,552,960,4492455936,8673591296,406622208,6069116928,2016,264627
29-03 07:44:43,15.641,16.667,67.692,0,0,0,0,915,377,4492455936,8673591296,406622208,6069116928,2016,264627
29-03 07:44:44,16.582,16.071,67.347,0,0,0,671744,531,377,4492328960,8673718272,406622208,6069116928,2016,264627
29-03 07:44:45,18.765,11.111,69.877,0.247,0,0,12288,1518,1766,4608270336,8448225280,406622208,6282596352,2016,264627
29-03 07:44:46,22.195,3.242,74.314,0.249,0,0,20480,1011,377,4821192704,8015921152,406622208,6708666368,2016,264627
29-03 07:44:47,22.362,3.015,74.623,0,0,0,1318912,1071,377,5029507072,7595601920,406622208,7120293888,2016,264629
29-03 07:44:48,22.111,3.266,74.623,0,0,0,0,761,960,5244473344,7162224640,406622208,7544565760,2016,264629
29-03 07:44:49,23.058,3.759,62.155,11.028,0,8192,301142016,651,377,5460508672,6726762496,406630400,7970553856,2016,264629
29-03 07:44:50,21.836,4.715,60.298,13.151,0,4096,164925440,1053,607,5677359104,6290456576,406634496,8396468224,2016,264630
29-03 07:44:51,21.914,4.282,59.446,14.358,0,8192,310747136,3284,4329,5885095936,5871517696,406642688,8806092800,2016,264634
29-03 07:44:52,21.159,3.778,62.972,12.091,0,8192,201326592,111,377,6092935168,5452550144,406650880,9215811584,2016,264634
29-03 07:44:53,22.693,3.741,68.828,4.738,0,8192,268451840,591,377,6308536320,5017706496,406659072,9641803776,2016,264634
29-03 07:44:54,21.891,5.721,61.692,10.697,0,16384,575356928,716,960,6519975936,4591943680,406675456,10058027008,2016,264632
29-03 07:44:55,21.914,4.786,69.270,4.030,0,16384,534646784,1130,550,6676160512,4219752448,406691840,10418466816,2016,264632
29-03 07:44:56,21.945,3.990,74.065,0,0,0,4341760,537,611,6678900736,3998068736,406691840,10631495680,2016,264632
29-03 07:44:57,21.608,4.523,71.106,2.764,0,4096,354516992,921,1447,6681747456,3784699904,406695936,10836246528,2016,264632
29-03 07:44:58,21.303,5.013,72.180,1.504,0,8192,239181824,591,377,6684598272,3562999808,406704128,11049242624,2016,264632
29-03 07:44:59,22.362,4.020,70.101,3.518,0,4096,473432064,729,377,6686666752,3350540288,406708224,11253977088,2016,264632
29-03 07:45:00,20.500,7,63.500,9,0,16384,1058553856,310,1067,6688632832,3154616320,406724608,11442573312,2016,264633
29-03 07:45:01,22,3.250,74.500,0.250,0,0,4292608,591,377,6691463168,2932948992,406724608,11655458816,2016,264633
29-03 07:45:02,21.859,4.523,70.352,3.266,0,4096,378716160,531,377,6694350848,2719477760,406728704,11860336640,2016,264633
29-03 07:45:03,21.696,4.239,71.820,2.244,0,8192,244699136,701,960,6697177088,2506133504,406736896,12065075200,2016,264633
29-03 07:45:04,21.106,5.025,70.854,3.015,0,4096,473956352,326,585,6699622400,2310164480,406740992,12253306880,2016,264633
29-03 07:45:05,24.372,1.005,74.623,0,0,0,4206592,341,526,6702268416,2307502080,406740992,12253323264,2016,264633
29-03 07:45:06,27.723,2.723,69.307,0.248,0,0,3735552,1130,9291,6705577984,2304192512,406740992,12253323264,2048,264664
29-03 07:45:07,24.561,1.003,74.436,0,0,0,4194304,555,377,6708371456,2301399040,406740992,12253323264,2048,264664
29-03 07:45:08,25,1.250,69.500,4.250,0,0,195219456,171,377,6711402496,2298359808,406745088,12253327360,2048,264664
29-03 07:45:09,27.342,1.772,44.810,26.076,0,8192,467193856,801,1447,6713815040,2295930880,406749184,12253343744,2112,264664
29-03 07:45:10,25,1.500,59,14.500,0,4096,270876672,680,484,6716329984,2293399552,406757376,12253356032,2112,264664
29-03 07:45:11,24.812,0.752,74.436,0,0,0,4296704,1491,377,6718865408,2290860032,406761472,12253356032,2112,264664
29-03 07:45:12,25.124,0.498,74.378,0,0,0,4194304,1121,960,6721785856,2287939584,406761472,12253356032,2112,264664
29-03 07:45:13,24.500,1,74.500,0,0,0,4194304,1011,377,6724325376,2285400064,406761472,12253356032,2112,264664
29-03 07:45:14,25.436,0.249,74.314,0,0,0,3670016,531,377,6727245824,2282479616,406761472,12253360128,2112,264664
29-03 07:45:15,25.250,0.250,74.250,0.250,0,0,4206592,811,1067,6730039296,2279686144,406761472,12253360128,2112,264664
29-03 07:45:16,25.313,0,74.687,0,0,0,4214784,771,377,6732705792,2277019648,406761472,12253360128,2112,264664
29-03 07:45:17,24.750,0.750,74.500,0,0,0,4235264,503,377,6736142336,2273579008,406761472,12253364224,2112,264666
29-03 07:45:18,25.063,0.251,74.687,0,0,0,4222976,1061,960,6738653184,2270924800,406761472,12253507584,2112,264666
29-03 07:45:19,24.500,1,74.500,0,0,0,3670016,1335,377,6741573632,2268004352,406761472,12253507584,2112,264666
29-03 07:45:20,25.063,0.251,74.687,0,0,0,4210688,1061,484,6744240128,2265337856,406761472,12253507584,2112,264666
29-03 07:45:21,25,0.750,74,0.250,0,0,4304896,650,2275,6746902528,2262671360,406761472,12253507584,2112,264666
