"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_30_4_run.csv",,,,"Date:","29 Mar 2020 05:58:54 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 05:58:54,4.694,0.649,94.447,0.210,0,4846287.630,1544185.366,0,0,1112530944,12082778112,404336640,2743312384,2048,257272
29-03 05:58:55,4.854,51.214,43.932,0,0,0,0,2127,1401,1486503936,11708203008,404336640,3111673856,2048,257276
29-03 05:58:56,1.504,63.910,34.586,0,0,0,0,701,960,1884540928,11308363776,404336640,3502919680,2048,257276
29-03 05:58:57,1.754,64.912,33.333,0,0,0,0,531,377,2283495424,10907770880,404336640,3895013376,2048,257276
29-03 05:58:58,1.256,65.075,33.668,0,0,0,0,729,377,2685812736,10503667712,404336640,4290711552,2048,257276
29-03 05:58:59,1.250,65.500,33,0.250,0,0,143360,641,1106,3089457152,10098171904,404336640,4687646720,2048,257276
29-03 05:59:00,1.511,64.987,33.501,0,0,0,0,830,377,3492208640,9693650944,404336640,5083287552,2048,257276
29-03 05:59:01,1.259,65.239,33.501,0,0,0,4096,500,1205,3892944896,9291145216,404336640,5477474304,2048,257276
29-03 05:59:02,0.750,66,33.250,0,0,0,0,401,960,4293894144,8888590336,404336640,5871489024,2048,257276
29-03 05:59:03,9.250,43,47.750,0,0,0,36864,171,377,4490526720,8690974720,404336640,6065033216,2080,257276
29-03 05:59:04,15.829,17.839,66.332,0,0,0,61440,171,523,4491128832,8690339840,404336640,6065758208,2080,257276
29-03 05:59:05,18.953,19.451,61.347,0.249,0,0,12288,961,9006,4490993664,8690475008,404336640,6065758208,2080,257304
29-03 05:59:06,15.250,18.750,66,0,0,0,0,562,377,4490997760,8690470912,404336640,6065758208,2080,257304
29-03 05:59:07,14.536,19.298,66.165,0,0,0,0,495,377,4490997760,8690470912,404336640,6065758208,2080,257304
29-03 05:59:08,16.327,16.327,67.347,0,0,0,0,341,960,4490997760,8690470912,404336640,6065758208,2080,257304
29-03 05:59:09,16.040,18.045,65.915,0,0,0,8192,522,523,4490993664,8690470912,404336640,6065762304,2080,257304
29-03 05:59:10,16.337,18.317,65.099,0.248,0,0,32768,171,377,4490989568,8690470912,404340736,6065762304,2080,257304
29-03 05:59:11,14.536,19.298,66.165,0,0,0,0,1145,2062,4490977280,8690470912,404340736,6065774592,2080,257306
29-03 05:59:12,16.667,16.667,66.667,0,0,0,0,171,377,4490977280,8690470912,404340736,6065774592,2080,257306
29-03 05:59:13,15.633,18.859,65.509,0,0,0,0,531,377,4490977280,8690470912,404340736,6065774592,2080,257306
29-03 05:59:14,15.288,18.546,66.165,0,0,0,0,776,1106,4490985472,8690470912,404340736,6065766400,2080,257304
29-03 05:59:15,15.776,17.048,67.176,0,0,0,45056,1125,377,4490985472,8690470912,404340736,6065766400,2080,257304
29-03 05:59:16,16.667,16.919,66.162,0.253,0,0,16384,980,1289,4490985472,8690470912,404340736,6065766400,2080,257304
29-03 05:59:17,16.285,16.539,67.176,0,0,0,0,741,1447,4490981376,8690470912,404340736,6065770496,2080,257304
29-03 05:59:18,15.196,20.098,64.706,0,0,0,0,171,377,4490981376,8690470912,404340736,6065770496,2080,257304
29-03 05:59:19,14.851,20.050,65.099,0,0,0,0,533,484,4490977280,8690470912,404340736,6065774592,2080,257304
29-03 05:59:20,15.802,19.012,65.185,0,0,0,0,281,960,4490977280,8690470912,404340736,6065774592,2080,257304
29-03 05:59:21,16.667,17.662,65.672,0,0,0,36864,171,377,4490977280,8690470912,404340736,6065774592,2080,257304
29-03 05:59:22,18.250,11,70.500,0.250,0,0,696320,499,631,4598738944,8481660928,404340736,6262870016,2080,257304
29-03 05:59:23,22.693,2.993,74.314,0,0,0,0,281,960,4803858432,8065388544,404340736,6672564224,2080,257304
29-03 05:59:24,22.556,3.008,74.436,0,0,0,2043904,171,484,5019107328,7630606336,404340736,7098912768,2080,257306
29-03 05:59:25,23.134,2.985,73.881,0,0,0,0,221,377,5235195904,7195381760,404340736,7524753408,2080,257306
29-03 05:59:26,22.222,3.535,63.636,10.606,0,4096,228749312,341,960,5443198976,6776233984,404348928,7934382080,2080,257306
29-03 05:59:27,22.362,4.774,57.286,15.578,0,20480,684023808,171,377,5659381760,6340538368,404373504,8360484864,2080,257307
29-03 05:59:28,22.250,4.750,69.500,3.500,0,16384,465567744,789,377,5875171328,5905440768,404389888,8786407424,2080,257307
29-03 05:59:29,22.693,2.993,74.314,0,0,0,167936,830,1554,6083084288,5486374912,404389888,9196105728,2080,257307
29-03 05:59:30,22.195,3.491,74.314,0,0,0,0,591,377,6299545600,5050642432,404389888,9621995520,2080,257307
29-03 05:59:31,22.807,2.757,74.436,0,0,0,4096,704,1205,6515351552,4615163904,404389888,10048208896,2080,257307
29-03 05:59:32,22.055,4.261,71.178,2.506,0,8192,310407168,761,960,6675410944,4244312064,404402176,10406944768,2080,257308
29-03 05:59:33,24.051,5.063,65.316,5.570,0,24576,780177408,951,377,6678671360,4022411264,404426752,10619727872,2080,257308
29-03 05:59:34,22.500,3.750,73.750,0,0,0,71200768,1011,484,6682816512,3807436800,404426752,10824724480,2080,257308
29-03 05:59:35,20.202,3.788,71.465,4.545,0,4096,414523392,739,960,6683529216,3621564416,404430848,11004997632,2080,257308
29-03 05:59:36,21.357,5.276,69.598,3.769,0,8192,473440256,171,377,6686097408,3408551936,404439040,11209625600,2080,257308
29-03 05:59:37,20.151,5.290,71.537,3.023,0,8192,480677888,111,377,6688030720,3212783616,404451328,11398250496,2080,257308
29-03 05:59:38,23.515,5.693,65.842,4.950,0,16384,724312064,281,960,6690164736,2999992320,404467712,11603128320,2080,257309
29-03 05:59:39,21.750,4,74.250,0,0,0,4247552,209,484,6692827136,2778451968,404467712,11816099840,2080,257309
29-03 05:59:40,20.101,4.774,72.362,2.764,0,4096,474030080,651,419,6696144896,2593271808,404471808,11992961024,2080,257309
29-03 05:59:41,20.750,6,70.750,2.500,0,8192,481062912,801,1447,6698147840,2394128384,404480000,12184743936,2080,257309
29-03 05:59:42,23.559,2.005,74.436,0,0,0,4284416,1286,585,6701400064,2323763200,404484096,12249989120,2080,257309
29-03 05:59:43,24.688,0.998,74.314,0,0,0,3670016,915,377,6704193536,2320969728,404484096,12249989120,2080,257309
29-03 05:59:44,24.623,0.754,74.623,0,0,0,4231168,701,1067,6706733056,2318430208,404484096,12249989120,2080,257309
29-03 05:59:45,25.187,0.499,74.314,0,0,0,4194304,230,377,6709522432,2315636736,404484096,12249993216,2080,257309
29-03 05:59:46,25.313,1.754,50.376,22.556,0,12288,445452288,920,1205,6712504320,2312601600,404496384,12250021888,2112,257309
29-03 05:59:47,22.980,1.263,48.990,26.768,0,4096,460484608,1033,960,6714580992,2310512640,404500480,12250030080,2112,257309
29-03 05:59:48,24.750,0.750,74,0.500,0,0,22061056,651,377,6717374464,2307719168,404500480,12250030080,2112,257309
29-03 05:59:49,25.063,0.501,74.436,0,0,0,4222976,111,523,6720040960,2305052672,404500480,12250030080,2112,257309
29-03 05:59:50,25,0.750,74.250,0,0,0,4194304,1120,1002,6722961408,2302132224,404500480,12250030080,2112,257309
29-03 05:59:51,25.063,0.501,74.436,0,0,0,3670016,531,377,6725627904,2299465728,404500480,12250030080,2112,257309
29-03 05:59:52,25.187,0.499,74.065,0.249,0,0,4227072,591,377,6728421376,2296672256,404500480,12250030080,2112,257309
29-03 05:59:53,25.250,0.500,74.250,0,0,0,4194304,321,1447,6731214848,2293878784,404500480,12250030080,2112,257309
29-03 05:59:54,25.126,0.251,74.623,0,0,0,4272128,171,484,6734495744,2290450432,404500480,12250177536,2112,257311
29-03 05:59:55,25.250,0.250,74.500,0,0,0,4194304,524,377,6737162240,2287783936,404500480,12250177536,2112,257311
29-03 05:59:56,25,0.750,74.250,0,0,0,3670016,701,960,6739828736,2285117440,404500480,12250177536,2112,257311
29-03 05:59:57,25,0.500,74.500,0,0,0,4329472,951,377,6742495232,2282450944,404500480,12250177536,2112,257311
29-03 05:59:58,25,0.500,74.500,0,0,0,4194304,1149,377,6744780800,2280165376,404500480,12250177536,2112,257311
29-03 05:59:59,25.373,0.498,74.129,0,0,0,4243456,641,1106,6747574272,2277371904,404500480,12250177536,2112,257311
29-03 06:00:00,25.686,0.249,74.065,0,0,0,4202496,950,377,6750236672,2274705408,404500480,12250185728,2112,257311
29-03 06:00:01,25.313,0.251,74.436,0,0,0,3149824,860,1205,6752903168,2272038912,404500480,12250189824,2112,257311
29-03 06:00:02,25.187,0.499,74.065,0.249,0,0,4214784,761,960,6755823616,2269118464,404500480,12250189824,2112,257311
29-03 06:00:03,27.861,0.249,71.891,0,0,0,4231168,171,467,6760112128,2264793088,404500480,12250226688,2112,257311
29-03 06:00:04,25,0.500,74.500,0,0,0,3670016,359,484,6762930176,2262007808,404500480,12250193920,2112,257311
29-03 06:00:05,28.180,1.247,70.574,0,0,0,4358144,1321,8950,6765735936,2259197952,404500480,12250198016,2112,257313
29-03 06:00:06,25.373,0.498,74.129,0,0,0,4194304,651,377,6768381952,2256547840,404500480,12250198016,2112,257313
29-03 06:00:07,25.187,0.249,74.314,0.249,0,0,4214784,1335,377,6771048448,2253881344,404500480,12250198016,2112,257313
29-03 06:00:08,25.313,0,74.687,0,0,0,4194304,761,960,6773841920,2251087872,404500480,12250198016,2112,257313
29-03 06:00:09,25,0.500,74.500,0,0,0,3670016,890,523,6776508416,2248421376,404500480,12250198016,2112,257313
29-03 06:00:10,25.124,0.746,74.129,0,0,0,4210688,171,377,6779301888,2245627904,404500480,12250198016,2112,257313
29-03 06:00:11,25,0.500,74.500,0,0,0,4194304,2864,3500,6782119936,2242801664,404500480,12250206208,2112,257317
29-03 06:00:12,25.313,0.251,74.436,0,0,0,4214784,591,377,6784786432,2240135168,404500480,12250206208,2112,257317
29-03 06:00:13,25.250,0.250,74.500,0,0,0,18173952,531,377,6787579904,2237341696,404500480,12250206208,2112,257317
29-03 06:00:14,25,0.500,74.250,0.250,0,0,4218880,836,1109,6652469248,2372452352,404500480,12250206208,2112,257312
29-03 06:00:15,24.812,0.501,74.687,0,0,0,3670016,266,443,6652432384,2372485120,404500480,12250210304,2112,257311
29-03 06:00:16,26.065,0.752,73.183,0,0,0,4284416,746,1439,6653194240,2371723264,404500480,12250210304,2112,257311
29-03 06:00:17,25.250,0.250,74.500,0,0,0,4247552,741,1447,6653186048,2371723264,404508672,12250210304,2112,257311
29-03 06:00:18,25.250,0.750,66.250,7.750,0,0,105095168,591,377,6654701568,2370207744,404508672,12250210304,2112,257311
29-03 06:00:19,25.189,0.504,44.584,29.723,0,0,461094912,1193,523,6653358080,2371551232,404508672,12250210304,2112,257311
29-03 06:00:20,25.250,0,74.750,0,0,0,13697024,341,1002,6653259776,2371649536,404508672,12250210304,2112,257311
29-03 06:00:21,25.250,0.250,74.500,0,0,0,4247552,171,377,6653259776,2371649536,404508672,12250210304,2112,257311
29-03 06:00:22,25.250,0,74.500,0.250,0,0,4210688,651,377,6653259776,2371649536,404508672,12250210304,2112,257311
29-03 06:00:23,25.250,0,74.750,0,0,0,4194304,701,960,6653259776,2371649536,404508672,12250210304,2112,257311
29-03 06:00:24,25.063,0.251,74.687,0,0,0,3846144,1362,523,6653386752,2371522560,404508672,12250210304,2112,257311
29-03 06:00:25,25,0.500,74.500,0,0,0,4222976,531,377,6653386752,2371522560,404508672,12250210304,2112,257311
29-03 06:00:26,25,0.250,74.750,0,0,0,4194304,761,960,6653386752,2371522560,404508672,12250210304,2112,257310
29-03 06:00:27,25.500,0,74.500,0,0,0,4243456,171,377,6653386752,2371522560,404508672,12250210304,2112,257310
29-03 06:00:28,25.063,0.251,74.687,0,0,0,4194304,369,377,6653386752,2371522560,404508672,12250210304,2112,257310
29-03 06:00:29,25.313,0,74.687,0,0,0,3686400,321,1554,6653382656,2371522560,404508672,12250214400,2112,257310
29-03 06:00:30,25,0.250,74.750,0,0,0,4210688,320,377,6653378560,2371522560,404508672,12250218496,2112,257310
29-03 06:00:31,25.686,0.499,73.815,0,0,0,4198400,1184,1205,6653378560,2371522560,404508672,12250218496,2112,257310
29-03 06:00:32,25.187,0.249,74.314,0.249,0,0,4210688,821,960,6653378560,2371522560,404508672,12250218496,2112,257310
