"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_20_3_run.csv",,,,"Date:","29 Mar 2020 02:28:12 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 02:28:12,4.658,0.649,94.483,0.210,0,4856651.555,1537763.647,0,0,1111150592,12092571648,401301504,2738589696,2048,257271
29-03 02:28:13,3.210,52.099,44.691,0,0,0,0,1452,1359,1494507520,11708485632,401301504,3116228608,2016,257275
29-03 02:28:14,1.508,64.824,33.668,0,0,0,0,861,1447,1898188800,11302969344,401301504,3512819712,2016,257275
29-03 02:28:15,0.500,66,33.500,0,0,0,0,689,484,2300583936,10898788352,401301504,3908395008,2016,257275
29-03 02:28:16,1.259,65.239,33.501,0,0,0,0,231,377,2701774848,10495795200,401301504,4302499840,2016,257275
29-03 02:28:17,0.746,65.920,33.333,0,0,0,0,281,960,3102052352,10093830144,401301504,4695855104,2016,257275
29-03 02:28:18,1.500,65,33.250,0.250,0,0,184320,563,377,3500736512,9693392896,401301504,5087936512,2016,257275
29-03 02:28:19,1.259,64.987,33.753,0,0,0,0,435,377,3898970112,9293406208,401301504,5479469056,2016,257275
29-03 02:28:20,1.005,65.578,33.417,0,0,0,0,931,1109,4296523776,8893980672,401301504,5870305280,2016,257275
29-03 02:28:21,7.481,42.643,49.875,0,0,0,0,591,377,4488822784,8700813312,401301504,6060564480,2016,257275
29-03 02:28:22,16.583,17.588,65.829,0,0,0,4096,920,1205,4489203712,8700416000,401301504,6061039616,2016,257275
29-03 02:28:23,16.500,17.250,66.250,0,0,0,0,221,960,4489203712,8700416000,401301504,6061039616,2016,257275
29-03 02:28:24,18.182,17.424,64.394,0,0,0,49152,171,377,4490190848,8699428864,401301504,6061039616,2016,257275
29-03 02:28:25,17,17.250,65.750,0,0,0,57344,200,484,4490092544,8699527168,401301504,6061039616,2016,257275
29-03 02:28:26,15.750,18.250,66,0,0,0,0,471,1537,4490092544,8699527168,401301504,6061039616,2016,257276
29-03 02:28:27,15.578,18.090,66.080,0.251,0,0,8192,111,377,4490092544,8699527168,401301504,6061039616,2016,257276
29-03 02:28:28,13.433,20.896,65.672,0,0,0,0,171,377,4490092544,8699527168,401301504,6061039616,2016,257276
29-03 02:28:29,15.920,18.408,65.672,0,0,0,0,779,960,4490092544,8699527168,401301504,6061039616,2016,257276
29-03 02:28:30,15.789,18.296,65.664,0.251,0,0,724992,680,484,4490092544,8699527168,401301504,6061039616,2016,257276
