"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_20_2_run.csv",,,,"Date:","29 Mar 2020 00:53:05 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 00:53:05,4.652,0.649,94.489,0.210,0,4858383.254,1536690.009,0,0,1111085056,12093341696,400834560,2738388992,2016,257277
29-03 00:53:06,5.764,53.634,40.602,0,0,0,0,1612,8876,1478201344,11725451264,400834560,3099684864,2048,257307
29-03 00:53:07,0.754,65.829,33.417,0,0,0,0,435,377,1876295680,11325636608,400834560,3490578432,2048,257307
29-03 00:53:08,1.250,65.250,33.500,0,0,0,0,281,960,2273714176,10926366720,400834560,3881398272,2048,257306
29-03 00:53:09,0.756,65.743,33.501,0,0,0,0,531,377,2669019136,10529456128,400834560,4270039040,2048,257306
29-03 00:53:10,0.503,65.829,33.668,0,0,0,53248,710,484,3063521280,10133200896,400834560,4658110464,2048,257306
29-03 00:53:11,0.752,65.915,33.083,0.251,0,0,90112,881,960,3456663552,9738240000,400834560,5044797440,2048,257306
29-03 00:53:12,1,65.750,33.250,0,0,0,0,651,377,3849969664,9343148032,400834560,5432037376,2048,257306
29-03 00:53:13,0.500,66.250,33.250,0,0,0,0,591,377,4247519232,8943960064,400834560,5822955520,2048,257306
29-03 00:53:14,6.582,46.582,46.835,0,0,0,0,761,960,4488515584,8701767680,400834560,6060015616,2048,257306
29-03 00:53:15,14.787,19.048,66.165,0,0,0,0,200,484,4489531392,8700751872,400834560,6060830720,2048,257306
29-03 00:53:16,15.672,18.159,65.920,0.249,0,0,12288,171,377,4489531392,8700751872,400834560,6060830720,2048,257306
29-03 00:53:17,14.286,19.799,65.915,0,0,0,12288,321,1447,4489531392,8700751872,400834560,6060830720,2048,257306
29-03 00:53:18,15.309,19.259,65.185,0.247,0,0,2641920,171,377,4489568256,8700715008,400834560,6060830720,2048,257306
29-03 00:53:19,17.043,16.792,66.165,0,0,0,0,495,377,4489437184,8700846080,400834560,6060830720,2048,257306
29-03 00:53:20,15.500,19,65.500,0,0,0,12288,699,1895,4489437184,8700846080,400834560,6060830720,2048,257306
29-03 00:53:21,15.578,18.090,66.332,0,0,0,0,591,377,4489437184,8700846080,400834560,6060830720,2048,257306
29-03 00:53:22,16.667,17.413,65.920,0,0,0,0,591,377,4489437184,8700846080,400834560,6060830720,2048,257306
29-03 00:53:23,16.958,18.953,63.840,0.249,0,0,53248,641,960,4489662464,8700620800,400834560,6060830720,2048,257306
29-03 00:53:24,17.513,15.736,66.751,0,0,0,94208,171,377,4489818112,8700465152,400834560,6060830720,2048,257306
29-03 00:53:25,16.792,17.043,66.165,0,0,0,0,650,484,4489814016,8700465152,400834560,6060834816,2048,257306
29-03 00:53:26,15.539,18.045,66.416,0,0,0,0,701,960,4489814016,8700465152,400834560,6060834816,2048,257306
29-03 00:53:27,15.789,18.045,66.165,0,0,0,0,951,377,4489814016,8700465152,400834560,6060834816,2048,257306
29-03 00:53:28,15.633,18.859,65.261,0.248,0,0,12288,591,377,4489809920,8700465152,400834560,6060838912,2048,257306
29-03 00:53:29,15.711,18.703,65.586,0,0,0,0,879,1447,4489809920,8700465152,400834560,6060838912,2048,257306
29-03 00:53:30,15.802,19.012,64.938,0.247,0,0,684032,380,568,4489809920,8700465152,400834560,6060838912,2048,257306
29-03 00:53:31,15.423,18.905,65.672,0,0,0,0,435,377,4489809920,8700465152,400834560,6060838912,2048,257306
29-03 00:53:32,15.461,18.703,65.835,0,0,0,0,341,960,4489809920,8700465152,400834560,6060838912,2048,257306
29-03 00:53:33,17.337,11.809,70.854,0,0,0,0,439,589,4589617152,8508067840,400834560,6241538048,2048,257306
29-03 00:53:34,21.805,3.509,74.687,0,0,0,20480,231,377,4802486272,8075509760,400838656,6667694080,2048,257306
29-03 00:53:35,21.554,4.511,67.669,6.266,0,4096,190996480,588,1895,5018656768,7640031232,400842752,7093977088,2048,257308
29-03 00:53:36,22.922,2.519,70.781,3.778,0,4096,110198784,171,377,5232222208,7209512960,400846848,7514996736,2048,257308
29-03 00:53:37,22,3.500,74.500,0,0,0,0,111,377,5442617344,6785748992,400846848,7929487360,2048,257308
29-03 00:53:38,22.362,3.518,72.111,2.010,0,4096,234881024,281,960,5657939968,6350778368,400850944,8355500032,2048,257309
29-03 00:53:39,21.554,4.511,69.173,4.762,0,8192,245293056,591,377,5874311168,5914886144,400859136,8781504512,2048,257309
29-03 00:53:40,21.891,4.726,66.169,7.214,0,8192,234913792,1580,484,6082220032,5496201216,400867328,9191030784,2048,257309
29-03 00:53:41,21.970,5.808,64.646,7.576,0,32768,1062199296,1641,1447,6298353664,5060694016,400900096,9617088512,2048,257309
29-03 00:53:42,21.357,3.769,74.874,0,0,0,0,1011,377,6514065408,4625502208,400900096,10043039744,2048,257309
29-03 00:53:43,21.750,4,74.250,0,0,0,655360,435,377,6673313792,4253659136,400900096,10403467264,2048,257310
29-03 00:53:44,21.805,3.759,74.436,0,0,0,4198400,701,960,6676451328,4033388544,400900096,10614808576,2048,257310
29-03 00:53:45,22.418,3.778,70.025,3.778,0,8192,483524608,770,568,6679826432,3811119104,400908288,10827812864,2048,257310
