"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_30_5_run.csv",,,,"Date:","29 Mar 2020 06:34:01 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 06:34:01,4.700,0.649,94.441,0.210,0,4844565.033,1545256.236,0,0,1112252416,12080316416,404832256,2745298944,2080,257283
29-03 06:34:02,1.750,53,45.250,0,0,0,4096,1991,3257,1493696512,11698307072,404832256,3120672768,2080,257287
29-03 06:34:03,1.005,65.578,33.417,0,0,0,2670592,591,377,1893076992,11297337344,404832256,3512623104,2080,257287
29-03 06:34:04,1.253,65.163,33.584,0,0,0,0,1071,377,2293231616,10895314944,404832256,3906056192,2080,257287
29-03 06:34:05,6.549,65.995,27.456,0,0,0,36864,1040,5058,2677723136,10509086720,404832256,4283490304,2080,257312
29-03 06:34:06,2.244,63.342,34.165,0.249,0,0,196608,1301,3914,3070046208,10115108864,404832256,4669214720,2080,257312
29-03 06:34:07,0.754,65.829,33.417,0,0,0,0,915,377,3465129984,9718272000,404832256,5057708032,2080,257312
29-03 06:34:08,1.250,65.250,33.500,0,0,0,700416,1181,960,3866009600,9315688448,404832256,5451436032,2080,257312
29-03 06:34:09,0.758,65.657,33.586,0,0,0,0,591,377,4265410560,8914665472,404832256,5844164608,2080,257312
29-03 06:34:10,7.769,44.862,47.368,0,0,0,0,740,616,4490555392,8688336896,404832256,6066667520,2080,257313
29-03 06:34:11,14.750,19.500,65.750,0,0,0,0,221,960,4491571200,8687321088,404832256,6067744768,2080,257313
29-03 06:34:12,17.812,14.758,66.921,0.509,0,0,24576,502,377,4491571200,8687321088,404832256,6067744768,2080,257313
29-03 06:34:13,16.834,16.834,66.332,0,0,0,0,531,377,4491571200,8687321088,404832256,6067744768,2080,257313
29-03 06:34:14,15.990,17.005,67.005,0,0,0,0,1221,1447,4491571200,8687321088,404832256,6067744768,2080,257313
29-03 06:34:15,14.842,20.925,64.234,0,0,0,0,1061,484,4491571200,8687321088,404832256,6067744768,2080,257313
29-03 06:34:16,17.784,14.433,67.784,0,0,0,8192,591,377,4491571200,8687321088,404832256,6067744768,2080,257313
29-03 06:34:17,17.722,17.722,64.304,0.253,0,0,57344,550,1788,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:18,16.709,16.456,66.835,0,0,0,53248,231,377,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:19,16.456,16.709,66.835,0,0,0,0,495,377,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:20,15.196,20.098,64.706,0,0,0,0,390,1106,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:21,14.428,20.149,65.423,0,0,0,0,111,377,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:22,16,18,65.750,0.250,0,0,12288,231,377,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:23,16.040,17.794,66.165,0,0,0,0,281,960,4492333056,8686542848,404832256,6067744768,2080,257313
29-03 06:34:24,14.851,19.802,65.347,0,0,0,0,231,377,4492328960,8686542848,404832256,6067748864,2080,257313
29-03 06:34:25,15.789,18.045,66.165,0,0,0,12288,860,484,4492324864,8686542848,404832256,6067752960,2080,257312
29-03 06:34:26,15.309,19.753,64.938,0,0,0,0,1221,1447,4492324864,8686542848,404832256,6067752960,2080,257312
29-03 06:34:27,17.588,16.080,66.080,0.251,0,0,12288,1011,377,4492324864,8686542848,404832256,6067752960,2080,257312
29-03 06:34:28,16.500,17.250,66.250,0,0,0,0,789,377,4492324864,8686542848,404832256,6067752960,2080,257312
29-03 06:34:29,15.136,16.377,68.486,0,0,0,0,489,1172,4558880768,8560955392,404832256,6182916096,2080,257312
29-03 06:34:30,21.750,3.750,74.500,0,0,0,12288,260,484,4771971072,8128524288,404832256,6608896000,2080,257312
29-03 06:34:31,22.195,3.242,74.314,0.249,0,0,86016,435,377,4985569280,7697100800,404832256,7031701504,2080,257314
29-03 06:34:32,22.807,3.008,74.185,0,0,0,8192,610,1788,5194952704,7275114496,404832256,7444844544,2080,257314
29-03 06:34:33,23.116,3.015,67.337,6.533,0,4096,145575936,531,377,5410897920,6839541760,404836352,7871033344,2080,257314
29-03 06:34:34,23.077,7.940,49.628,19.355,0,49152,1231261696,1071,419,5618769920,6420615168,404885504,8280653824,2080,257315
29-03 06:34:35,23.618,3.266,73.116,0,0,0,77824,1455,1148,5834719232,5985304576,404885504,8706478080,2080,257315
29-03 06:34:36,22.306,3.258,74.436,0,0,0,454656,591,377,6050914304,5549699072,404889600,9132457984,2080,257315
