"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_10_2_run.csv",,,,"Date:","28 Mar 2020 21:57:30 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
28-03 21:57:30,4.622,0.649,94.519,0.210,0,4867059.188,1531313.524,0,0,1109426176,12102135808,398098432,2734673920,2048,257272
28-03 21:57:31,4.623,50.608,44.769,0,0,0,3420160,1886,1942,1475256320,11735298048,398098432,3094880256,2080,257276
28-03 21:57:32,1.508,64.573,33.920,0,0,0,0,171,377,1875697664,11332988928,398098432,3488583680,2080,257276
28-03 21:57:33,1.500,65,33.500,0,0,0,0,231,377,2270781440,10936233984,398098432,3876904960,2080,257276
28-03 21:57:34,1.515,64.899,33.586,0,0,0,0,370,1067,2664722432,10540638208,398098432,4264239104,2080,257276
28-03 21:57:35,1.504,65.163,33.333,0,0,0,172032,651,377,3057090560,10146484224,398098432,4650569728,2080,257276
28-03 21:57:36,1.005,65.327,33.668,0,0,0,0,531,377,3448393728,9753493504,398098432,5035368448,2080,257276
28-03 21:57:37,0.758,65.657,33.586,0,0,0,0,861,1381,3843448832,9356718080,398098432,5424328704,2080,257276
28-03 21:57:38,1.247,64.838,33.915,0,0,0,0,171,443,4236087296,8962260992,398098432,5810548736,2080,257276
28-03 21:57:39,6.266,47.870,45.865,0,0,0,0,896,523,4485783552,8711401472,398098432,6056177664,2080,257276
28-03 21:57:40,14.787,19.298,65.915,0,0,0,0,3286,3741,4486819840,8710336512,398098432,6057132032,2080,257280
28-03 21:57:41,17.043,16.541,66.165,0.251,0,0,12288,1071,377,4486819840,8710336512,398098432,6057132032,2080,257280
28-03 21:57:42,15.099,19.802,65.099,0,0,0,4096,1220,1205,4486819840,8710336512,398098432,6057132032,2080,257280
28-03 21:57:43,15.327,18.342,66.332,0,0,0,0,1040,960,4486819840,8710336512,398098432,6057132032,2080,257278
28-03 21:57:44,14.464,19.202,66.085,0.249,0,0,73728,326,592,4486791168,8710369280,398098432,6057127936,2080,257277
28-03 21:57:45,18.090,18.844,63.065,0,0,0,45056,417,527,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:46,15.789,18.045,65.915,0.251,0,0,16384,281,960,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:47,16.332,17.337,66.332,0,0,0,0,231,377,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:48,14.963,19.202,65.835,0,0,0,0,111,377,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:49,16,18.250,65.750,0,0,0,53248,890,1488,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:50,16.667,16.667,66.667,0,0,0,0,531,443,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:51,14.888,19.603,65.509,0,0,0,0,591,377,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:52,15.461,18.703,65.586,0.249,0,0,12288,221,960,4487553024,8709607424,398098432,6057127936,2080,257277
28-03 21:57:53,17.128,16.373,66.499,0,0,0,0,231,377,4487548928,8709607424,398098432,6057132032,2080,257277
28-03 21:57:54,16.291,17.794,65.915,0,0,0,12288,1066,655,4487548928,8709607424,398098432,6057132032,2080,257277
28-03 21:57:55,14.604,20.050,65.347,0,0,0,0,1505,960,4487548928,8709607424,398098432,6057132032,2080,257276
28-03 21:57:56,14.250,19.750,66,0,0,0,0,951,377,4487548928,8709607424,398098432,6057132032,2080,257276
28-03 21:57:57,16.750,19.750,63.250,0.250,0,0,712704,967,1324,4488564736,8708591616,398098432,6057132032,2112,257276
28-03 21:57:58,19.048,11.028,69.925,0,0,0,45056,567,1172,4571533312,8549654528,398102528,6205255680,2112,257276
28-03 21:57:59,22.055,3.258,74.687,0,0,0,90112,522,523,4784836608,8116969472,398102528,6631157760,2112,257276
28-03 21:58:00,22,3.250,74.750,0,0,0,36864,111,377,5000728576,7681880064,398102528,7057326080,2112,257278
28-03 21:58:01,22.306,3.258,74.436,0,0,0,28672,801,1381,5212946432,7253909504,398102528,7475945472,2112,257278
28-03 21:58:02,22.111,4.020,70.603,3.266,0,8192,292392960,863,443,5424410624,6827589632,398110720,7893065728,2112,257278
28-03 21:58:03,22.250,5.250,63.250,9.250,0,20480,715182080,591,377,5640654848,6391791616,398131200,8319086592,2112,257279
28-03 21:58:04,22.475,3.283,71.465,2.778,0,12288,371982336,331,1067,5855911936,5957074944,398143488,8745095168,2112,257279
28-03 21:58:05,26.065,4.261,69.674,0,0,0,0,811,7856,6064291840,5537746944,398143488,9154588672,2112,257307
28-03 21:58:06,22.306,3.258,74.436,0,0,0,176128,171,377,6280331264,5102268416,398143488,9580679168,2112,257307
28-03 21:58:07,22.195,3.491,74.314,0,0,0,0,1085,960,6496296960,4667170816,398143488,10006163456,2112,257307
28-03 21:58:08,21.859,3.769,69.849,4.523,0,4096,235606016,531,377,6672183296,4280074240,398147584,10381815808,2112,257308
28-03 21:58:09,22.055,5.764,65.664,6.516,0,28672,857141248,942,523,6675243008,4058296320,398176256,10594729984,2112,257308
28-03 21:58:10,21.805,3.759,74.436,0,0,0,4194304,221,960,6678110208,3844898816,398176256,10799607808,2112,257308
28-03 21:58:11,19.697,4.798,72.727,2.778,0,4096,474030080,1251,377,6680780800,3648372736,398180352,10988220416,2112,257308
28-03 21:58:12,21.608,4.523,71.106,2.764,0,8192,482254848,1220,1205,6683725824,3451957248,398188544,11176402944,2112,257308
28-03 21:58:13,20.101,5.025,71.859,3.015,0,8192,477470720,1281,1381,6685933568,3255861248,398196736,11364982784,2112,257308
28-03 21:58:14,21.465,5.051,69.697,3.788,0,8192,490033152,281,550,6688194560,3034591232,398204928,11578130432,2112,257309
28-03 21:58:15,24.060,4.511,69.925,1.504,0,4096,234557440,231,377,6691831808,2820431872,398209024,11782946816,2080,257309
28-03 21:58:16,20.250,5,71.750,3,0,4096,481869824,221,960,6695026688,2632028160,398213120,11962998784,2080,257309
28-03 21:58:17,20.854,5.025,71.357,2.764,0,8192,473501696,171,377,6696923136,2436255744,398221312,12151590912,2080,257309
28-03 21:58:18,23.500,2,74.500,0,0,0,4288512,746,585,6699671552,2341191680,398221312,12241338368,2080,257309
28-03 21:58:19,24.812,0.752,74.436,0,0,0,4194304,1135,1067,6702338048,2338525184,398221312,12241338368,2080,257309
28-03 21:58:20,24.623,0.754,74.623,0,0,0,4194304,531,377,6705131520,2335731712,398221312,12241342464,2080,257309
28-03 21:58:21,24.500,1,74.500,0,0,0,4194304,1011,377,6707924992,2332938240,398221312,12241342464,2080,257309
28-03 21:58:22,24.937,1.763,56.927,16.373,0,8192,623722496,1061,960,6710566912,2330271744,398229504,12241358848,2080,257309
28-03 21:58:23,24.311,1.504,49.875,24.311,0,4096,303235072,1011,377,6713094144,2327732224,398233600,12241367040,2080,257309
28-03 21:58:24,25.187,0.748,74.065,0,0,0,4206592,280,565,6715887616,2324938752,398233600,12241367040,2080,257309
28-03 21:58:25,25.250,0.500,74.250,0,0,0,3670016,441,1381,6718681088,2322145280,398233600,12241367040,2080,257309
28-03 21:58:26,25,0.500,74.500,0,0,0,4194304,171,443,6721601536,2319224832,398233600,12241367040,2080,257309
28-03 21:58:27,25.313,0.752,73.935,0,0,0,4198400,500,1205,6724141056,2316685312,398233600,12241367040,2080,257309
28-03 21:58:28,25.187,0.499,74.314,0,0,0,4231168,359,960,6726934528,2313891840,398233600,12241367040,2080,257309
28-03 21:58:29,24.938,0.499,74.314,0.249,0,0,4231168,1139,523,6729601024,2311225344,398233600,12241367040,2080,257309
28-03 21:58:30,25.313,0.251,74.436,0,0,0,3710976,951,377,6732369920,2308304896,398233600,12241518592,2080,257311
28-03 21:58:31,25.126,0,74.874,0,0,0,4194304,1445,960,6735163392,2305511424,398233600,12241518592,2080,257311
28-03 21:58:32,25,0.250,74.750,0,0,0,4222976,591,377,6737829888,2302844928,398233600,12241518592,2080,257311
28-03 21:58:33,25.313,0.251,74.436,0,0,0,4300800,651,377,6740496384,2300178432,398233600,12241518592,2080,257311
28-03 21:58:34,24.812,0.501,74.687,0,0,0,4210688,820,1067,6743162880,2297511936,398233600,12241518592,2080,257311
28-03 21:58:35,25.250,0.250,74.500,0,0,0,3670016,231,377,6745956352,2294718464,398233600,12241518592,2080,257311
28-03 21:58:36,24.874,0.251,74.874,0,0,0,4194304,531,377,6748876800,2291798016,398233600,12241518592,2080,257311
28-03 21:58:37,25.250,0.250,74.500,0,0,0,4259840,801,1381,6751670272,2289004544,398233600,12241518592,2080,257311
28-03 21:58:38,25,0.250,74.500,0.250,0,0,4214784,531,443,6754336768,2286338048,398233600,12241518592,2080,257311
28-03 21:58:39,24.812,0.501,74.687,0,0,0,4210688,700,523,6757126144,2283544576,398233600,12241522688,2080,257311
28-03 21:58:40,25.436,0.249,74.314,0,0,0,4194304,2625,3201,6760038400,2280624128,398233600,12241534976,2080,257314
28-03 21:58:41,25.250,0.250,74.500,0,0,0,3670016,591,377,6762700800,2277957632,398233600,12241539072,2080,257314
