"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_30_3_run.csv",,,,"Date:","29 Mar 2020 05:23:47 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
29-03 05:23:47,4.688,0.649,94.453,0.210,0,4848012.468,1543117.440,0,0,1111756800,12084260864,403886080,2742931456,2016,257276
29-03 05:23:48,1.754,54.386,43.860,0,0,0,0,2057,1942,1493856256,11701432320,403886080,3119067136,2048,257278
29-03 05:23:49,1.515,64.141,34.343,0,0,0,0,171,377,1890181120,11303419904,403886080,3509497856,2048,257278
29-03 05:23:50,2.250,63.250,34.500,0,0,0,0,856,523,2282856448,10909138944,403886080,3894898688,2048,257278
29-03 05:23:51,1.990,64.179,33.831,0,0,0,0,808,1079,2680336384,10509885440,403886080,4285403136,2048,257278
29-03 05:23:52,1.754,64.662,33.584,0,0,0,0,531,377,3084718080,10103603200,403886080,4682747904,2048,257278
29-03 05:23:53,0.503,66.080,33.166,0.251,0,0,172032,171,377,3487809536,9698873344,403886080,5078827008,2048,257278
29-03 05:23:54,0.995,65.672,33.333,0,0,0,0,741,1447,3889537024,9295245312,403886080,5473828864,2048,257278
29-03 05:23:55,1.263,64.899,33.838,0,0,0,0,1322,523,4291551232,8891543552,403886080,5868744704,2048,257278
29-03 05:23:56,7,43.500,49.500,0,0,0,0,531,377,4490469376,8691675136,403886080,6065037312,2048,257278
29-03 05:23:57,14.356,20.297,65.347,0,0,0,0,612,960,4490596352,8691548160,403886080,6065475584,2048,257277
29-03 05:23:58,12.990,22.304,64.706,0,0,0,0,111,377,4490596352,8691548160,403886080,6065475584,2048,257277
29-03 05:23:59,17.949,14.359,67.436,0.256,0,0,45056,309,377,4490596352,8691548160,403886080,6065475584,2048,257277
29-03 05:24:00,15.789,18.546,65.664,0,0,0,69632,669,1895,4490592256,8691548160,403890176,6065475584,2048,257277
29-03 05:24:01,16.967,15.167,67.866,0,0,0,0,651,377,4490592256,8691548160,403890176,6065475584,2048,257277
29-03 05:24:02,17.043,17.293,65.664,0,0,0,8192,1011,377,4490592256,8691548160,403890176,6065475584,2048,257277
29-03 05:24:03,18.069,19.307,62.624,0,0,0,36864,1121,960,4490846208,8691294208,403890176,6065475584,2016,257277
29-03 05:24:04,15.556,19.259,64.938,0.247,0,0,16384,531,377,4490846208,8691294208,403890176,6065475584,2016,257277
29-03 05:24:05,15.601,16.880,67.263,0.256,0,0,53248,350,526,4490846208,8691294208,403890176,6065475584,2016,257277
29-03 05:24:06,19.794,16.452,63.753,0,0,0,0,961,8912,4490825728,8691310592,403890176,6065479680,2048,257303
29-03 05:24:07,15.617,17.632,66.751,0,0,0,0,555,377,4490842112,8691294208,403890176,6065479680,2048,257303
29-03 05:24:08,14.500,19.500,66,0,0,0,0,171,377,4490842112,8691294208,403890176,6065479680,2048,257303
29-03 05:24:09,13.466,20.449,66.085,0,0,0,0,281,960,4490842112,8691294208,403890176,6065479680,2048,257303
29-03 05:24:10,14.758,18.066,66.921,0.254,0,0,28672,269,526,4490833920,8691294208,403894272,6065483776,2048,257303
29-03 05:24:11,16.708,17.456,65.835,0,0,0,0,171,377,4490833920,8691294208,403894272,6065483776,2048,257303
29-03 05:24:12,16.162,17.172,66.667,0,0,0,0,641,960,4490833920,8691294208,403894272,6065483776,2048,257303
29-03 05:24:13,16.071,16.582,67.347,0,0,0,0,591,377,4490833920,8691294208,403894272,6065483776,2048,257303
29-03 05:24:14,16.708,17.456,65.835,0,0,0,700416,531,377,4490833920,8691294208,403894272,6065483776,2048,257303
29-03 05:24:15,18.859,13.151,67.742,0.248,0,0,147456,1503,2146,4590874624,8498642944,403898368,6246182912,2080,257303
29-03 05:24:16,22.750,2.500,74.750,0,0,0,0,531,377,4804206592,8065830912,403898368,6672211968,2080,257303
29-03 05:24:17,21.554,3.759,74.687,0,0,0,36864,591,377,5019348992,7631114240,403898368,7098437632,2080,257305
29-03 05:24:18,21.554,3.759,74.687,0,0,0,0,321,1447,5235580928,7195500544,403898368,7524302848,2080,257305
29-03 05:24:19,22.418,3.778,54.660,19.144,0,8192,288198656,495,377,5443289088,6776655872,403906560,7934156800,2080,257305
29-03 05:24:20,22.278,3.291,67.848,6.582,0,4096,250986496,642,607,5657874432,6345211904,403910656,8355848192,2080,257306
29-03 05:24:21,22.807,3.258,63.158,10.777,0,12288,200298496,341,960,5867524096,5922017280,403922944,8769736704,2080,257306
29-03 05:24:22,21.750,4.500,67.750,6,0,12288,275091456,171,377,6083272704,5486981120,403935232,9195700224,2080,257306
29-03 05:24:23,21.750,4.500,64,9.750,0,4096,179576832,261,467,6298992640,5052518400,403939328,9620344832,2080,257306
29-03 05:24:24,22.556,6.015,62.657,8.772,0,40960,1106624512,641,960,6507110400,4632563712,403980288,10031394816,2080,257306
29-03 05:24:25,22.444,3.491,73.815,0.249,0,0,655360,925,523,6674870272,4245577728,403980288,10406514688,2080,257307
29-03 05:24:26,22.693,2.993,74.314,0,0,0,4194304,591,377,6677569536,4026703872,403980288,10616868864,2080,257307
29-03 05:24:27,21.914,4.282,70.277,3.526,0,4096,412225536,341,960,6680481792,3810496512,403984384,10824384512,2080,257307
29-03 05:24:28,22.306,4.261,71.930,1.504,0,8192,239075328,171,377,6683054080,3588894720,403992576,11037483008,2080,257307
29-03 05:24:29,20.802,5.013,71.178,3.008,0,8192,473432064,729,377,6685929472,3392417792,404000768,11225853952,2080,257307
29-03 05:24:30,20.205,4.604,67.775,7.417,0,16384,1040556032,1189,2472,6687498240,3205255168,404017152,11406307328,2080,257307
29-03 05:24:31,21.945,3.990,74.065,0,0,0,4194304,975,377,6690136064,2986381312,404017152,11616731136,2080,257308
29-03 05:24:32,22.250,4,73.750,0,0,0,66473984,171,377,6694400000,2769117184,404017152,11824066560,2080,257308
29-03 05:24:33,19.347,6.030,70.101,4.523,0,8192,575991808,401,960,6696648704,2590105600,404025344,11995979776,2080,257308
29-03 05:24:34,15.113,4.030,68.262,12.594,0,4096,330301440,111,377,6699278336,2436997120,404029440,12142260224,2080,257308
29-03 05:24:35,22.418,3.526,67.003,7.053,0,4096,146198528,897,734,6702051328,2323742720,404033536,12249722880,2080,257308
29-03 05:24:36,23,2.250,74.750,0,0,0,4005888,641,960,6704635904,2321158144,404033536,12249722880,2080,257308
29-03 05:24:37,24,1.500,74.500,0,0,0,4194304,591,377,6707556352,2318237696,404033536,12249726976,2080,257308
29-03 05:24:38,24.561,0.752,74.687,0,0,0,4194304,531,377,6710222848,2315571200,404033536,12249726976,2080,257308
29-03 05:24:39,24.623,1.508,58.291,15.578,0,0,322875392,281,960,6713176064,2312609792,404037632,12249731072,2080,257308
29-03 05:24:40,23.869,1.508,44.724,29.899,0,8192,455999488,710,484,6715813888,2309947392,404049920,12249747456,2080,257308
29-03 05:24:41,24.750,1,68,6.250,0,0,153059328,2404,2800,6718222336,2307538944,404049920,12249747456,2080,257311
29-03 05:24:42,25,0.500,74.500,0,0,0,4194304,701,960,6721130496,2304618496,404049920,12249759744,2080,257311
29-03 05:24:43,24.812,0.501,74.687,0,0,0,4194304,495,377,6723796992,2301952000,404049920,12249759744,2080,257311
29-03 05:24:44,25.250,0.500,74.250,0,0,0,4194304,111,377,6726590464,2299158528,404049920,12249759744,2080,257311
29-03 05:24:45,25.063,0.501,74.436,0,0,0,4300800,714,1895,6729265152,2296492032,404049920,12249751552,2080,257309
29-03 05:24:46,25.250,0.250,74.500,0,0,0,3145728,411,545,6731931648,2293825536,404049920,12249751552,2080,257309
29-03 05:24:47,25.063,0.251,74.687,0,0,0,4235264,231,377,6734458880,2291294208,404049920,12249755648,2080,257311
29-03 05:24:48,25.187,0.499,74.314,0,0,0,3670016,281,960,6737117184,2288492544,404049920,12249899008,2080,257311
29-03 05:24:49,25,0.500,74.500,0,0,0,4194304,171,377,6739783680,2285826048,404049920,12249899008,2080,257311
29-03 05:24:50,24.938,0.499,74.314,0.249,0,0,4313088,230,484,6742446080,2283159552,404049920,12249903104,2080,257311
29-03 05:24:51,25.063,0.251,74.687,0,0,0,4194304,701,960,6745239552,2280366080,404049920,12249903104,2080,257311
29-03 05:24:52,25.063,0.251,74.687,0,0,0,4194304,531,377,6747779072,2277826560,404049920,12249903104,2080,257311
29-03 05:24:53,25.250,0,74.750,0,0,0,3670016,591,377,6750699520,2274906112,404049920,12249903104,2080,257311
29-03 05:24:54,25,0.500,74.500,0,0,0,4194304,321,1447,6753239040,2272366592,404049920,12249903104,2080,257310
29-03 05:24:55,25.250,0.250,74.250,0.250,0,0,4227072,1386,565,6756159488,2269446144,404049920,12249903104,2080,257310
29-03 05:24:56,25.250,0.250,74.500,0,0,0,4194304,591,377,6758948864,2266652672,404049920,12249907200,2080,257310
29-03 05:24:57,24.812,0.501,74.687,0,0,0,4194304,761,960,6761615360,2263986176,404049920,12249907200,2080,257310
29-03 05:24:58,24.938,0.499,74.564,0,0,0,4194304,111,377,6764404736,2261192704,404049920,12249915392,2080,257310
29-03 05:24:59,25.063,0.251,74.687,0,0,0,3670016,309,377,6767071232,2258526208,404049920,12249915392,2080,257310
29-03 05:25:00,25.564,0.501,73.935,0,0,0,4255744,550,1934,6769864704,2255732736,404049920,12249915392,2080,257310
29-03 05:25:01,25,0.250,74.750,0,0,0,4194304,736,377,6772531200,2253066240,404049920,12249915392,2080,257310
29-03 05:25:02,25.250,0.250,74.500,0,0,0,4194304,171,377,6775324672,2250272768,404049920,12249915392,2080,257310
29-03 05:25:03,27.068,0.752,72.180,0,0,0,4231168,281,960,6779133952,2246463488,404049920,12249915392,2112,257310
29-03 05:25:04,25.250,0.250,74.500,0,0,0,3670016,531,377,6782054400,2243543040,404049920,12249915392,2112,257310
29-03 05:25:05,25.187,0.249,74.314,0.249,0,0,4272128,1181,526,6784593920,2241003520,404049920,12249915392,2112,257310
29-03 05:25:06,30,1.750,68.250,0,0,0,18169856,1801,8950,6787637248,2237956096,404049920,12249919488,2112,257312
29-03 05:25:07,25.500,0.500,74,0,0,0,4218880,975,377,6653153280,2372431872,404049920,12249927680,2112,257309
29-03 05:25:08,25.063,0.251,74.687,0,0,0,4194304,171,377,6653153280,2372431872,404049920,12249927680,2112,257309
29-03 05:25:09,24.938,0.499,74.564,0,0,0,3670016,281,960,6653153280,2372431872,404049920,12249927680,2112,257309
29-03 05:25:10,25.436,0,74.314,0.249,0,0,4255744,462,523,6653145088,2372431872,404054016,12249931776,2112,257309
29-03 05:25:11,25.063,1.003,72.431,1.504,0,0,49651712,171,377,6655070208,2370506752,404054016,12249931776,2112,257309
29-03 05:25:12,25.126,0.503,46.482,27.889,0,0,464461824,221,960,6653706240,2371870720,404054016,12249931776,2112,257309
29-03 05:25:13,25,0.250,74.750,0,0,0,64684032,171,377,6653153280,2372423680,404054016,12249931776,2112,257309
29-03 05:25:14,24.874,0.251,74.874,0,0,0,4194304,111,377,6653280256,2372296704,404054016,12249931776,2112,257309
