"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_4096_5_run.csv",,,,"Date:","23 Mar 2020 12:17:50 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 12:17:50,4.356,0.673,94.748,0.223,0,5282891.283,1515760.715,0,0,1141243904,4943572992,256729088,10128723968,2016,27328
23-03 12:17:51,2.005,53.133,44.862,0,0,0,4096,2411,3257,1515581440,4569149440,256729088,10497572864,2016,27332
23-03 12:17:52,1.500,65,33.500,0,0,0,0,591,377,1913704448,4171026432,256729088,10888790016,2016,27332
23-03 12:17:53,3.023,64.987,31.990,0,0,0,36864,1062,565,2312245248,3772485632,256729088,11279515648,2048,27332
23-03 12:17:54,1.256,65.327,33.417,0,0,0,0,791,1050,2710441984,3374288896,256729088,11670962176,2048,27332
23-03 12:17:55,1.493,65.174,33.085,0.249,0,4096,196608,591,377,3107762176,2976944128,256745472,12061646848,2048,27332
23-03 12:17:56,0.752,65.664,33.584,0,0,0,0,495,377,3505684480,2579021824,256745472,12452511744,2048,27332
23-03 12:17:57,1.003,65.664,33.333,0,0,0,0,761,960,3902046208,2182660096,256745472,12842242048,2048,27332
23-03 12:17:58,0.501,65.915,33.584,0,0,0,0,749,526,4297822208,1786880000,256745472,13231353856,2048,27332
23-03 12:17:59,5.750,47,47.250,0,0,0,0,1403,419,4519297024,1565405184,256745472,13450346496,2080,27332
23-03 12:18:00,17.544,20.301,62.155,0,0,0,0,1449,8560,4520312832,1564389376,256745472,13451259904,2080,27356
23-03 12:18:01,15.672,18.159,65.672,0.498,0,0,94208,591,377,4520296448,1564389376,256761856,13451259904,2080,27356
23-03 12:18:02,14.392,20.099,65.509,0,0,0,0,111,377,4520296448,1564389376,256761856,13451259904,2080,27356
23-03 12:18:03,16.332,17.085,66.583,0,0,0,0,766,1635,4520296448,1564389376,256761856,13451259904,2080,27356
23-03 12:18:04,13.861,20.792,65.347,0,0,0,581632,111,377,4520296448,1564389376,256761856,13451259904,2080,27356
23-03 12:18:05,17.647,17.647,64.461,0.245,0,0,8192,171,377,4520296448,1564389376,256761856,13451259904,2080,27356
23-03 12:18:06,15.711,18.703,65.586,0,0,0,20480,490,1788,4520288256,1564389376,256770048,13451259904,2080,27356
