"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_64_4_run.csv",,,,"Date:","23 Mar 2020 02:56:14 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 02:56:14,4.233,0.673,94.872,0.222,0,5270045.518,1507853.721,0,0,1129771008,14885601280,116793344,430845952,2048,29513
23-03 02:56:15,1.754,55.138,43.108,0,0,0,0,1032,1359,1522884608,14492418048,116793344,818798592,2048,29517
23-03 02:56:16,1.259,64.736,34.005,0,0,0,0,111,377,1919176704,14096125952,116793344,1207975936,2048,29517
23-03 02:56:17,1.250,65,33.750,0,0,0,28672,281,960,2319081472,13696221184,116793344,1600540672,2048,29517
23-03 02:56:18,0.504,65.995,33.501,0,0,0,0,329,568,2715381760,13299920896,116793344,1990299648,2048,29517
23-03 02:56:19,0.754,65.829,33.417,0,0,0,57344,623,419,3111079936,12904222720,116793344,2379534336,2048,29517
23-03 02:56:20,1.005,65.327,33.417,0.251,0,0,94208,680,960,3508080640,12507222016,116801536,2769895424,2048,29515
23-03 02:56:21,0.756,65.743,33.501,0,0,0,0,231,377,3902160896,12113141760,116801536,3157856256,2048,29515
23-03 02:56:22,1.005,65.829,33.166,0,0,0,0,111,377,4298706944,11716595712,116801536,3548209152,2048,29515
23-03 02:56:23,8.291,42.211,49.497,0,0,0,0,666,1148,4507074560,11508228096,116801536,3753033728,2048,29515
23-03 02:56:24,16,18,66,0,0,0,0,111,377,4507328512,11507974144,116801536,3753345024,2048,29515
23-03 02:56:25,16.919,16.162,66.667,0.253,0,0,45056,171,377,4507328512,11507974144,116805632,3753340928,2048,29515
23-03 02:56:26,15.522,17.557,66.921,0,0,0,16384,741,1447,4507443200,11507847168,116813824,3753345024,2048,29514
23-03 02:56:27,15.686,19.853,64.461,0,0,0,135168,860,1205,4507439104,11507847168,116813824,3753349120,2048,29514
23-03 02:56:28,18.367,15.816,65.561,0.255,0,0,598016,1040,484,4508626944,11506659328,116813824,3753349120,2048,29514
23-03 02:56:29,16.792,17.293,65.664,0.251,0,0,8192,761,960,4508708864,11506577408,116813824,3753349120,2048,29514
23-03 02:56:30,15.750,18,66.250,0,0,0,0,729,377,4508708864,11506577408,116813824,3753349120,2048,29514
23-03 02:56:31,16.162,17.172,66.414,0.253,0,0,20480,231,377,4508700672,11506577408,116822016,3753349120,2048,29514
23-03 02:56:32,16.031,17.048,66.921,0,0,0,57344,545,960,4508700672,11506577408,116830208,3753340928,2048,29514
23-03 02:56:33,15.857,16.624,67.519,0,0,0,0,680,484,4508692480,11506577408,116830208,3753349120,2048,29514
23-03 02:56:34,15.038,18.797,66.165,0,0,0,0,591,377,4508692480,11506577408,116830208,3753349120,2048,29514
23-03 02:56:35,16.709,16.456,66.835,0,0,0,0,761,960,4508692480,11506577408,116830208,3753349120,2048,29514
23-03 02:56:36,18.373,12.336,69.029,0.262,0,0,16384,171,377,4508684288,11506577408,116838400,3753349120,2048,29514
23-03 02:56:37,16.113,16.368,67.519,0,0,0,0,471,377,4508680192,11506577408,116838400,3753353216,2048,29514
23-03 02:56:38,17.048,15.776,67.176,0,0,0,36864,890,1596,4508676096,11506577408,116842496,3753353216,2048,29514
23-03 02:56:39,15.672,18.657,65.672,0,0,0,0,982,377,4508676096,11506577408,116842496,3753353216,2048,29514
23-03 02:56:40,15.233,19.902,64.865,0,0,0,0,591,377,4508676096,11506577408,116842496,3753353216,2048,29514
23-03 02:56:41,15.190,17.722,66.835,0.253,0,0,16384,341,960,4508667904,11506577408,116850688,3753353216,2048,29514
23-03 02:56:42,17.327,10.396,72.277,0,0,0,4096,14768,339750,4522319872,11484610560,116850688,3770544128,2048,29514
23-03 02:56:43,20.455,0,79.293,0.253,0,0,44511232,66711,1645543,4522340352,11484577792,116858880,3770548224,2048,29514
23-03 02:56:44,20.500,0.750,78.500,0.250,0,0,53248,68003,1697928,4522827776,11484069888,116858880,3770667008,2080,29515
23-03 02:56:45,21.357,0,78.643,0,0,0,0,72006,1740635,4522827776,11484069888,116858880,3770667008,2080,29515
23-03 02:56:46,20.750,0.250,79,0,0,0,0,66678,1671371,4522827776,11484069888,116858880,3770667008,2080,29515
23-03 02:56:47,19.747,0,80.253,0,0,0,405504,65849,1663296,4522815488,11484069888,116867072,3770671104,2080,29515
23-03 02:56:48,20,0.250,79.500,0.250,0,0,73728,65561,1654162,4522815488,11484069888,116867072,3770671104,2080,29515
23-03 02:56:49,20.854,0,79.146,0,0,0,0,68616,1723409,4522815488,11484069888,116867072,3770671104,2080,29515
23-03 02:56:50,21.250,0,78.750,0,0,0,0,71703,1733047,4522815488,11484069888,116867072,3770671104,2080,29515
23-03 02:56:51,21.859,0.251,77.889,0,0,0,0,74580,1818412,4522815488,11484069888,116867072,3770671104,2080,29515
23-03 02:56:52,21,0,79,0,0,0,0,67422,1697490,4522815488,11484069888,116867072,3770671104,2080,29515
23-03 02:56:53,21.250,0,78.500,0.250,0,0,32768,68641,1715393,4522799104,11484069888,116883456,3770671104,2080,29515
23-03 02:56:54,21.750,0,78.250,0,0,0,0,70278,1740635,4522799104,11484069888,116883456,3770671104,2080,29515
23-03 02:56:55,21.891,0.249,77.861,0,0,0,0,72429,1792438,4522799104,11484069888,116883456,3770671104,2080,29515
23-03 02:56:56,23,0,77,0,0,0,0,81062,1871233,4522799104,11484069888,116883456,3770671104,2080,29515
23-03 02:56:57,23.308,0,76.692,0,0,0,4096,81488,1905965,4522799104,11484069888,116883456,3770671104,2080,29515
23-03 02:56:58,23.691,0.748,75.561,0,0,0,36864,72373,1775413,4522201088,11484696576,116883456,3770642432,2080,29515
23-03 02:56:59,23.250,0,76.500,0.250,0,0,16384,82793,1923036,4522278912,11484577792,116891648,3770675200,2080,29515
23-03 02:57:00,24.121,1.508,74.372,0,0,0,0,70951,1756788,4522278912,11484577792,116891648,3770675200,2080,29541
23-03 02:57:01,21.303,0.251,78.446,0,0,0,0,68937,1714661,4522278912,11484577792,116891648,3770675200,2080,29541
23-03 02:57:02,21,0.250,78.750,0,0,0,65536,66897,1698415,4522270720,11484577792,116899840,3770675200,2080,29541
23-03 02:57:03,21.053,0.251,78.697,0,0,0,90112,69115,1749439,4522266624,11484577792,116899840,3770679296,2080,29541
23-03 02:57:04,21,0.500,78.250,0.250,0,0,16384,68463,1740490,4522258432,11484577792,116908032,3770679296,2080,29541
23-03 02:57:05,21.106,0,78.894,0,0,0,0,67616,1698073,4522258432,11484577792,116908032,3770679296,2080,29541
