"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_65536_3_run.csv",,,,"Date:","24 Mar 2020 13:58:10 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
24-03 13:58:10,4.381,0.669,94.730,0.221,0,5195918.463,1548287.422,0,0,1036177408,13029670912,68247552,2427973632,2112,22994
24-03 13:58:11,1.256,39.698,59.045,0,0,307200,0,1392,1359,1335246848,12730183680,68247552,2722185216,2112,22999
24-03 13:58:12,1.504,64.912,33.584,0,0,0,0,651,377,1734856704,12329213952,68247552,3115016192,2112,22999
24-03 13:58:13,1.015,65.228,33.756,0,0,0,0,701,960,2133721088,11928629248,68247552,3507376128,2112,22999
24-03 13:58:14,1.259,65.239,33.501,0,0,0,0,329,484,2533187584,11527393280,68247552,3899949056,2112,22999
24-03 13:58:15,1.496,65.586,32.918,0,0,0,188416,380,1205,2931732480,11127078912,68255744,4291887104,2112,22999
24-03 13:58:16,1.256,65.075,33.417,0.251,0,0,86016,701,960,3329798144,10727256064,68263936,4683198464,2112,22999
24-03 13:58:17,1.508,65.075,33.417,0,0,0,0,591,377,3727106048,10328195072,68263936,5074096128,2112,22999
24-03 13:58:18,0.750,65.750,33.500,0,0,0,0,651,377,4124508160,9929023488,68263936,5464723456,2112,22999
24-03 13:58:19,5.025,52.513,42.462,0,0,90112,0,460,1109,4414013440,9638240256,68263936,5749391360,2112,23001
24-03 13:58:20,14.851,19.554,65.594,0,0,0,0,826,377,4415447040,9636716544,68263936,5750919168,2112,23001
24-03 13:58:21,16.162,17.172,66.667,0,0,0,40960,531,377,4415438848,9636716544,68272128,5750919168,2112,23001
24-03 13:58:22,15.534,20.388,63.835,0.243,0,0,12288,801,1447,4415430656,9636716544,68280320,5750919168,2112,23001
24-03 13:58:23,15.113,18.136,66.751,0,0,0,0,531,377,4415430656,9636716544,68280320,5750919168,2112,23001
24-03 13:58:24,14.963,19.202,65.835,0,0,0,0,290,484,4415426560,9636716544,68280320,5750923264,2112,23001
24-03 13:58:25,18.204,18.204,63.342,0.249,0,0,688128,221,960,4424847360,9627295744,68280320,5750923264,2144,23007
24-03 13:58:26,16.750,17.750,65.500,0,0,0,32768,231,377,4415537152,9636605952,68280320,5750923264,2144,23001
24-03 13:58:27,16.250,17.500,65.750,0.500,0,0,901120,591,377,4415528960,9636605952,68288512,5750923264,2144,23001
24-03 13:58:28,14.888,19.603,65.509,0,0,0,0,761,960,4415528960,9636605952,68288512,5750923264,2144,23001
24-03 13:58:29,16.337,18.812,64.851,0,0,0,73728,680,526,4415520768,9636605952,68296704,5750923264,2144,23001
24-03 13:58:30,17.122,18.114,64.764,0,0,0,4096,578,1205,4415520768,9636605952,68296704,5750923264,2144,23001
24-03 13:58:31,15.633,18.859,65.509,0,0,0,0,221,960,4415520768,9636605952,68296704,5750923264,2144,23001
24-03 13:58:32,17.413,17.164,65.423,0,0,0,0,555,377,4415520768,9636605952,68296704,5750923264,2144,23001
24-03 13:58:33,15.539,18.546,65.664,0.251,0,0,12288,651,377,4415508480,9636605952,68304896,5750927360,2144,23001
