"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16384_2_run.csv",,,,"Date:","23 Mar 2020 13:28:04 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 13:28:04,4.371,0.673,94.733,0.223,0,5278868.806,1515876.516,0,0,1141506048,12823539712,265752576,2262822912,2016,25303
23-03 13:28:05,2.244,54.364,43.392,0,0,307200,0,1392,1359,1538785280,12425957376,265752576,2653855744,2016,25308
23-03 13:28:06,1.253,65.163,33.584,0,0,0,0,701,960,1940844544,12023898112,265752576,3049005056,2016,25308
23-03 13:28:07,1.259,64.987,33.753,0,0,0,0,111,377,2344955904,11619786752,265752576,3446013952,2016,25308
23-03 13:28:08,1.008,65.239,33.753,0,0,0,0,495,377,2745364480,11219378176,265752576,3839676416,2016,25308
23-03 13:28:09,1.247,65.087,33.416,0.249,0,0,245760,370,1067,3145199616,10819530752,265764864,4232495104,2016,25308
23-03 13:28:10,1.003,65.664,33.333,0,0,0,4096,2571,3139,3539832832,10424889344,265764864,4620488704,2016,25311
23-03 13:28:11,0.750,65.750,33.500,0,0,0,0,1011,377,3932389376,10032332800,265764864,5006807040,2016,25311
23-03 13:28:12,0.754,65.829,33.417,0,0,0,0,1296,1447,4323991552,9640738816,265764864,5392281600,2016,25309
23-03 13:28:13,7.519,42.857,49.624,0,0,0,0,531,377,4519280640,9445449728,265764864,5585113088,2048,25311
23-03 13:28:14,16,18.250,65.750,0,0,0,0,556,523,4519911424,9444814848,265764864,5585563648,2048,25311
23-03 13:28:15,16.456,16.709,66.835,0,0,0,12288,521,1128,4519907328,9444814848,265768960,5585563648,2048,25311
23-03 13:28:16,16.089,18.564,65.099,0.248,0,0,69632,231,377,4519899136,9444814848,265777152,5585563648,2048,25311
23-03 13:28:17,16.337,18.317,65.347,0,0,0,0,111,377,4519899136,9444814848,265777152,5585563648,2048,25311
23-03 13:28:18,15.736,17.259,67.005,0,0,0,0,281,960,4519772160,9444941824,265777152,5585563648,2048,25311
23-03 13:28:19,14.963,19.701,65.337,0,0,0,8192,290,484,4519772160,9444941824,265777152,5585563648,2048,25310
