"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16384_3_run.csv",,,,"Date:","23 Mar 2020 14:03:11 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 14:03:11,4.378,0.673,94.726,0.223,0,5276823.439,1516347.621,0,0,1141501952,12817178624,269684736,2265092096,2048,25300
23-03 14:03:12,1.504,55.639,42.857,0,0,0,0,2042,1942,1523806208,12434837504,269684736,2641870848,2048,25304
23-03 14:03:13,1.500,65.250,33.250,0,0,0,2969600,629,484,1917673472,12040957952,269684736,3029401600,2048,25304
23-03 14:03:14,1.008,65.491,33.501,0,0,0,0,502,377,2311426048,11647205376,269684736,3416473600,2048,25304
23-03 14:03:15,1.508,65.327,33.166,0,0,0,0,281,960,2705940480,11252690944,269684736,3804397568,2048,25304
23-03 14:03:16,0.758,65.657,33.586,0,0,0,0,891,377,3102486528,10856144896,269684736,4194021376,2048,25304
23-03 14:03:17,2.015,64.736,32.997,0.252,0,0,176128,591,377,3499405312,10459217920,269692928,4584517632,2048,25304
23-03 14:03:18,0.754,65.829,33.417,0,0,0,0,859,1109,3895824384,10062798848,269692928,4974202880,2048,25304
23-03 14:03:19,1.500,65.250,33.250,0,0,0,0,531,377,4292370432,9666252800,269692928,5364072448,2048,25304
23-03 14:03:20,7.071,44.949,47.980,0,0,0,0,975,377,4518895616,9439727616,269692928,5586976768,2048,25304
23-03 14:03:21,15.617,17.632,66.751,0,0,0,0,801,1447,4519530496,9439092736,269692928,5587570688,2048,25304
23-03 14:03:22,15.829,17.839,66.332,0,0,0,0,1071,377,4519530496,9439092736,269692928,5587570688,2048,25304
23-03 14:03:23,15.686,19.363,64.461,0.490,0,0,24576,951,484,4519530496,9439092736,269701120,5587562496,2048,25304
23-03 14:03:24,15.776,16.794,67.430,0,0,0,0,1651,960,4519522304,9439092736,269701120,5587570688,2048,25304
23-03 14:03:25,15.909,17.424,66.667,0,0,0,0,531,377,4519522304,9439092736,269701120,5587570688,2048,25304
23-03 14:03:26,14.428,20.398,65.174,0,0,0,12288,860,1205,4519522304,9439092736,269701120,5587570688,2048,25304
23-03 14:03:27,17.284,19.259,63.457,0,0,0,36864,641,960,4520030208,9438584832,269701120,5587570688,2016,25304
23-03 14:03:28,14.778,20.197,64.778,0.246,0,0,57344,701,484,4520030208,9438584832,269709312,5587562496,2016,25304
23-03 14:03:29,15.228,17.766,66.751,0.254,0,0,16384,531,377,4520017920,9438584832,269709312,5587574784,2016,25304
23-03 14:03:30,16.880,15.857,67.263,0,0,0,0,839,960,4520017920,9438584832,269709312,5587574784,2016,25304
23-03 14:03:31,16.121,17.380,66.499,0,0,0,0,951,377,4520017920,9438584832,269709312,5587574784,2016,25304
23-03 14:03:32,16.751,16.244,67.005,0,0,0,0,1335,377,4520017920,9438584832,269709312,5587574784,2016,25304
