"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_64_5_run.csv",,,,"Date:","23 Mar 2020 03:31:20 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 03:31:20,4.240,0.673,94.865,0.222,0,5267990.677,1507287.036,0,0,1129635840,14878875648,122376192,432132096,2048,29510
23-03 03:31:21,1.500,52.250,46.250,0,0,0,0,1092,1359,1498882048,14509617152,122376192,795467776,2048,29514
23-03 03:31:22,1.003,65.664,33.333,0,0,0,24576,171,377,1895174144,14113325056,122376192,1185300480,2048,29514
23-03 03:31:23,1.008,65.239,33.753,0,0,0,0,381,1593,2292862976,13715636224,122376192,1576284160,2048,29514
23-03 03:31:24,0.754,65.829,33.417,0,0,0,0,111,377,2690678784,13317820416,122376192,1967579136,2048,29514
23-03 03:31:25,0.752,65.414,33.584,0.251,0,0,61440,171,377,3089629184,12918861824,122392576,2359738368,2048,29514
23-03 03:31:26,1.511,64.987,33.501,0,0,0,94208,221,960,3487817728,12520665088,122392576,2751377408,2048,29514
23-03 03:31:27,1,65.500,33.500,0,0,0,0,171,377,3884871680,12123611136,122392576,3141312512,2048,29514
23-03 03:31:28,1.250,65.750,33,0,0,0,4096,515,1312,4280782848,11727699968,122392576,3530870784,2048,29514
23-03 03:31:29,7.750,44.750,47.500,0,0,0,0,281,960,4507435008,11501047808,122392576,3753988096,2048,29514
23-03 03:31:30,17.327,19.307,63.366,0,0,0,36864,669,377,4509085696,11499397120,122392576,3754577920,2048,29514
23-03 03:31:31,15.764,19.212,64.778,0.246,0,0,73728,983,377,4509073408,11499397120,122400768,3754582016,2048,29514
23-03 03:31:32,16.071,16.582,67.347,0,0,0,0,1025,960,4509073408,11499397120,122400768,3754582016,2048,29514
23-03 03:31:33,16.337,18.317,65.347,0,0,0,0,789,917,4509073408,11499397120,122400768,3754582016,2048,29514
23-03 03:31:34,15.464,16.495,68.041,0,0,0,0,1011,377,4509069312,11499397120,122400768,3754586112,2048,29514
23-03 03:31:35,15.750,18.750,65.500,0,0,0,8192,1221,1447,4509069312,11499397120,122400768,3754586112,2048,29514
23-03 03:31:36,17.588,16.080,66.080,0.251,0,0,573440,951,377,4509057024,11499397120,122413056,3754586112,2048,29514
23-03 03:31:37,18.346,13.437,68.217,0,0,0,118784,171,377,4509057024,11499397120,122413056,3754586112,2048,29514
23-03 03:31:38,16.883,14.545,68.571,0,0,0,0,221,1106,4509057024,11499397120,122413056,3754586112,2048,29514
23-03 03:31:39,17.207,16.958,65.835,0,0,0,0,261,467,4509057024,11499397120,122413056,3754586112,2048,29514
23-03 03:31:40,15.461,18.703,65.835,0,0,0,0,171,377,4509052928,11499397120,122413056,3754590208,2048,29514
23-03 03:31:41,16.373,17.128,66.247,0.252,0,0,32768,761,960,4509040640,11499397120,122425344,3754590208,2048,29514
23-03 03:31:42,15.829,17.839,66.332,0,0,0,0,591,377,4509040640,11499397120,122425344,3754590208,2048,29514
23-03 03:31:43,16.880,16.113,67.008,0,0,0,4096,1357,1702,4509032448,11499397120,122425344,3754598400,2048,29514
23-03 03:31:44,16.031,16.794,67.176,0,0,0,0,545,960,4509032448,11499397120,122425344,3754598400,2048,29514
23-03 03:31:45,17.391,15.090,67.519,0,0,0,0,171,377,4509032448,11499397120,122425344,3754598400,2048,29514
23-03 03:31:46,16.216,18.919,64.619,0.246,0,0,16384,111,377,4509024256,11499397120,122433536,3754598400,2048,29514
23-03 03:31:47,15.960,18.454,65.337,0.249,0,0,3682304,381,1447,4509114368,11499298816,122441728,3754598400,2048,29514
23-03 03:31:48,17.995,7.712,74.293,0,0,0,0,11142,252343,4522512384,11477585920,122441728,3771789312,2080,29514
23-03 03:31:49,21.053,0.251,78.697,0,0,0,0,71571,1734058,4522500096,11477585920,122441728,3771801600,2080,29517
23-03 03:31:50,21.805,0.251,77.945,0,0,0,53248,72069,1793166,4522860544,11477204992,122441728,3771920384,2080,29518
23-03 03:31:51,21.914,0.252,77.582,0.252,0,0,36745216,73118,1809754,4522913792,11477139456,122449920,3771924480,2080,29518
23-03 03:31:52,21.053,0,78.947,0,0,0,94208,67738,1688832,4522905600,11477139456,122458112,3771924480,2080,29518
23-03 03:31:53,20.896,0.249,78.856,0,0,0,0,65330,1654784,4522901504,11477139456,122458112,3771928576,2080,29518
23-03 03:31:54,20.301,0,79.699,0,0,0,0,65976,1671539,4522901504,11477139456,122458112,3771928576,2080,29518
23-03 03:31:55,20.500,0.250,79.250,0,0,0,0,64779,1645397,4522901504,11477139456,122458112,3771928576,2080,29518
23-03 03:31:56,20.907,0,78.841,0.252,0,0,421888,72596,1749876,4522782720,11477266432,122466304,3771912192,2080,29516
23-03 03:31:57,21.554,0,78.446,0,0,0,114688,73113,1766609,4522774528,11477266432,122466304,3771920384,2080,29516
23-03 03:31:58,20.202,0.253,79.545,0,0,0,4096,68093,1698431,4522770432,11477266432,122466304,3771924480,2080,29516
23-03 03:31:59,21.053,0,78.947,0,0,0,0,67613,1672441,4522770432,11477266432,122466304,3771924480,2080,29515
23-03 03:32:00,26.250,1.250,72.500,0,0,0,36864,68662,1713471,4522516480,11477520384,122466304,3771924480,2080,29541
23-03 03:32:01,21.696,0,78.304,0,0,0,0,69897,1757806,4522516480,11477520384,122466304,3771924480,2080,29541
23-03 03:32:02,22.195,0,77.556,0.249,0,0,16384,72401,1775995,4522512384,11477520384,122470400,3771924480,2080,29541
23-03 03:32:03,21.554,0,78.195,0.251,0,0,57344,71928,1792729,4522504192,11477520384,122478592,3771924480,2080,29541
23-03 03:32:04,21.303,0,78.697,0,0,0,0,68760,1723319,4522504192,11477520384,122478592,3771924480,2080,29541
23-03 03:32:05,22,0,78,0,0,0,0,71030,1775850,4522500096,11477520384,122478592,3771928576,2080,29541
23-03 03:32:06,21.053,0.251,78.697,0,0,0,0,66819,1697435,4522500096,11477520384,122478592,3771928576,2080,29541
23-03 03:32:07,22.250,0,77.750,0,0,0,0,72993,1801241,4522500096,11477520384,122478592,3771928576,2080,29541
23-03 03:32:08,22.306,0.251,77.193,0.251,0,0,57344,77391,1862666,4522483712,11477520384,122490880,3771932672,2080,29541
23-03 03:32:09,21.750,0,78.250,0,0,0,0,68037,1731977,4522479616,11477520384,122490880,3771936768,2080,29541
23-03 03:32:10,21.500,0,78.500,0,0,0,0,68919,1749293,4522479616,11477520384,122490880,3771936768,2080,29541
23-03 03:32:11,21.106,0.251,78.643,0,0,0,0,67761,1715731,4522479616,11477520384,122490880,3771936768,2080,29541
23-03 03:32:12,21.250,0.250,78.500,0,0,0,413696,68589,1740490,4522479616,11477520384,122490880,3771936768,2080,29541
23-03 03:32:13,21.945,0.249,77.556,0.249,0,0,163840,70186,1750373,4522471424,11477520384,122499072,3771936768,2080,29541
23-03 03:32:14,22.195,0,77.805,0,0,0,16384,68310,1732560,4522459136,11477520384,122507264,3771940864,2080,29541
23-03 03:32:15,21.554,0.251,78.195,0,0,0,0,68771,1740635,4522459136,11477520384,122507264,3771940864,2080,29541
23-03 03:32:16,21.914,0,78.086,0,0,0,0,75609,1835873,4522459136,11477520384,122507264,3771940864,2080,29541
23-03 03:32:17,22.055,0.251,77.694,0,0,0,0,75704,1827798,4522459136,11477520384,122507264,3771940864,2080,29541
23-03 03:32:18,21.588,0.496,77.667,0.248,0,0,24576,68365,1723465,4522455040,11477520384,122511360,3771940864,2080,29541
23-03 03:32:19,21.303,0,78.697,0,0,0,0,67911,1714661,4522455040,11477520384,122511360,3771940864,2080,29541
23-03 03:32:20,21.805,0,77.945,0.251,0,0,57344,71246,1775850,4523442176,11476377600,122519552,3772588032,2080,29543
