"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_256_1_run.csv",,,,"Date:","23 Mar 2020 04:06:26 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 04:06:26,4.247,0.673,94.858,0.222,0,5265946.823,1506720.808,0,0,1129684992,14814445568,128065536,490909696,2016,30801
23-03 04:06:27,2.244,54.613,43.142,0,0,0,0,1452,1359,1518309376,14425812992,128065536,873734144,2048,30805
23-03 04:06:28,1.511,64.736,33.753,0,0,0,0,882,523,1917702144,14026420224,128065536,1265692672,2048,30805
23-03 04:06:29,0.754,65.829,33.417,0,0,0,0,896,1044,2316386304,13627736064,128065536,1657843712,2048,30803
23-03 04:06:30,1.253,65.414,33.333,0,0,0,4096,1358,1205,2714329088,13229793280,128065536,2048692224,2048,30803
23-03 04:06:31,1,65.500,33.500,0,0,0,69632,1071,377,3112927232,12831195136,128065536,2440351744,2048,30803
23-03 04:06:32,3.299,64.721,31.726,0.254,0,0,225280,1231,960,3504570368,12439539712,128077824,2825637888,2080,30803
23-03 04:06:33,1.003,65.414,33.584,0,0,0,0,465,523,3899117568,12044992512,128077824,3213836288,2080,30803
23-03 04:06:34,1.003,65.414,33.584,0,0,0,0,231,377,4294012928,11650097152,128077824,3601825792,2080,30803
23-03 04:06:35,6.767,45.113,48.120,0,0,0,0,381,1447,4507439104,11436670976,128077824,3812597760,2080,30803
23-03 04:06:36,15.174,18.905,65.920,0,0,0,0,111,377,4508200960,11435909120,128077824,3813347328,2080,30803
23-03 04:06:37,13.750,20.250,66,0,0,0,53248,171,377,4508188672,11435909120,128086016,3813351424,2080,30803
23-03 04:06:38,15.212,18.703,65.835,0.249,0,0,16384,221,1106,4508180480,11435909120,128094208,3813351424,2080,30803
23-03 04:06:39,18.066,14.758,67.176,0,0,0,0,591,377,4508180480,11435909120,128094208,3813351424,2080,30803
23-03 04:06:40,16.837,15.816,67.347,0,0,0,0,531,377,4508180480,11435909120,128094208,3813351424,2080,30803
23-03 04:06:41,15.090,17.391,67.263,0.256,0,0,8192,1121,960,4508176384,11435909120,128094208,3813355520,2080,30803
23-03 04:06:42,17.085,16.583,66.332,0,0,0,12288,1011,377,4508168192,11435909120,128102400,3813355520,2080,30803
23-03 04:06:43,13.827,21.235,64.691,0.247,0,0,20480,1240,565,4508164096,11435909120,128106496,3813355520,2080,30803
23-03 04:06:44,17.617,13.990,68.394,0,0,0,0,1357,960,4508164096,11435909120,128106496,3813355520,2080,30803
23-03 04:06:45,17.857,15.051,67.092,0,0,0,4096,440,1205,4508164096,11435909120,128106496,3813355520,2080,30803
23-03 04:06:46,16.040,18.045,65.915,0,0,0,0,531,377,4508160000,11435909120,128106496,3813359616,2080,30803
23-03 04:06:47,17.903,14.578,67.263,0.256,0,0,868352,801,1447,4508160000,11435909120,128106496,3813359616,2080,30803
23-03 04:06:48,15.556,19.259,64.938,0.247,0,0,53248,640,523,4508147712,11435909120,128118784,3813359616,2080,30803
23-03 04:06:49,16,18,66,0,0,0,0,171,377,4508143616,11435909120,128118784,3813363712,2080,30803
23-03 04:06:50,13.625,22.141,64.234,0,0,0,0,221,960,4508143616,11435909120,128118784,3813363712,2080,30803
23-03 04:06:51,16.583,17.085,66.332,0,0,0,0,591,377,4508143616,11435909120,128118784,3813363712,2080,30803
23-03 04:06:52,15.233,19.902,64.865,0,0,0,3522560,591,377,4508274688,11435778048,128118784,3813363712,2080,30803
23-03 04:06:53,15.099,19.554,65.099,0.248,0,0,65536,870,1106,4508131328,11435909120,128131072,3813363712,2080,30803
23-03 04:06:54,18.734,10.380,70.886,0,0,0,0,1014,797,4550705152,11359850496,128131072,3880759296,2080,30803
23-03 04:06:55,23.250,0,76.750,0,0,0,0,9926,234461,4552482816,11358072832,128131072,3882479616,2080,30803
23-03 04:06:56,21.266,0,78.734,0,0,0,36864,34385,840931,4554895360,11355660288,128131072,3882520576,2080,30805
23-03 04:06:57,22.750,0.500,76.500,0.250,0,0,50974720,34062,866032,4553256960,11357278208,128131072,3882598400,2080,30804
23-03 04:06:58,21.411,0.252,78.086,0.252,0,0,462848,33465,840494,4553248768,11357278208,128139264,3882598400,2080,30804
23-03 04:06:59,22.306,0.251,77.444,0,0,0,0,34687,875760,4553244672,11357278208,128139264,3882602496,2080,30804
23-03 04:07:00,27.250,2,70.750,0,0,0,4096,36356,866001,4553371648,11357151232,128139264,3882602496,2080,30830
23-03 04:07:01,23.500,0,76.500,0,0,0,0,36927,900809,4553371648,11357151232,128139264,3882602496,2080,30830
23-03 04:07:02,24.812,0.501,74.687,0,0,0,126976,35426,875418,4553244672,11357278208,128139264,3882602496,2080,30830
23-03 04:07:03,23.441,0,76.559,0,0,0,65536,35574,874981,4553232384,11357278208,128147456,3882606592,2080,30830
23-03 04:07:04,22.750,0,77,0.250,0,0,16384,34623,866177,4553224192,11357278208,128155648,3882606592,2080,30830
23-03 04:07:05,23.573,0.248,76.179,0,0,0,0,35138,875418,4553224192,11357278208,128155648,3882606592,2080,30830
23-03 04:07:06,23.325,0,76.675,0,0,0,0,34401,866177,4553224192,11357278208,128155648,3882606592,2080,30830
23-03 04:07:07,23.192,0,76.808,0,0,0,0,34866,874835,4553224192,11357278208,128155648,3882606592,2080,30830
23-03 04:07:08,21.574,0.254,78.173,0,0,0,12288,34806,866948,4553224192,11357278208,128163840,3882598400,2080,30830
23-03 04:07:09,22.693,0.249,76.808,0.249,0,0,16384,34623,866177,4553207808,11357278208,128172032,3882606592,2080,30830
23-03 04:07:10,22.750,0.250,77,0,0,0,0,35100,874835,4553207808,11357278208,128172032,3882606592,2080,30830
23-03 04:07:11,23.308,0,76.692,0,0,0,0,38745,901879,4553203712,11357278208,128172032,3882610688,2080,30830
23-03 04:07:12,21.970,0.253,77.778,0,0,0,0,35529,866177,4553465856,11357016064,128172032,3882610688,2080,30830
23-03 04:07:13,21.914,0.252,77.834,0,0,0,0,35862,874981,4553584640,11356897280,128172032,3882610688,2080,30830
23-03 04:07:14,22.613,0,77.136,0.251,0,0,36864,35807,884076,4553572352,11356897280,128184320,3882610688,2080,30830
23-03 04:07:15,24.121,0.503,75.377,0,0,0,40960,35165,875663,4554330112,11356135424,128184320,3882614784,2080,30830
23-03 04:07:16,22.807,0,77.193,0,0,0,0,35169,883493,4554330112,11356135424,128184320,3882614784,2080,30830
23-03 04:07:17,23.441,0.249,76.309,0,0,0,0,35678,892734,4554330112,11356135424,128184320,3882614784,2080,30830
23-03 04:07:18,22.886,0.498,76.617,0,0,0,0,34749,883639,4554326016,11356135424,128184320,3882618880,2080,30830
23-03 04:07:19,23.134,0.249,76.119,0.498,0,0,77824,34947,883493,4554309632,11356135424,128200704,3882618880,2080,30830
23-03 04:07:20,23.940,0,76.060,0,0,0,0,37442,910050,4554309632,11356135424,128200704,3882618880,2080,30830
23-03 04:07:21,23.750,0,76.250,0,0,0,0,36663,900809,4554309632,11356135424,128200704,3882618880,2080,30830
23-03 04:07:22,23.750,0.250,76,0,0,0,417792,37950,909467,4554309632,11356135424,128200704,3882618880,2080,30830
23-03 04:07:23,23.250,0,76.750,0,0,0,0,35953,884709,4554305536,11356135424,128200704,3882622976,2080,30830
23-03 04:07:24,23.058,0.251,76.441,0.251,0,0,57344,36821,885428,4554285056,11356135424,128212992,3882631168,2080,30833
23-03 04:07:25,23,0.250,76.750,0,0,0,0,34470,874835,4554285056,11356135424,128212992,3882631168,2080,30833
23-03 04:07:26,23.500,0,76.500,0,0,0,40960,34661,875418,4554653696,11355627520,128212992,3883270144,2080,30833
23-03 04:07:27,23.116,0,76.633,0.251,0,0,16752640,37269,900809,4554649600,11355627520,128212992,3883274240,2080,30833
23-03 04:07:28,23.691,0,76.309,0,0,0,0,34848,858059,4554649600,11355627520,128212992,3883274240,2080,30833
23-03 04:07:29,23.308,0,76.441,0.251,0,0,167936,36224,892818,4554641408,11355627520,128221184,3883274240,2080,30833
23-03 04:07:30,23.174,0,76.826,0,0,0,4096,35714,884321,4554637312,11355627520,128221184,3883278336,2080,30833
23-03 04:07:31,23.441,0,76.559,0,0,0,0,35508,892151,4554637312,11355627520,128221184,3883278336,2080,30833
23-03 04:07:32,25.187,0.499,74.314,0,0,0,36864,36470,892734,4554002432,11356262400,128221184,3883278336,2112,30833
23-03 04:07:33,23.192,0.249,76.559,0,0,0,45056,36106,892297,4554002432,11356262400,128221184,3883278336,2112,30833
23-03 04:07:34,23.250,0,76.250,0.500,0,0,90112,35715,892006,4553990144,11356262400,128233472,3883278336,2112,30833
23-03 04:07:35,22.943,0.249,76.808,0,0,0,0,35931,876050,4553990144,11356262400,128233472,3883278336,2112,30832
23-03 04:07:36,23,0.250,76.750,0,0,0,0,35448,892151,4553986048,11356262400,128233472,3883282432,2112,30832
23-03 04:07:37,23.250,0,76.750,0,0,0,0,35235,883493,4553986048,11356262400,128233472,3883282432,2112,30832
23-03 04:07:38,23.058,0,76.942,0,0,0,98304,34399,867257,4553981952,11356262400,128233472,3883286528,2112,30832
23-03 04:07:39,23.500,0,76.500,0,0,0,16384,35220,892151,4553973760,11356262400,128241664,3883286528,2112,30832
23-03 04:07:40,23.116,0,76.884,0,0,0,0,34821,883493,4553969664,11356262400,128241664,3883290624,2112,30832
23-03 04:07:41,23.441,0,76.559,0,0,0,0,36038,892734,4553969664,11356262400,128241664,3883290624,2112,30832
23-03 04:07:42,23,0.250,76.750,0,0,0,0,35928,892151,4553969664,11356262400,128241664,3883290624,2112,30832
23-03 04:07:43,22.943,0.249,76.559,0.249,0,0,12288,35890,883639,4553965568,11356262400,128245760,3883290624,2112,30832
23-03 04:07:44,23.250,0,76.500,0.250,0,0,16384,35183,884076,4553961472,11356262400,128249856,3883290624,2112,30832
23-03 04:07:45,23.308,0.251,76.441,0,0,0,4096,35357,892979,4553961472,11356262400,128249856,3883290624,2112,30832
23-03 04:07:46,23.250,0,76.750,0,0,0,0,35028,892151,4553957376,11356262400,128249856,3883294720,2112,30832
23-03 04:07:47,23,0.250,76.750,0,0,0,0,34752,875905,4553957376,11356262400,128249856,3883294720,2112,30832
23-03 04:07:48,23.116,0,76.884,0,0,0,28672,35889,875023,4553949184,11356262400,128258048,3883294720,2112,30832
23-03 04:07:49,23.441,0,76.309,0.249,0,0,16384,36060,892151,4553940992,11356262400,128266240,3883294720,2112,30832
23-03 04:07:50,23.192,0.249,76.559,0,0,0,0,36059,884076,4553940992,11356262400,128266240,3883294720,2112,30832
23-03 04:07:51,22.864,0.251,76.884,0,0,0,0,35787,883493,4553940992,11356262400,128266240,3883294720,2112,30832
