"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_65536_5_run.csv",,,,"Date:","24 Mar 2020 15:08:38 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
24-03 15:08:38,4.396,0.669,94.714,0.222,0,5192425.967,1568584.618,0,0,1038204928,12994662400,83030016,2445860864,2016,22853
24-03 15:08:39,1.493,44.776,53.731,0,0,307200,0,1571,1466,1369251840,12663361536,83030016,2771570688,2016,22859
24-03 15:08:40,0.754,65.578,33.668,0,0,0,0,972,960,1769132032,12262154240,83030016,3164520448,2016,22859
24-03 15:08:41,0.503,65.829,33.668,0,0,0,0,1011,377,2172633088,11856932864,83030016,3561263104,2016,22859
24-03 15:08:42,1.250,65.500,33.250,0,0,0,0,531,377,2575130624,11452665856,83030016,3956740096,2016,22859
24-03 15:08:43,0.501,65.915,33.584,0,0,0,0,1221,1447,2976284672,11049775104,83030016,4350824448,2016,22859
24-03 15:08:44,1.003,65.414,33.083,0.501,0,0,139264,944,484,3375497216,10648809472,83046400,4743192576,2016,22859
24-03 15:08:45,1.005,65.327,33.668,0,0,0,0,591,377,3772936192,10249568256,83046400,5133955072,2016,22859
24-03 15:08:46,1.003,65.414,33.584,0,0,0,0,221,960,4170821632,9849946112,83046400,5525176320,2016,22859
24-03 15:08:47,5.779,48.492,45.729,0,0,90112,0,591,377,4416823296,9602707456,83046400,5767524352,2016,22861
24-03 15:08:48,14.568,20,65.432,0,0,0,0,591,377,4417966080,9601564672,83046400,5768638464,2016,22861
24-03 15:08:49,16.915,17.662,65.423,0,0,0,36864,1668,1937,4417957888,9601564672,83054592,5768638464,2016,22861
24-03 15:08:50,14.005,21.130,64.619,0.246,0,0,884736,1071,377,4417949696,9601564672,83062784,5768638464,2016,22861
