"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_256_3_run.csv",,,,"Date:","23 Mar 2020 05:16:38 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 05:16:38,4.262,0.673,94.844,0.222,0,5261845.063,1505609.730,0,0,1129492480,14803410944,138108928,492097536,2016,30799
23-03 05:16:39,1.759,54.020,44.221,0,0,0,0,1142,1942,1509470208,14423425024,138108928,866627584,2016,30803
23-03 05:16:40,1.256,65.327,33.417,0,0,0,4096,111,377,1904996352,14027894784,138108928,1255616512,2016,30803
23-03 05:16:41,1,66,33,0,0,0,0,171,377,2303954944,13628936192,138108928,1647718400,2016,30803
23-03 05:16:42,1.013,65.063,33.924,0,0,0,0,395,960,2705539072,13227352064,138108928,2041614336,2016,30803
23-03 05:16:43,0.754,65.829,33.417,0,0,0,57344,171,523,3106717696,12826169344,138113024,2436190208,2016,30803
23-03 05:16:44,0.503,65.829,33.417,0.251,0,0,94208,700,377,3507486720,12425392128,138121216,2829762560,2016,30803
23-03 05:16:45,1.511,64.987,33.501,0,0,0,0,1185,1447,3907616768,12025257984,138121216,3223572480,2016,30803
23-03 05:16:46,1.253,65.163,33.584,0,0,0,0,591,377,4307689472,11625185280,138121216,3616620544,2016,30803
23-03 05:16:47,7.789,42.462,49.497,0.251,0,0,536576,591,377,4507860992,11425013760,138121216,3814121472,2016,30803
23-03 05:16:48,16.250,18,65.750,0,0,0,16384,1330,1934,4508241920,11424632832,138129408,3814539264,2016,30803
23-03 05:16:49,15.931,19.363,64.706,0,0,0,0,1011,377,4508229632,11424632832,138129408,3814551552,2016,30803
23-03 05:16:50,15.816,16.837,67.092,0.255,0,0,16384,951,377,4508221440,11424632832,138137600,3814551552,2016,30803
23-03 05:16:51,16,18,66,0,0,0,0,701,1050,4508221440,11424632832,138137600,3814551552,2016,30803
23-03 05:16:52,15.696,17.468,66.835,0,0,0,0,621,467,4508221440,11424632832,138137600,3814551552,2016,30803
23-03 05:16:53,16.877,17.128,65.995,0,0,0,40960,231,523,4508221440,11424632832,138145792,3814543360,2016,30803
23-03 05:16:54,15.385,19.107,65.509,0,0,0,0,819,960,4508213248,11424632832,138145792,3814551552,2016,30803
23-03 05:16:55,14.532,20.443,64.778,0.246,0,0,20480,651,377,4508332032,11424505856,138149888,3814555648,2016,30803
23-03 05:16:56,16.169,18.159,65.672,0,0,0,0,531,377,4508332032,11424505856,138149888,3814555648,2016,30803
23-03 05:16:57,15.423,19.154,65.423,0,0,0,0,765,1489,4508332032,11424505856,138149888,3814555648,2016,30803
23-03 05:16:58,15.892,19.804,64.303,0,0,0,12288,111,523,4508332032,11424505856,138158080,3814547456,2016,30803
23-03 05:16:59,17.766,15.228,67.005,0,0,0,0,289,377,4508450816,11424378880,138158080,3814555648,2016,30803
23-03 05:17:00,20.854,19.095,60.050,0,0,0,0,1281,8456,4508463104,11424366592,138158080,3814555648,2048,30831
23-03 05:17:01,14.815,20,64.938,0.247,0,0,69632,789,377,4508852224,11423973376,138158080,3814559744,2048,30831
23-03 05:17:02,16.162,17.424,66.414,0,0,0,0,651,377,4508827648,11423997952,138158080,3814559744,2048,30831
23-03 05:17:03,15.228,18.274,66.497,0,0,0,73728,719,1934,4508823552,11423997952,138166272,3814555648,2048,30831
23-03 05:17:04,16.244,16.751,67.005,0,0,0,0,261,467,4508815360,11423997952,138166272,3814563840,2048,30831
23-03 05:17:05,17.544,18.546,63.910,0,0,0,36864,171,377,4508966912,11423846400,138166272,3814563840,2048,30831
23-03 05:17:06,19.095,10.553,70.352,0,0,0,3612672,644,1380,4551700480,11347632128,138166272,3881979904,2048,30830
23-03 05:17:07,23.058,0,76.692,0.251,0,0,24576,9860,225948,4553474048,11345854464,138170368,3883675648,2048,30830
23-03 05:17:08,21.554,0.251,77.945,0.251,0,0,34050048,33190,814375,4555182080,11344134144,138174464,3883683840,2048,30832
23-03 05:17:09,23,0,76.750,0.250,0,0,24576,36726,875947,4553383936,11345920000,138174464,3883794432,2048,30831
23-03 05:17:10,23.500,0,76.500,0,0,0,0,37008,909467,4553383936,11345920000,138174464,3883794432,2048,30831
23-03 05:17:11,22.613,0,77.387,0,0,0,114688,35226,874835,4553379840,11345920000,138174464,3883798528,2048,30831
23-03 05:17:12,22.556,0,77.193,0.251,0,0,401408,36275,884076,4553371648,11345920000,138182656,3883798528,2048,30831
23-03 05:17:13,23.691,0.249,75.810,0.249,0,0,17010688,36690,909574,4553371648,11345920000,138190848,3883790336,2048,30831
23-03 05:17:14,22.693,0.249,77.057,0,0,0,0,34290,857519,4553359360,11345920000,138190848,3883802624,2048,30831
23-03 05:17:15,23.559,0,76.441,0,0,0,0,36532,910050,4553359360,11345920000,138190848,3883802624,2048,30831
23-03 05:17:16,22.693,0.249,77.057,0,0,0,0,34476,883348,4553359360,11345920000,138190848,3883802624,2048,30831
23-03 05:17:17,23,0,77,0,0,0,53248,34536,866322,4553359360,11345920000,138190848,3883802624,2048,30831
23-03 05:17:18,23.940,0.998,74.813,0.249,0,0,77824,34795,876392,4554604544,11344703488,138194944,3883769856,2080,30831
23-03 05:17:19,23.192,0,76.808,0,0,0,0,35438,883493,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:20,22.807,0,77.193,0,0,0,0,34689,883493,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:21,23.134,0,76.866,0,0,0,0,34944,875905,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:22,22.807,0,77.193,0,0,0,0,35415,883493,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:23,23.869,0.251,75.628,0.251,0,0,471040,38556,926929,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:24,23.192,0.249,76.559,0,0,0,0,36677,901434,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:25,23.250,0.250,76.500,0,0,0,0,36540,892151,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:26,22.807,0,77.193,0,0,0,0,35991,866177,4554498048,11344777216,138194944,3883802624,2080,30831
23-03 05:17:27,23,0,77,0,0,0,0,35148,884076,4554493952,11344777216,138194944,3883806720,2080,30831
23-03 05:17:28,23.058,0,76.692,0.251,0,0,16384,34547,874981,4554489856,11344777216,138199040,3883806720,2080,30831
23-03 05:17:29,22.943,0.249,76.808,0,0,0,12288,34881,883493,4554481664,11344777216,138203136,3883810816,2080,30831
23-03 05:17:30,22.807,0.251,76.942,0,0,0,0,34385,866760,4554481664,11344777216,138203136,3883810816,2080,30831
23-03 05:17:31,23.308,0,76.692,0,0,0,45056,35896,900809,4554481664,11344777216,138203136,3883810816,2080,30831
23-03 05:17:32,23.192,0.249,76.559,0,0,0,0,35216,883493,4554481664,11344777216,138203136,3883810816,2080,30831
23-03 05:17:33,23.821,0,76.179,0,0,0,4096,35742,876879,4554481664,11344777216,138203136,3883810816,2080,30831
23-03 05:17:34,23.559,0,76.190,0.251,0,0,61440,36981,909467,4554465280,11344777216,138219520,3883810816,2080,30831
23-03 05:17:35,25.500,0.500,74,0,0,0,36864,35750,892151,4554186752,11345022976,138219520,3883843584,2048,30831
23-03 05:17:36,23.192,0,76.808,0,0,0,0,34586,875418,4554084352,11345158144,138219520,3883810816,2048,30831
23-03 05:17:37,23.058,0.251,76.692,0,0,0,0,34536,874835,4554080256,11345158144,138219520,3883814912,2048,30831
23-03 05:17:38,23.500,0,76.500,0,0,0,16785408,35160,892258,4554452992,11344482304,138219520,3884519424,2048,30833
23-03 05:17:39,23.618,0,76.131,0.251,0,0,176128,37993,927366,4554432512,11344650240,138227712,3884462080,2048,30833
23-03 05:17:40,23.367,0.251,76.382,0,0,0,0,37116,909467,4554432512,11344650240,138227712,3884462080,2048,30833
23-03 05:17:41,22.864,0,77.136,0,0,0,0,35508,892151,4554432512,11344650240,138227712,3884462080,2048,30833
23-03 05:17:42,23.192,0.249,76.559,0,0,0,0,35786,875418,4554432512,11344650240,138227712,3884462080,2048,30833
23-03 05:17:43,23,0.250,76.750,0,0,0,0,35994,892297,4554428416,11344650240,138227712,3884466176,2048,30833
23-03 05:17:44,23.750,0,76,0.250,0,0,49152,37375,909467,4554420224,11344650240,138240000,3884462080,2048,30833
23-03 05:17:45,22.943,0.499,76.559,0,0,0,0,35682,893221,4554416128,11344650240,138240000,3884466176,2048,30833
23-03 05:17:46,23.116,0,76.884,0,0,0,0,34269,866177,4554416128,11344650240,138240000,3884466176,2048,30833
23-03 05:17:47,23.383,0.249,76.368,0,0,0,77824,35088,892151,4554416128,11344650240,138240000,3884466176,2048,30833
23-03 05:17:48,23.192,0.499,76.309,0,0,0,4096,35407,893708,4554412032,11344650240,138240000,3884470272,2048,30833
23-03 05:17:49,23.441,0,76.309,0.249,0,0,28672,35455,892193,4554407936,11344650240,138244096,3884470272,2048,30833
23-03 05:17:50,23.192,0,76.808,0,0,0,0,35094,892151,4554407936,11344650240,138244096,3884470272,2048,30833
23-03 05:17:51,22.807,0.251,76.942,0,0,0,36864,35618,892734,4554407936,11344650240,138244096,3884470272,2048,30833
23-03 05:17:52,22.670,0,77.330,0,0,0,0,34770,874835,4554403840,11344650240,138244096,3884474368,2048,30833
23-03 05:17:53,23.192,0,76.808,0,0,0,0,35706,892297,4554399744,11344650240,138244096,3884478464,2048,30833
23-03 05:17:54,23,0.250,76.500,0.250,0,0,16384,35198,892776,4554391552,11344650240,138252288,3884478464,2048,30833
23-03 05:17:55,23.441,0,76.559,0,0,0,0,35214,892151,4554391552,11344650240,138252288,3884478464,2048,30833
23-03 05:17:56,22.613,0.251,77.136,0,0,0,0,35418,892151,4554391552,11344650240,138252288,3884478464,2048,30833
23-03 05:17:57,23.250,0,76.750,0,0,0,0,35475,884563,4554391552,11344650240,138252288,3884478464,2048,30833
