"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16_1_run.csv",,,,"Date:","22 Mar 2020 22:15:28 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
22-03 22:15:28,4.180,0.673,94.924,0.223,0,5286526.779,1474556.990,0,0,1133187072,15061389312,52633600,315617280,2112,28254
22-03 22:15:29,1.754,54.135,44.110,0,0,0,0,1662,2429,1513672704,14680760320,52633600,690716672,2112,28259
22-03 22:15:30,0.752,65.915,33.333,0,0,0,4096,1280,1205,1907044352,14287388672,52633600,1077194752,2112,28259
22-03 22:15:31,0.752,65.664,33.584,0,0,0,0,789,377,2300669952,13893763072,52633600,1464627200,2112,28259
22-03 22:15:32,1.005,65.829,33.166,0,0,0,0,701,960,2694422528,13500010496,52633600,1851752448,2112,28258
22-03 22:15:33,1.003,65.664,33.333,0,0,0,77824,605,484,3091718144,13102702592,52641792,2242318336,2112,28258
22-03 22:15:34,1.754,64.912,33.083,0.251,0,0,94208,111,377,3490160640,12704251904,52649984,2634645504,2112,28258
22-03 22:15:35,1.256,65.578,33.166,0,0,0,0,341,960,3891023872,12303388672,52649984,3028508672,2112,28258
22-03 22:15:36,1.259,64.987,33.753,0,0,0,0,111,377,4289093632,11905318912,52649984,3420168192,2112,28258
22-03 22:15:37,8.437,44.169,47.395,0,0,286720,0,171,377,4510429184,11683872768,52649984,3637870592,2112,28260
22-03 22:15:38,17.500,16.500,66,0,0,0,12288,391,1109,4511191040,11683110912,52658176,3638472704,2112,28260
22-03 22:15:39,14.604,20.050,65.099,0.248,0,0,16384,231,377,4511174656,11683110912,52666368,3638480896,2112,28260
22-03 22:15:40,15.113,18.136,66.751,0,0,0,0,171,377,4511174656,11683110912,52666368,3638480896,2112,28260
22-03 22:15:41,16.792,17.293,65.915,0,0,0,0,861,1447,4511174656,11683110912,52666368,3638480896,2112,28260
22-03 22:15:42,15.113,18.136,66.751,0,0,0,0,531,377,4511174656,11683110912,52666368,3638480896,2112,28260
22-03 22:15:43,18.830,14.249,66.667,0.254,0,0,8192,1130,484,4511174656,11683110912,52666368,3638480896,2112,28260
22-03 22:15:44,16.291,17.544,66.165,0,0,0,12288,641,960,4511170560,11683110912,52674560,3638476800,2112,28260
22-03 22:15:45,16.418,18.159,65.174,0.249,0,0,24576,1184,1205,4511158272,11683110912,52682752,3638480896,2112,28260
22-03 22:15:46,14.392,20.099,65.509,0,0,0,0,111,377,4511158272,11683110912,52682752,3638480896,2112,28260
22-03 22:15:47,17.618,19.355,63.027,0,0,0,36864,281,960,4512124928,11682144256,52682752,3638480896,2144,28260
22-03 22:15:48,16.750,17.250,66,0,0,0,0,496,565,4512043008,11682222080,52682752,3638484992,2144,28260
22-03 22:15:49,16.927,14.323,68.750,0,0,0,0,171,377,4512043008,11682222080,52682752,3638484992,2144,28260
22-03 22:15:50,16.880,15.345,67.519,0.256,0,0,16384,281,960,4512034816,11682222080,52690944,3638484992,2144,28260
22-03 22:15:51,16.137,19.560,64.303,0,0,0,61440,651,377,4512030720,11682222080,52699136,3638480896,2144,28260
22-03 22:15:52,17.164,17.164,65.672,0,0,0,0,1011,377,4512022528,11682222080,52699136,3638489088,2144,28260
22-03 22:15:53,15.762,16.021,68.217,0,0,0,172032,1331,1554,4512022528,11682222080,52699136,3638489088,2144,28260
22-03 22:15:54,17.602,15.051,67.347,0,0,0,0,862,377,4512022528,11682222080,52699136,3638489088,2144,28260
22-03 22:15:55,14.750,19,66,0.250,0,0,16384,591,377,4512014336,11682222080,52707328,3638489088,2144,28260
22-03 22:15:56,15.062,11.358,73.580,0,0,0,0,25909,607771,4515409920,11676635136,52707328,3642687488,2144,28260
22-03 22:15:57,19.950,0.249,79.800,0,0,0,0,92355,2259970,4515577856,11676635136,52707328,3642703872,2144,28260
22-03 22:15:58,21.500,0.500,76.250,1.750,0,0,32612352,102221,2433527,4516188160,11676012544,52719616,3642703872,2144,28261
22-03 22:15:59,22.055,0.251,77.694,0,0,0,868352,107834,2520438,4516319232,11675869184,52719616,3642748928,2144,28261
22-03 22:16:00,25.505,0.758,73.737,0,0,0,4096,111693,2580166,4516040704,11676147712,52719616,3642748928,2144,28282
22-03 22:16:01,22.139,0.249,77.363,0.249,0,0,434176,104757,2493881,4516184064,11675987968,52731904,3642753024,2144,28282
22-03 22:16:02,21.250,0.500,78.250,0,0,0,0,105365,2459832,4516184064,11675987968,52731904,3642753024,2144,28282
22-03 22:16:03,21.836,0,78.164,0,0,0,1122304,97831,2398789,4516184064,11675987968,52740096,3642744832,2144,28282
22-03 22:16:04,22.864,0,77.136,0,0,0,0,117039,2649725,4516171776,11675987968,52740096,3642757120,2144,28282
22-03 22:16:05,21.092,0.248,78.660,0,0,0,0,97015,2382487,4516171776,11675987968,52740096,3642757120,2144,28282
22-03 22:16:06,21.250,0.250,78.250,0.250,0,0,40960,103241,2433275,4516163584,11675987968,52748288,3642757120,2144,28282
22-03 22:16:07,21.500,0,78.500,0,0,0,0,98745,2433130,4516163584,11675987968,52748288,3642757120,2144,28282
22-03 22:16:08,21.622,0.246,77.887,0.246,0,0,12288,92458,2286966,4516163584,11675987968,52756480,3642748928,2144,28282
22-03 22:16:09,20.347,0.248,79.404,0,0,0,0,88476,2225483,4516155392,11675987968,52756480,3642757120,2144,28282
22-03 22:16:10,22.829,0,77.171,0,0,0,0,107466,2537171,4516155392,11675987968,52756480,3642757120,2144,28282
22-03 22:16:11,21.092,0,78.660,0.248,0,0,16384,90668,2278014,4516147200,11675987968,52764672,3642757120,2144,28282
22-03 22:16:12,21.376,0.491,78.133,0,0,0,0,86496,2173535,4516147200,11675987968,52764672,3642757120,2144,28282
22-03 22:16:13,20.792,0.248,78.960,0,0,0,12288,87803,2234248,4516143104,11675987968,52772864,3642753024,2144,28282
22-03 22:16:14,20.792,0.248,78.960,0,0,0,0,88751,2252040,4516139008,11675987968,52772864,3642757120,2144,28282
22-03 22:16:15,21.092,0,78.908,0,0,0,4096,89450,2252285,4516139008,11675987968,52772864,3642757120,2144,28282
22-03 22:16:16,21.891,0,77.861,0.249,0,0,16384,99715,2467762,4516130816,11675987968,52781056,3642757120,2144,28282
22-03 22:16:17,23.267,0.495,76.238,0,0,0,36864,91149,2287304,4516278272,11675836416,52781056,3642761216,2144,28282
22-03 22:16:18,20.698,0,79.302,0,0,0,61440,90476,2278640,4516360192,11675734016,52789248,3642773504,2144,28284
22-03 22:16:19,20.792,0,79.208,0,0,0,0,85782,2173535,4516360192,11675734016,52789248,3642773504,2144,28284
22-03 22:16:20,21.500,0,78.500,0,0,0,0,100610,2399226,4516360192,11675734016,52789248,3642773504,2144,28284
22-03 22:16:21,21.250,0,78.500,0.250,0,0,16384,98094,2381327,4516352000,11675734016,52797440,3642773504,2144,28284
22-03 22:16:22,20.750,0,79.250,0,0,0,0,95178,2329379,4516352000,11675734016,52797440,3642773504,2144,28284
