"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_4096_4_run.csv",,,,"Date:","23 Mar 2020 11:42:44 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 11:42:44,4.348,0.673,94.756,0.223,0,5284940.109,1516116.117,0,0,1139961856,4951814144,252829696,10125750272,2016,27330
23-03 11:42:45,1.750,54.750,43.500,0,0,0,0,3422,4185,1528078336,4563689472,252829696,10507665408,2016,27337
23-03 11:42:46,0.752,65.915,33.333,0,0,0,0,261,467,1922838528,4168921088,252829696,10895740928,2016,27337
23-03 11:42:47,0.750,66,33.250,0,0,0,0,111,377,2318876672,3772882944,252829696,11285164032,2016,27337
23-03 11:42:48,1.511,64.987,33.501,0,0,0,0,281,960,2714025984,3377733632,252829696,11673493504,2016,27337
23-03 11:42:49,0.750,65.750,33.500,0,0,0,0,505,523,3108790272,2982965248,252829696,12062289920,2016,27337
23-03 11:42:50,1.008,65.743,32.997,0.252,0,0,172032,680,1289,3504562176,2587181056,252841984,12451307520,2016,27337
23-03 11:42:51,2.778,65.404,31.818,0,0,0,36864,416,960,3898658816,2193051648,252841984,12838416384,2016,27335
23-03 11:42:52,1.247,65.586,33.167,0,0,0,0,651,377,4294361088,1797390336,252841984,13227696128,2016,27335
23-03 11:42:53,6.549,45.340,48.111,0,0,0,0,531,377,4518219776,1573531648,252841984,13447626752,2048,27335
23-03 11:42:54,15.250,18.750,66,0,0,0,0,1400,1596,4518727680,1573023744,252841984,13448196096,2048,27335
23-03 11:42:55,15.113,18.136,66.751,0,0,0,0,531,377,4518727680,1573023744,252841984,13448196096,2048,27335
23-03 11:42:56,16.373,17.128,66.247,0.252,0,65536,106496,1065,467,4518670336,1573023744,252854272,13448241152,2048,27336
23-03 11:42:57,16.169,18.159,65.672,0,0,0,0,281,960,4518645760,1573023744,252854272,13448265728,2048,27335
23-03 11:42:58,17.618,16.625,65.757,0,0,0,0,651,377,4518645760,1573023744,252854272,13448265728,2048,27335
23-03 11:42:59,14.778,20.197,64.778,0.246,0,0,8192,856,523,4518641664,1573023744,252854272,13448269824,2048,27335
23-03 11:43:00,18.408,20.149,61.443,0,0,0,0,1419,8468,4518825984,1572839424,252854272,13448269824,2048,27359
23-03 11:43:01,17.172,16.162,66.667,0,0,0,0,111,377,4518768640,1572896768,252854272,13448269824,2048,27359
23-03 11:43:02,15.881,18.362,65.509,0.248,0,0,45056,591,377,4518756352,1572896768,252866560,13448269824,2048,27359
23-03 11:43:03,15.347,19.307,65.347,0,0,0,0,1061,960,4518756352,1572896768,252866560,13448269824,2048,27359
23-03 11:43:04,14.861,18.640,66.499,0,0,0,0,1121,484,4518756352,1572896768,252866560,13448269824,2048,27359
23-03 11:43:05,18.481,15.190,66.329,0,0,0,4096,1220,1205,4518756352,1572896768,252866560,13448269824,2048,27359
23-03 11:43:06,14,19.750,66.250,0,0,0,0,801,1447,4518756352,1572896768,252866560,13448269824,2048,27359
23-03 11:43:07,15.657,17.677,66.414,0.253,0,0,12288,531,377,4518756352,1572896768,252870656,13448265728,2048,27359
23-03 11:43:08,15.152,18.182,66.667,0,0,0,0,555,377,4518748160,1572896768,252870656,13448273920,2048,27359
23-03 11:43:09,15.816,16.582,67.602,0,0,0,28672,391,1067,4518748160,1572896768,252878848,13448265728,2048,27359
23-03 11:43:10,15.075,18.593,66.332,0,0,0,0,231,377,4518739968,1572896768,252878848,13448273920,2048,27359
23-03 11:43:11,17.085,16.583,66.332,0,0,0,2879488,111,377,4518952960,1572683776,252878848,13448273920,2048,27359
23-03 11:43:12,17.085,12.814,69.849,0.251,0,0,12288,1329,1172,4601143296,1416761344,252882944,13595729920,2048,27359
23-03 11:43:13,22.500,2.750,74.750,0,0,0,0,951,377,4812869632,988848128,252882944,14017830912,2048,27359
23-03 11:43:14,21.608,3.518,74.874,0,0,0,61440,1765,523,5027127296,555020288,252891136,14444277760,2048,27361
23-03 11:43:15,24.750,0.750,74.500,0,0,0,0,856,1168,5070331904,471662592,252891136,14523502592,2048,27361
23-03 11:43:16,25.250,0,74.750,0,0,0,147456,651,377,5074870272,467124224,252891136,14525100032,2048,27361
23-03 11:43:17,25.124,1.990,70.149,2.736,0,0,367943680,391,0,5079171072,462807040,252895232,14526709760,2048,27361
23-03 11:43:18,25.313,0,74.687,0,0,0,0,441,1447,5083250688,458727424,252895232,14528315392,2048,27361
23-03 11:43:19,25.250,0,74.750,0,0,0,61440,629,484,5087932416,454029312,252899328,14529966080,2048,27361
23-03 11:43:20,25.377,0,74.623,0,0,0,4096,1184,1205,5091864576,450093056,252899328,14531567616,2048,27361
23-03 11:43:21,26.131,0.503,73.367,0,0,0,36864,641,960,5096964096,444960768,252899328,14533197824,2048,27361
23-03 11:43:22,25.436,0.249,74.065,0.249,0,0,401408,591,377,5100998656,440950784,252899328,14534770688,2048,27361
23-03 11:43:23,25.564,0,74.436,0,0,0,0,531,377,5105315840,436617216,252899328,14536433664,2048,27361
23-03 11:43:24,25.250,0.250,74.500,0,0,0,57344,1026,1106,5109633024,432300032,252899328,14538047488,2048,27361
23-03 11:43:25,25.250,0.250,74.500,0,0,0,0,111,377,5113950208,427982848,252899328,14539653120,2048,27361
23-03 11:43:26,25.500,0,74.500,0,0,0,0,591,377,5118140416,423792640,252899328,14541258752,2048,27361
23-03 11:43:27,25.313,0,74.436,0.251,0,0,36864,899,960,5086253056,455655424,252899328,14543003648,2080,27360
23-03 11:43:28,25.250,0.250,74.500,0,0,0,0,591,377,5087903744,454004736,252899328,14544625664,2080,27360
23-03 11:43:29,25.313,0,74.687,0,0,0,24576,701,526,5089427456,452481024,252903424,14546235392,2080,27360
23-03 11:43:30,25.063,0,74.937,0,0,0,0,999,1447,5091196928,450703360,252903424,14547849216,2080,27360
23-03 11:43:31,25.187,0.249,74.564,0,0,0,0,591,377,5092720640,449179648,252903424,14549528576,2080,27360
23-03 11:43:32,25.564,0,74.436,0,0,0,36864,975,377,5094371328,447512576,252903424,14551142400,2080,27360
23-03 11:43:33,25.313,0,74.687,0,0,0,0,641,960,5096017920,445861888,252903424,14552768512,2080,27360
23-03 11:43:34,25.250,0,74.750,0,0,0,12288,1220,526,5097537536,444338176,252907520,14554374144,2080,27360
23-03 11:43:35,26.750,0.500,72.750,0,0,0,40960,1321,10181,5100232704,441675776,252907520,14555734016,2080,27360
23-03 11:43:36,22.055,0,77.945,0,0,0,0,24077,581191,5100077056,441798656,252907520,14555766784,2080,27360
23-03 11:43:37,22.727,0,77.020,0.253,0,0,12288,24165,606437,5100077056,441798656,252907520,14555766784,2080,27360
23-03 11:43:38,22.362,0,77.638,0,0,0,0,24093,606437,5100077056,441798656,252907520,14555766784,2080,27360
23-03 11:43:39,22.943,0.499,76.559,0,0,0,0,24127,607127,5100077056,441798656,252907520,14555766784,2080,27360
23-03 11:43:40,23.250,0,76.750,0,0,0,0,24909,623753,5100077056,441798656,252907520,14555766784,2080,27360
23-03 11:43:41,23.308,0,76.441,0.251,0,0,57344,25137,623753,5100077056,441798656,252915712,14555758592,2080,27360
