"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_64_3_run.csv",,,,"Date:","23 Mar 2020 02:21:09 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 02:21:09,4.227,0.673,94.878,0.222,0,5272101.893,1508420.897,0,0,1130127360,14892810240,110833664,429228032,2048,29508
23-03 02:21:10,2,54,44,0,0,0,0,1032,1359,1518125056,14504771584,110833664,811819008,2048,29512
23-03 02:21:11,3.023,64.987,31.990,0,0,0,40960,920,1205,1915936768,14106959872,110833664,1201520640,2048,29512
23-03 02:21:12,1.008,65.239,33.753,0,0,0,0,641,960,2314973184,13707923456,110833664,1593815040,2048,29512
23-03 02:21:13,0.750,65.750,33.500,0,0,0,0,891,523,2713505792,13309390848,110833664,1985179648,2048,29512
23-03 02:21:14,1.508,64.824,33.668,0,0,0,0,503,377,3112046592,12910850048,110833664,2377031680,2048,29512
23-03 02:21:15,1.253,65.414,33.083,0.251,0,0,180224,341,960,3509673984,12513206272,110850048,2767818752,2048,29512
23-03 02:21:16,1,65.500,33.500,0,0,0,0,111,377,3905671168,12117209088,110850048,3157123072,2048,29512
23-03 02:21:17,1.003,65.414,33.584,0,0,0,0,171,377,4300890112,11721986048,110850048,3545763840,2048,29512
23-03 02:21:18,7.557,43.829,48.615,0,0,0,536576,441,1635,4508483584,11514392576,110850048,3750993920,2048,29512
23-03 02:21:19,14.604,19.802,65.594,0,0,0,0,1071,377,4509118464,11513757696,110850048,3751706624,2048,29512
23-03 02:21:20,15.920,18.408,65.672,0,0,0,12288,1011,377,4509110272,11513757696,110858240,3751706624,2048,29512
23-03 02:21:21,15.960,18.204,65.586,0.249,0,0,16384,1445,960,4509102080,11513757696,110866432,3751706624,2048,29512
23-03 02:21:22,14.541,17.857,67.602,0,0,0,0,111,377,4509102080,11513757696,110866432,3751706624,2048,29512
23-03 02:21:23,15.025,20.197,64.778,0,0,0,0,320,484,4509102080,11513757696,110866432,3751706624,2048,29512
23-03 02:21:24,14.251,20.885,64.619,0.246,0,0,24576,281,960,4509097984,11513757696,110866432,3751710720,2048,29512
23-03 02:21:25,14.988,20.147,64.865,0,0,0,24576,231,377,4509097984,11513757696,110874624,3751702528,2048,29512
23-03 02:21:26,14.250,20.250,65.250,0.250,0,0,24576,800,1205,4509081600,11513757696,110882816,3751710720,2048,29512
23-03 02:21:27,15.578,18.593,65.829,0,0,0,0,701,960,4509081600,11513757696,110882816,3751710720,2048,29512
23-03 02:21:28,18.069,19.059,62.871,0,0,0,36864,1110,616,4508954624,11513884672,110882816,3751710720,2048,29512
23-03 02:21:29,15.075,18.593,66.332,0,0,0,28672,231,377,4508950528,11513884672,110882816,3751714816,2048,29512
23-03 02:21:30,18.414,14.322,67.263,0,0,0,0,801,1447,4508950528,11513884672,110882816,3751714816,2048,29512
23-03 02:21:31,18.135,13.472,67.876,0.518,0,0,86016,849,377,4508938240,11513884672,110895104,3751714816,2048,29512
23-03 02:21:32,15.776,17.048,67.176,0,0,0,0,591,377,4508934144,11513884672,110895104,3751718912,2048,29512
23-03 02:21:33,16.121,17.380,66.499,0,0,0,0,1024,1106,4508934144,11513884672,110895104,3751718912,2048,29512
23-03 02:21:34,15.423,19.154,65.423,0,0,0,0,1762,2311,4508934144,11513884672,110895104,3751718912,2048,29515
23-03 02:21:35,15.113,18.640,66.247,0,0,0,0,231,377,4508925952,11513884672,110895104,3751727104,2048,29515
23-03 02:21:36,13.827,20.988,64.938,0.247,0,0,16384,221,960,4508917760,11513884672,110903296,3751727104,2048,29515
23-03 02:21:37,16.543,12.593,70.864,0,0,0,0,7556,165762,4522086400,11492552704,110903296,3768721408,2048,29515
23-03 02:21:38,20.101,0.251,79.397,0.251,0,0,40886272,65091,1628227,4521934848,11492552704,110903296,3768918016,2048,29515
23-03 02:21:39,20.750,0.500,78.500,0.250,0,0,3751936,68017,1672122,4522565632,11491905536,110903296,3768934400,2048,29516
23-03 02:21:40,21.696,0.249,78.055,0,0,0,0,71331,1766609,4522483712,11491979264,110903296,3769040896,2048,29516
23-03 02:21:41,20.907,0.252,78.841,0,0,0,409600,67211,1672199,4522475520,11491979264,110911488,3769040896,2048,29516
23-03 02:21:42,20.896,0,79.104,0,0,0,0,66247,1664124,4522479616,11491979264,110911488,3769036800,2048,29514
23-03 02:21:43,20.398,0.498,78.856,0.249,0,0,98304,64779,1645543,4522475520,11491979264,110915584,3769036800,2048,29514
23-03 02:21:44,20.151,0,79.849,0,0,0,0,65265,1662713,4522475520,11491979264,110915584,3769036800,2048,29514
23-03 02:21:45,20.551,0,79.449,0,0,0,0,67616,1671954,4522475520,11491979264,110915584,3769036800,2048,29513
23-03 02:21:46,21.914,0.252,77.834,0,0,0,16384,72603,1801241,4522467328,11491979264,110923776,3769036800,2048,29513
23-03 02:21:47,22,0,78,0,0,0,0,73404,1792583,4522467328,11491979264,110923776,3769036800,2048,29513
23-03 02:21:48,21,0,78.750,0.250,0,0,12288,67472,1689416,4522467328,11491979264,110927872,3769032704,2048,29513
23-03 02:21:49,21,0.250,78.750,0,0,0,0,67398,1671371,4522463232,11491979264,110927872,3769036800,2048,29513
23-03 02:21:50,22.693,0,77.307,0,0,0,0,76659,1835873,4522463232,11491979264,110927872,3769036800,2048,29513
23-03 02:21:51,22.306,0,77.694,0,0,0,0,75905,1836456,4522459136,11491979264,110927872,3769040896,2048,29513
23-03 02:21:52,23.559,0,76.441,0,0,0,16384,85221,1939769,4522450944,11491979264,110936064,3769040896,2048,29513
23-03 02:21:53,21.608,0.251,78.141,0,0,0,0,72990,1775374,4522450944,11491979264,110936064,3769040896,2048,29513
23-03 02:21:54,21.750,0,78,0.250,0,0,12288,71954,1802311,4522442752,11491979264,110944256,3769040896,2048,29513
23-03 02:21:55,21.805,0.251,77.945,0,0,0,16384,73173,1801241,4522442752,11491979264,110944256,3769040896,2048,29513
23-03 02:21:56,21.608,0,78.392,0,0,0,4096,72176,1784753,4522442752,11491979264,110944256,3769040896,2048,29513
23-03 02:21:57,21.250,0.250,78.250,0.250,0,0,49152,68294,1706586,4522430464,11491979264,110956544,3769040896,2048,29513
23-03 02:21:58,24.069,0.248,75.682,0,0,0,36864,68025,1732084,4522172416,11492233216,110956544,3769044992,2048,29513
23-03 02:21:59,21.053,0.251,78.697,0,0,0,94208,68360,1731977,4522160128,11492233216,110964736,3769049088,2048,29513
23-03 02:22:00,24.121,1.256,74.623,0,0,0,28672,69876,1766041,4522663936,11491729408,110964736,3769049088,2048,29537
23-03 02:22:01,21.250,0.250,78.500,0,0,0,0,67092,1706003,4522668032,11491725312,110964736,3769049088,2048,29537
23-03 02:22:02,20.802,0.251,78.697,0.251,0,0,49152,68241,1731977,4522651648,11491725312,110981120,3769049088,2048,29537
23-03 02:22:03,20.854,0.251,78.894,0,0,0,0,68207,1732709,4522651648,11491725312,110981120,3769049088,2048,29537
23-03 02:22:04,21.303,0.251,78.446,0,0,0,0,69029,1740635,4522651648,11491725312,110981120,3769049088,2048,29537
23-03 02:22:05,21.696,0.249,78.055,0,0,0,4096,71259,1783925,4522651648,11491725312,110981120,3769049088,2048,29537
23-03 02:22:06,23.058,0.251,76.692,0,0,0,0,82089,1906207,4522651648,11491725312,110981120,3769049088,2048,29537
23-03 02:22:07,23,0,76.750,0.250,0,0,16384,80385,1879018,4522643456,11491725312,110989312,3769049088,2048,29537
23-03 02:22:08,21.357,0,78.643,0,0,0,12288,67971,1723571,4522643456,11491725312,110997504,3769040896,2048,29537
23-03 02:22:09,21.836,0.496,77.419,0.248,0,0,466944,67954,1715244,4523372544,11490836480,110997504,3769700352,2048,29539
23-03 02:22:10,21.805,0.251,77.945,0,0,0,0,72813,1818557,4523372544,11490836480,110997504,3769700352,2048,29539
23-03 02:22:11,23.559,0,76.441,0,0,0,4096,84494,1923281,4523372544,11490836480,110997504,3769700352,2048,29539
23-03 02:22:12,21.554,0.251,77.945,0.251,0,0,110592,73073,1793021,4523364352,11490836480,111005696,3769700352,2048,29539
