"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16384_4_run.csv",,,,"Date:","23 Mar 2020 14:38:19 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 14:38:19,4.386,0.673,94.718,0.222,0,5274779.762,1516819.063,0,0,1141383168,12811223040,273690624,2266947584,2016,25300
23-03 14:38:20,1.253,54.887,43.860,0,0,0,0,1092,1359,1532198912,12420399104,273690624,2651385856,2048,25304
23-03 14:38:21,1.500,65,33.500,0,0,0,0,1425,467,1934270464,12018327552,273690624,3046174720,2048,25304
23-03 14:38:22,1.003,65.414,33.584,0,0,0,0,1281,1447,2335457280,11617140736,273690624,3440488448,2048,25304
23-03 14:38:23,0.754,65.327,33.920,0,0,0,0,951,377,2734837760,11217760256,273690624,3833167872,2048,25304
23-03 14:38:24,1.259,64.987,33.753,0,0,0,53248,582,565,3134181376,10818408448,273698816,4225388544,2048,25304
23-03 14:38:25,1.511,64.736,33.501,0.252,0,0,98304,221,960,3533475840,10419109888,273702912,4617879552,2048,25304
23-03 14:38:26,1.511,64.736,33.753,0,0,0,0,171,377,3932090368,10020495360,273702912,5009555456,2048,25304
23-03 14:38:27,1,65.500,33.500,0,0,0,0,862,377,4329271296,9623314432,273702912,5400068096,2048,25304
23-03 14:38:28,7.286,42.965,49.497,0.251,0,0,2560000,970,1788,4519612416,9432973312,273702912,5588717568,2048,25304
23-03 14:38:29,18.528,17.005,64.467,0,0,0,135168,650,484,4520386560,9432195072,273711104,5589385216,2048,25304
23-03 14:38:30,16.129,18.362,65.509,0,0,0,0,171,377,4520366080,9432211456,273711104,5589389312,2048,25304
23-03 14:38:31,13.930,20.398,65.423,0.249,0,0,12288,359,960,4520357888,9432211456,273719296,5589389312,2048,25304
23-03 14:38:32,14.251,20.885,64.865,0,0,0,0,171,377,4520357888,9432211456,273719296,5589389312,2048,25304
23-03 14:38:33,16.113,16.113,67.775,0,0,0,0,435,377,4520357888,9432211456,273719296,5589389312,2048,25304
23-03 14:38:34,14.937,18.228,66.582,0.253,0,0,57344,1212,1593,4520353792,9432211456,273723392,5589389312,2048,25304
