"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_4096_3_run.csv",,,,"Date:","23 Mar 2020 11:07:38 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 11:07:38,4.341,0.673,94.763,0.223,0,5286989.164,1516472.630,0,0,1144758272,4963893248,247324672,10114514944,2112,27249
23-03 11:07:39,2.513,50.251,47.236,0,0,0,0,1231,2091,1504468992,4604264448,247324672,10468818944,2112,27253
23-03 11:07:40,1.247,65.337,33.416,0,0,0,0,171,377,1902538752,4206194688,247324672,10859782144,2112,27253
23-03 11:07:41,0.998,65.586,33.416,0,0,0,0,111,377,2304561152,3804172288,247324672,11254992896,2112,27253
23-03 11:07:42,1.003,65.414,33.584,0,0,0,0,381,1447,2705547264,3403186176,247324672,11648962560,2112,27253
23-03 11:07:43,0.756,65.491,33.753,0,0,0,0,531,377,3107340288,3001393152,247324672,12043636736,2112,27253
23-03 11:07:44,1.247,65.337,33.167,0.249,0,0,139264,740,526,3508563968,2600148992,247341056,12437790720,2112,27253
23-03 11:07:45,0.500,66,33.500,0,0,0,0,965,960,3908771840,2199941120,247341056,12831240192,2112,27253
23-03 11:07:46,0.759,65.570,33.671,0,0,0,0,171,377,4307668992,1801043968,247341056,13223325696,2112,27253
23-03 11:07:47,6.516,45.113,48.371,0,0,0,0,111,377,4522795008,1585917952,247341056,13436100608,2144,27253
23-03 11:07:48,14.500,19.500,66,0,0,0,0,281,960,4523556864,1585156096,247341056,13436870656,2144,27253
23-03 11:07:49,16.129,18.610,65.261,0,0,0,16384,958,1312,4523679744,1585029120,247345152,13436870656,2144,27253
23-03 11:07:50,18.342,17.839,63.568,0.251,0,0,49152,651,377,4524335104,1584369664,247349248,13436870656,2144,27253
23-03 11:07:51,17.048,15.776,67.176,0,0,0,0,1121,960,4524056576,1584648192,247349248,13436870656,2144,27253
23-03 11:07:52,17.617,13.731,68.394,0.259,0,0,557056,591,377,4524056576,1584648192,247349248,13436870656,2144,27253
23-03 11:07:53,15.051,17.857,67.092,0,0,0,8192,531,377,4524056576,1584648192,247349248,13436870656,2144,27253
23-03 11:07:54,16.541,17.293,65.915,0.251,0,0,53248,899,1554,4524052480,1584648192,247353344,13436870656,2144,27253
23-03 11:07:55,16.502,18.473,65.025,0,0,0,0,591,377,4524052480,1584648192,247353344,13436870656,2144,27253
23-03 11:07:56,16.500,18,65.500,0,0,0,16384,651,377,4524044288,1584648192,247361536,13436870656,2144,27253
23-03 11:07:57,14.604,19.802,65.594,0,0,0,0,1025,960,4524044288,1584648192,247361536,13436870656,2144,27253
23-03 11:07:58,14.640,19.851,65.509,0,0,0,0,591,377,4524044288,1584648192,247361536,13436870656,2144,27253
23-03 11:07:59,16.495,15.464,68.041,0,0,0,45056,641,484,4524044288,1584648192,247369728,13436862464,2144,27253
23-03 11:08:00,15.829,17.839,66.332,0,0,0,0,281,960,4524032000,1584648192,247369728,13436874752,2144,27253
23-03 11:08:01,19,18.750,62,0.250,0,0,45056,829,7873,4523761664,1584902144,247382016,13436878848,2144,27278
23-03 11:08:02,17.136,15.345,67.519,0,0,0,0,171,377,4523761664,1584902144,247382016,13436878848,2144,27278
23-03 11:08:03,17.557,15.267,67.176,0,0,0,0,221,960,4523761664,1584902144,247382016,13436878848,2144,27278
23-03 11:08:04,15.461,18.953,65.337,0.249,0,0,40960,1009,1312,4523753472,1584902144,247390208,13436878848,2144,27278
23-03 11:08:05,14.713,19.451,65.835,0,0,0,0,591,377,4523753472,1584902144,247390208,13436878848,2144,27278
23-03 11:08:06,16.456,14.177,69.367,0,0,0,12288,1489,1659,4581388288,1477988352,247398400,13535322112,2144,27278
23-03 11:08:07,21.750,3.750,74.500,0,0,0,1171456,862,377,4795346944,1046966272,247398400,13961256960,2144,27278
23-03 11:08:08,22.111,3.015,74.874,0,0,0,36864,591,377,5008027648,616706048,247398400,14383611904,2144,27280
23-03 11:08:09,24.190,1.247,74.314,0.249,0,0,40960,909,1275,5075488768,483721216,247402496,14511779840,2144,27280
23-03 11:08:10,25.126,0,74.874,0,0,0,0,651,377,5079277568,479911936,247402496,14513356800,2144,27280
23-03 11:08:11,25,0.250,74.250,0.500,0,0,57344,591,377,5083967488,475213824,247406592,14514958336,2144,27280
23-03 11:08:12,25.250,1.750,70.750,2.250,0,0,367841280,701,960,5088079872,471085056,247406592,14516629504,2144,27280
23-03 11:08:13,25.500,0,74.500,0,0,0,0,531,377,5092487168,466677760,247406592,14518226944,2144,27280
23-03 11:08:14,25.436,0,74.564,0,0,0,0,800,568,5096423424,462725120,247406592,14519832576,2144,27280
