"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16384_5_run.csv",,,,"Date:","23 Mar 2020 15:13:26 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 15:13:26,4.394,0.673,94.711,0.222,0,5272737.328,1517290.768,0,0,1141825536,12804857856,277987328,2268487680,2016,25248
23-03 15:13:27,2.500,54,43.500,0,0,0,3076096,1082,1942,1530056704,12416618496,277987328,2651168768,2016,25252
23-03 15:13:28,0.752,65.664,33.584,0,0,0,0,171,377,1926475776,12020199424,277987328,3040833536,2016,25252
23-03 15:13:29,1.008,65.491,33.501,0,0,0,4096,478,1312,2326724608,11619946496,277987328,3434049536,2016,25252
23-03 15:13:30,2.506,65.915,31.579,0,0,0,36864,1442,2549,2723803136,11222859776,277987328,3823652864,2048,25254
23-03 15:13:31,1.500,64.750,33.500,0.250,0,0,233472,111,377,3122737152,10823925760,277995520,4215836672,2048,25254
23-03 15:13:32,1.266,64.810,33.924,0,0,0,0,915,377,3522670592,10423984128,277995520,4608602112,2048,25254
23-03 15:13:33,1.008,65.491,33.501,0,0,0,0,716,960,3920236544,10026422272,277995520,4999606272,2048,25252
23-03 15:13:34,1.253,65.163,33.584,0,0,0,0,821,484,4316655616,9630003200,277995520,5389549568,2048,25252
23-03 15:13:35,7.250,43.750,49,0,0,0,0,291,461,4520579072,9426079744,277995520,5590319104,2048,25252
23-03 15:13:36,15.461,18.454,66.085,0,0,0,0,487,1311,4521213952,9425444864,277995520,5590937600,2048,25252
23-03 15:13:37,15.736,17.005,67.005,0.254,0,0,12288,111,377,4521086976,9425571840,277995520,5590937600,2048,25252
23-03 15:13:38,15.869,17.632,66.499,0,0,0,40960,291,377,4521086976,9425571840,277995520,5590937600,2048,25252
23-03 15:13:39,13.902,21.951,64.146,0,0,0,0,666,1106,4521209856,9425444864,277995520,5590941696,2048,25252
23-03 15:13:40,16.230,14.660,69.110,0,0,0,0,622,377,4521209856,9425444864,277995520,5590941696,2048,25252
23-03 15:13:41,16.497,16.751,66.751,0,0,0,8192,111,377,4521336832,9425317888,277995520,5590941696,2048,25252
23-03 15:13:42,16.834,16.583,66.332,0.251,0,0,16384,441,1447,4521209856,9425444864,277995520,5590941696,2048,25252
23-03 15:13:43,15.385,19.107,65.509,0,0,0,0,171,377,4521209856,9425444864,277995520,5590941696,2048,25252
23-03 15:13:44,16.625,19.851,63.524,0,0,0,53248,1638,1393,4521328640,9425317888,278003712,5590941696,2080,25252
23-03 15:13:45,16.456,16.709,66.835,0,0,0,0,1061,960,4521328640,9425317888,278003712,5590941696,2080,25252
23-03 15:13:46,15.750,18.250,66,0,0,0,0,1011,377,4521328640,9425317888,278003712,5590941696,2080,25252
23-03 15:13:47,16.708,17.207,65.835,0.249,0,0,12288,531,377,4521324544,9425317888,278007808,5590941696,2080,25252
23-03 15:13:48,15.561,17.092,67.347,0,0,0,0,281,960,4521324544,9425317888,278007808,5590941696,2080,25252
23-03 15:13:49,14.787,19.048,65.915,0.251,0,0,65536,200,484,4521312256,9425317888,278016000,5590945792,2080,25252
23-03 15:13:50,14.713,19.451,65.835,0,0,0,0,171,377,4521312256,9425317888,278016000,5590945792,2080,25252
