"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_65536_2_run.csv",,,,"Date:","24 Mar 2020 13:22:57 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
24-03 13:22:57,4.373,0.669,94.738,0.220,0,5197678.926,1538136.897,0,0,1021444096,12938006528,61857792,2540408832,2112,24556
24-03 13:22:58,1.746,39.152,59.102,0,0,126976,0,1142,1942,1318260736,12640751616,61857792,2832355328,2112,24560
24-03 13:22:59,3.970,64.020,32.010,0,0,0,40960,499,1312,1724510208,12232732672,61857792,3230375936,2112,24560
24-03 13:23:00,1.253,64.912,33.835,0,0,0,0,309,377,2121306112,11834200064,61857792,3621027840,2112,24560
24-03 13:23:01,4.010,65.915,30.075,0,0,335872,1343488,901,8983,2515279872,11438440448,61857792,4007608320,2112,24583
24-03 13:23:02,1.500,65.250,33.250,0,0,0,102400,171,377,2908192768,11043782656,61865984,4394115072,2112,24583
24-03 13:23:03,1.003,65.664,33.083,0.251,0,0,86016,111,377,3300159488,10650263552,61874176,4779749376,2112,24583
24-03 13:23:04,1.003,65.414,33.584,0,0,0,0,731,1067,3699003392,10249551872,61874176,5172105216,2112,24583
24-03 13:23:05,0.758,65.657,33.586,0,0,0,0,111,377,4097073152,9849729024,61874176,5563555840,2112,24583
24-03 13:23:06,3.275,55.416,41.310,0,0,0,0,231,377,4398919680,9546522624,61874176,5861224448,2112,24585
24-03 13:23:07,15.038,18.797,66.165,0,0,0,0,281,960,4400824320,9544601600,61874176,5863112704,2112,24585
24-03 13:23:08,15.869,17.632,66.499,0,0,0,12288,555,377,4400820224,9544601600,61882368,5863108608,2112,24585
24-03 13:23:09,16.625,16.625,66.247,0.504,0,0,872448,111,523,4400807936,9544601600,61890560,5863112704,2112,24585
24-03 13:23:10,16.296,18.519,65.185,0,0,0,0,459,960,4400807936,9544601600,61890560,5863112704,2112,24585
24-03 13:23:11,14.713,19.451,65.835,0,0,0,0,171,377,4400807936,9544601600,61890560,5863112704,2112,24585
24-03 13:23:12,15.500,18.500,65.750,0.250,0,0,8192,291,377,4400934912,9544474624,61890560,5863112704,2112,24585
24-03 13:23:13,15.075,18.593,66.332,0,0,0,0,801,1447,4400934912,9544474624,61890560,5863112704,2112,24585
24-03 13:23:14,15.539,18.797,65.414,0.251,0,0,32768,1048,1351,4400914432,9544474624,61906944,5863116800,2112,24585
24-03 13:23:15,15.789,18.045,66.165,0,0,0,0,771,377,4400914432,9544474624,61906944,5863116800,2112,24585
24-03 13:23:16,15.075,18.342,66.583,0,0,0,0,701,960,4400914432,9544474624,61906944,5863116800,2112,24585
