"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16_3_run.csv",,,,"Date:","22 Mar 2020 23:25:39 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
22-03 23:25:39,4.194,0.673,94.911,0.223,0,5282395.163,1473441.571,0,0,1129955328,15035125760,66088960,331808768,2048,28212
22-03 23:25:40,1.737,53.102,45.161,0,0,0,0,1562,1942,1513172992,14651842560,66088960,708628480,2048,28216
22-03 23:25:41,1,65.250,33.750,0,0,0,3735552,591,377,1913593856,14251421696,66088960,1101664256,2048,28216
22-03 23:25:42,0.251,65.829,33.920,0,0,0,0,329,484,2316214272,13848801280,66088960,1497538560,2048,28216
22-03 23:25:43,0.249,66.334,33.416,0,0,0,0,1121,960,2716291072,13448724480,66088960,1890553856,2048,28216
22-03 23:25:44,1.008,65.239,33.753,0,0,0,98304,1335,377,3116740608,13048266752,66097152,2284232704,2048,28216
22-03 23:25:45,1.259,64.736,33.753,0.252,0,0,94208,951,377,3516370944,12648628224,66105344,2677145600,2048,28216
22-03 23:25:46,1.250,65.500,33.250,0,0,0,0,281,960,3915923456,12249075712,66105344,3069939712,2048,28216
22-03 23:25:47,1.263,65.152,33.586,0,0,0,4096,478,1312,4314345472,11850653696,66105344,3461783552,2048,28216
22-03 23:25:48,7.711,42.786,49.502,0,0,0,0,171,377,4508606464,11656392704,66105344,3653668864,2048,28216
22-03 23:25:49,15.423,18.905,65.672,0,0,0,0,741,1381,4509241344,11655757824,66105344,3654332416,2048,28216
22-03 23:25:50,20.301,16.040,63.659,0,0,0,36864,591,443,4509368320,11655630848,66105344,3654332416,2080,28216
22-03 23:25:51,14.496,20.639,64.619,0.246,0,0,16384,651,377,4509360128,11655630848,66113536,3654332416,2080,28216
22-03 23:25:52,15.750,18.250,66,0,0,0,61440,991,1109,4509360128,11655630848,66121728,3654324224,2080,28216
22-03 23:25:53,18.020,15.228,66.751,0,0,0,0,651,377,4509347840,11655630848,66121728,3654336512,2080,28216
22-03 23:25:54,17.215,15.949,66.582,0.253,0,0,544768,591,377,4509347840,11655630848,66121728,3654336512,2080,28216
22-03 23:25:55,15.938,16.195,67.866,0,0,0,0,221,960,4509347840,11655630848,66121728,3654336512,2080,28216
22-03 23:25:56,14.824,18.844,66.080,0.251,0,0,53248,495,377,4509335552,11655630848,66134016,3654336512,2080,28216
22-03 23:25:57,16.296,18.519,65.185,0,0,0,40960,111,484,4509335552,11655630848,66146304,3654324224,2080,28216
22-03 23:25:58,17.105,13.421,69.474,0,0,0,0,391,960,4509450240,11655503872,66146304,3654336512,2080,28216
22-03 23:25:59,16.418,19.652,63.930,0,0,0,0,591,377,4508864512,11656089600,66146304,3654336512,2080,28216
22-03 23:26:00,16.995,20.690,62.315,0,0,0,0,1369,7898,4509069312,11655884800,66146304,3654336512,2080,28244
22-03 23:26:01,16.749,17.980,65.271,0,0,0,155648,861,1381,4509069312,11655884800,66146304,3654336512,2080,28244
22-03 23:26:02,14.824,19.095,65.829,0.251,0,0,49152,1009,1378,4508983296,11655950336,66162688,3654340608,2080,28244
22-03 23:26:03,15.971,19.165,64.865,0,0,0,0,923,377,4508983296,11655950336,66162688,3654340608,2080,28244
22-03 23:26:04,14.963,19.202,65.835,0,0,0,0,701,960,4508983296,11655950336,66162688,3654340608,2080,28244
22-03 23:26:05,15.594,18.812,65.594,0,0,0,0,111,377,4508983296,11655950336,66162688,3654340608,2080,28244
22-03 23:26:06,15.594,19.059,65.347,0,0,0,0,591,377,4508983296,11655950336,66162688,3654340608,2080,28244
22-03 23:26:07,16.104,7.273,76.364,0.260,0,0,49152,31338,729090,4512145408,11650744320,66179072,3658559488,2080,28244
22-03 23:26:08,19.250,0,80.750,0,0,0,0,92520,2156219,4512145408,11650744320,66179072,3658559488,2080,28244
22-03 23:26:09,19.701,0.499,77.556,2.244,0,0,32059392,89418,2208167,4512542720,11650334720,66179072,3658604544,2080,28245
22-03 23:26:10,19.851,0.496,79.653,0,0,0,0,91265,2234724,4512542720,11650334720,66179072,3658604544,2080,28245
22-03 23:26:11,8.475,0.282,91.243,0,0,0,0,85944,2182048,4512542720,11650334720,66179072,3658604544,2080,28245
22-03 23:26:12,22.967,0,76.794,0.239,0,0,405504,86606,2173787,4512526336,11650334720,66191360,3658608640,2080,28245
22-03 23:26:13,20,0.250,79.750,0,0,0,12288,94095,2287093,4512522240,11650334720,66195456,3658608640,2080,28245
22-03 23:26:14,22.500,0.250,77.250,0,0,0,1056768,113544,2580382,4512522240,11650334720,66195456,3658608640,2080,28245
22-03 23:26:15,22.059,0.245,77.696,0,0,0,0,95871,2312208,4512522240,11650334720,66195456,3658608640,2080,28245
22-03 23:26:16,19.849,0,80.151,0,0,0,0,92580,2269211,4512522240,11650334720,66195456,3658608640,2080,28245
22-03 23:26:17,21.975,0.247,77.778,0,0,0,4096,97358,2356472,4512522240,11650334720,66195456,3658608640,2080,28245
22-03 23:26:18,20.802,0.251,78.697,0.251,0,0,77824,98001,2407301,4512501760,11650334720,66211840,3658612736,2080,28245
22-03 23:26:19,20.750,0.250,79,0,0,0,0,94418,2364594,4512501760,11650334720,66211840,3658612736,2080,28245
22-03 23:26:20,23.058,0,76.942,0,0,0,36864,91602,2312063,4512501760,11650334720,66211840,3658612736,2048,28245
22-03 23:26:21,21.867,0.246,77.887,0,0,0,0,92616,2329469,4512501760,11650334720,66211840,3658612736,2048,28246
22-03 23:26:22,21.760,0.244,77.995,0,0,0,0,85732,2174267,4512501760,11650334720,66211840,3658612736,2048,28246
22-03 23:26:23,20.792,0.248,78.713,0.248,0,0,73728,90477,2286089,4512485376,11650334720,66228224,3658612736,2048,28246
22-03 23:26:24,21.287,0,78.713,0,0,0,0,87846,2225483,4512485376,11650334720,66228224,3658612736,2048,28246
22-03 23:26:25,20.449,0.249,79.302,0,0,0,0,90840,2295751,4512485376,11650334720,66228224,3658612736,2048,28246
22-03 23:26:26,20.885,0.491,78.624,0,0,0,0,89319,2277352,4512485376,11650334720,66228224,3658612736,2048,28246
22-03 23:26:27,21.235,0,78.765,0,0,0,0,90142,2269106,4512485376,11650334720,66228224,3658612736,2048,28246
22-03 23:26:28,20.936,0.246,78.571,0.246,0,0,16384,88823,2234724,4512473088,11650334720,66236416,3658616832,2048,28246
22-03 23:26:29,20.988,0.247,78.765,0,0,0,0,89886,2277431,4512473088,11650334720,66236416,3658616832,2048,28246
22-03 23:26:30,20.741,0.494,78.519,0.247,0,0,413696,90025,2260115,4512600064,11650207744,66236416,3658616832,2048,28246
22-03 23:26:31,21.182,0,78.818,0,0,0,0,88897,2251895,4512600064,11650207744,66236416,3658616832,2048,28246
22-03 23:26:32,20.792,0.495,78.713,0,0,0,45056,88631,2217905,4512591872,11650207744,66244608,3658616832,2048,28246
22-03 23:26:33,22.581,0.248,76.923,0.248,0,0,16384,108818,2537026,4512583680,11650207744,66252800,3658616832,2048,28246
22-03 23:26:34,20.500,0,79.500,0,0,0,0,92385,2321449,4512583680,11650207744,66252800,3658616832,2048,28246
22-03 23:26:35,20.647,0.249,79.104,0,0,0,0,89855,2285944,4512583680,11650207744,66252800,3658616832,2048,28246
22-03 23:26:36,20.896,0.249,78.856,0,0,0,0,88701,2242944,4512583680,11650207744,66252800,3658616832,2048,28245
22-03 23:26:37,20.250,0.250,79.500,0,0,0,94208,90500,2287200,4512583680,11650207744,66260992,3658608640,2048,28245
22-03 23:26:38,20.948,0,78.803,0.249,0,0,16384,90931,2294668,4512563200,11650207744,66269184,3658620928,2048,28245
