"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_1024_2_run.csv",,,,"Date:","23 Mar 2020 07:37:01 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 07:37:01,4.291,0.672,94.815,0.222,0,5253710.567,1503442.750,0,0,1129893888,14437445632,265957376,683032576,2048,66308
23-03 07:37:02,5.542,56.171,38.287,0,0,0,3878912,1762,9727,1518968832,14048362496,265957376,1065709568,2048,66335
23-03 07:37:03,1.504,64.912,33.584,0,0,0,0,496,523,1914753024,13652574208,265957376,1454972928,2048,66335
23-03 07:37:04,1.256,65.327,33.417,0,0,0,0,111,377,2308661248,13258665984,265957376,1842446336,2048,66335
23-03 07:37:05,0.500,66,33.500,0,0,0,0,281,960,2701537280,12865789952,265957376,2228654080,2048,66335
23-03 07:37:06,1.005,65.578,33.417,0,0,0,90112,111,377,3093594112,12473733120,265957376,2614509568,2048,66335
23-03 07:37:07,1.003,65.664,33.083,0.251,0,0,90112,651,377,3490136064,12077187072,265961472,3004530688,2048,66335
23-03 07:37:08,0.754,65.829,33.417,0,0,0,0,1174,1067,3886428160,11680894976,265961472,3394428928,2048,66335
23-03 07:37:09,2.267,64.736,32.997,0,0,0,4096,980,1205,4282593280,11284729856,265961472,3783655424,2048,66335
23-03 07:37:10,9.296,45.226,45.477,0,0,0,36864,171,377,4508307456,11059015680,265961472,4004642816,2080,66341
23-03 07:37:11,16.031,16.794,67.176,0,0,0,0,281,960,4508864512,11058458624,265961472,4005478400,2080,66335
23-03 07:37:12,16.089,18.564,65.347,0,0,0,0,111,377,4508864512,11058458624,265961472,4005478400,2080,66335
23-03 07:37:13,16.021,16.021,67.700,0.258,0,0,69632,625,607,4508848128,11058458624,265977856,4005478400,2080,66335
23-03 07:37:14,15.212,18.953,65.835,0,0,0,0,741,1447,4508848128,11058458624,265977856,4005478400,2080,66335
23-03 07:37:15,16.870,18.582,64.548,0,0,0,0,591,377,4508848128,11058458624,265977856,4005478400,2080,66335
23-03 07:37:16,17.232,13.838,68.668,0.261,0,0,8192,531,377,4508848128,11058458624,265977856,4005478400,2080,66335
23-03 07:37:17,17.172,16.162,66.667,0,0,0,0,281,960,4508848128,11058458624,265977856,4005478400,2080,66335
23-03 07:37:18,16.129,18.610,65.261,0,0,0,12288,200,484,4508839936,11058458624,265981952,4005482496,2080,66335
23-03 07:37:19,15.496,20.581,63.680,0.242,0,0,16384,231,377,4508958720,11058331648,265990144,4005482496,2080,66335
23-03 07:37:20,14.750,19.250,66,0,0,0,0,605,960,4508958720,11058331648,265990144,4005482496,2080,66335
23-03 07:37:21,15.085,20.681,64.234,0,0,0,0,231,377,4508958720,11058331648,265990144,4005482496,2080,66335
23-03 07:37:22,16.414,16.919,66.667,0,0,0,0,111,377,4508958720,11058331648,265990144,4005482496,2080,66335
23-03 07:37:23,17.708,13.281,68.750,0.260,0,0,12288,606,1106,4508954624,11058331648,265994240,4005482496,2080,66335
23-03 07:37:24,16.010,21.182,62.562,0.246,0,0,598016,380,1205,4509958144,11057315840,266002432,4005486592,2080,66335
23-03 07:37:25,15.909,17.677,66.414,0,0,0,0,651,377,4509958144,11057315840,266002432,4005486592,2080,66335
23-03 07:37:26,14.563,21.359,64.078,0,0,0,0,801,1447,4509958144,11057315840,266002432,4005486592,2080,66335
23-03 07:37:27,15.038,18.797,66.165,0,0,0,0,651,377,4509958144,11057315840,266002432,4005486592,2080,66335
23-03 07:37:28,15.610,19.756,64.390,0.244,0,0,57344,221,484,4509949952,11057315840,266010624,4005486592,2080,66335
23-03 07:37:29,17.910,12.438,69.652,0,0,0,12288,489,1172,4601835520,10880311296,266018816,4172283904,2080,66335
23-03 07:37:30,24.500,1,74.500,0,0,0,0,464,585,4653957120,10775920640,266018816,4275130368,2080,66335
23-03 07:37:31,25.250,0.250,74.500,0,0,0,36864,171,377,4658106368,10771722240,266018816,4277047296,2080,66337
23-03 07:37:32,25.436,0,74.564,0,0,0,0,545,960,4664061952,10765754368,266018816,4278964224,2080,66337
23-03 07:37:33,25.126,0.251,74.623,0,0,0,40960,281,484,4669018112,10760785920,266027008,4281339904,2080,66337
23-03 07:37:34,22.750,0.500,75.750,1,0,0,107683840,8150,191316,4661444608,10768318464,266035200,4282368000,2080,66336
23-03 07:37:35,21.465,0,78.535,0,0,0,0,27680,684942,4661317632,10768445440,266035200,4282368000,2080,66336
23-03 07:37:36,23.250,0,76.750,0,0,0,0,28734,718991,4661317632,10768445440,266035200,4282368000,2080,66336
23-03 07:37:37,23.192,0.249,76.559,0,0,0,0,28926,727504,4661317632,10768445440,266035200,4282368000,2080,66336
23-03 07:37:38,23.308,0,76.692,0,0,0,139264,29926,729052,4661317632,10768445440,266035200,4282368000,2080,66336
23-03 07:37:39,24.505,0,75.495,0,0,0,4096,29373,728477,4661317632,10768445440,266035200,4282368000,2080,66336
23-03 07:37:40,25,0.750,74,0.250,0,0,397312,29778,736307,4670681088,10759041024,266043392,4282400768,2080,66343
23-03 07:37:41,24.257,0,75.743,0,0,0,32768,29699,728232,4660928512,10768826368,266043392,4282368000,2048,66336
23-03 07:37:42,23.618,0.251,76.131,0,0,0,0,29412,736307,4661055488,10768699392,266043392,4282368000,2048,66336
23-03 07:37:43,23.940,0,76.060,0,0,0,57344,29687,736456,4661055488,10768699392,266043392,4282368000,2048,66336
23-03 07:37:44,23.940,0,76.060,0,0,0,0,29426,736890,4661055488,10768699392,266043392,4282368000,2048,66336
23-03 07:37:45,22.864,0.251,76.633,0.251,0,0,12288,28986,736307,4661047296,10768699392,266051584,4282368000,2048,66336
23-03 07:37:46,22.081,0,77.919,0,0,0,0,28719,727649,4661047296,10768699392,266051584,4282368000,2048,66336
23-03 07:37:47,23.632,0,76.368,0,0,0,0,28757,728232,4661047296,10768699392,266051584,4282368000,2048,66336
23-03 07:37:48,22.922,0,77.078,0,0,0,12288,28972,736308,4661035008,10768699392,266059776,4282372096,2048,66336
23-03 07:37:49,23.632,0,76.368,0,0,0,0,29178,727794,4661035008,10768699392,266059776,4282372096,2048,66336
23-03 07:37:50,22.278,0.253,77.215,0.253,0,0,12288,28857,728719,4661022720,10768699392,266067968,4282376192,2048,66336
23-03 07:37:51,22.864,0,77.136,0,0,0,0,29067,727649,4661022720,10768699392,266067968,4282376192,2048,66336
