"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_1024_4_run.csv",,,,"Date:","23 Mar 2020 08:47:13 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 08:47:13,4.306,0.672,94.800,0.222,0,5249627.422,1502420.239,0,0,1130426368,14427860992,274788352,682967040,2080,66311
23-03 08:47:14,2.261,53.266,44.472,0,0,0,0,1502,1942,1509695488,14048559104,274788352,1057116160,2080,66315
23-03 08:47:15,1.256,64.824,33.920,0,0,0,0,171,377,1907310592,13650944000,274788352,1447813120,2080,66315
23-03 08:47:16,1.259,65.239,33.501,0,0,0,0,531,377,2303168512,13255086080,274788352,1837219840,2080,66315
23-03 08:47:17,1.005,65.578,33.417,0,0,0,0,847,1311,2699968512,12858286080,274788352,2227757056,2080,66315
23-03 08:47:18,0.756,65.995,33.249,0,0,0,73728,1062,607,3099938816,12458311680,274792448,2621169664,2080,66315
23-03 08:47:19,1.250,65.500,33,0.250,0,0,90112,231,377,3500163072,12058083328,274796544,3014885376,2080,66315
23-03 08:47:20,0.752,65.915,33.333,0,0,0,0,705,1447,3900391424,11657854976,274796544,3408130048,2080,66315
23-03 08:47:21,1.003,65.664,33.333,0,0,0,12288,171,377,4299350016,11258896384,274796544,3800600576,2080,66315
23-03 08:47:22,8.564,41.814,49.622,0,0,0,0,291,461,4507336704,11050909696,274796544,4005117952,2080,66315
23-03 08:47:23,14.286,19.549,66.165,0,0,0,24576,440,1067,4507705344,11050528768,274804736,4005445632,2080,66315
23-03 08:47:24,15.920,18.159,65.672,0.249,0,0,12288,171,377,4507697152,11050528768,274812928,4005445632,2080,66315
23-03 08:47:25,15.990,17.005,67.005,0,0,0,0,231,377,4507697152,11050528768,274812928,4005445632,2080,66315
