"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_1024_1_run.csv",,,,"Date:","23 Mar 2020 07:01:55 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
23-03 07:01:56,4.284,0.672,94.822,0.222,0,5255754.376,1503954.450,0,0,1130295296,14442536960,261746688,681910272,2048,66306
23-03 07:01:57,1.511,52.393,46.096,0,0,0,0,1826,1942,1506516992,14066388992,261746688,1052561408,2048,66310
23-03 07:01:58,0.752,66.165,33.083,0,0,0,0,651,377,1905983488,13666922496,261746688,1445195776,2048,66310
23-03 07:01:59,1.253,65.664,33.083,0,0,0,0,281,484,2305576960,13267329024,261746688,1838190592,2048,66310
23-03 07:02:00,1.508,65.829,32.663,0,0,0,0,761,960,2704420864,12868485120,261746688,2229805056,2048,66311
23-03 07:02:01,3.741,65.337,30.923,0,0,0,81920,1249,7899,3093082112,12479823872,261746688,2613071872,2016,66336
23-03 07:02:02,1.750,64.250,33.750,0.250,0,0,90112,591,377,3487211520,12085690368,261750784,3000537088,2016,66336
23-03 07:02:03,0.503,65.829,33.668,0,0,0,0,381,1447,3886276608,11686625280,261750784,3392434176,2016,66336
23-03 07:02:04,0.504,65.995,33.501,0,0,0,0,740,484,4284833792,11288064000,261750784,3784347648,2016,66336
23-03 07:02:05,7.711,44.527,47.761,0,0,0,0,591,377,4508094464,11064803328,261750784,4003811328,2016,66336
23-03 07:02:06,15.365,17.884,66.751,0,0,0,0,701,960,4508602368,11064295424,261750784,4004376576,2016,66336
23-03 07:02:07,16.040,17.794,65.915,0.251,0,0,12288,531,377,4508598272,11064295424,261754880,4004376576,2016,66336
23-03 07:02:08,15.075,19.095,65.829,0,0,0,4096,920,1205,4508598272,11064295424,261754880,4004376576,2016,66336
23-03 07:02:09,15.423,18.657,65.920,0,0,0,28672,1372,1106,4508598272,11064295424,261754880,4004376576,2016,66336
23-03 07:02:10,17.936,19.902,62.162,0,0,0,36864,651,377,4509233152,11063660544,261754880,4004376576,2016,66336
23-03 07:02:11,17.647,17.647,64.461,0.245,0,0,8192,531,377,4509233152,11063660544,261754880,4004376576,2016,66336
23-03 07:02:12,16.667,16.667,66.667,0,0,0,16384,701,960,4509229056,11063660544,261758976,4004376576,2016,66336
23-03 07:02:13,15.672,18.657,65.672,0,0,0,0,111,377,4509229056,11063660544,261758976,4004376576,2016,66336
23-03 07:02:14,15.309,19.506,65.185,0,0,0,53248,290,484,4509229056,11063660544,261758976,4004376576,2016,66336
23-03 07:02:15,14.937,18.228,66.835,0,0,0,0,321,1447,4509229056,11063660544,261758976,4004376576,2016,66336
23-03 07:02:16,14.963,19.202,65.835,0,0,0,0,591,377,4509229056,11063660544,261758976,4004376576,2016,66336
23-03 07:02:17,13.930,20.149,65.672,0.249,0,0,12288,951,377,4509220864,11063660544,261767168,4004376576,2016,66336
23-03 07:02:18,15.617,17.884,66.499,0,0,0,0,1512,960,4509220864,11063660544,261767168,4004376576,2016,66336
23-03 07:02:19,15.736,17.005,67.259,0,0,0,12288,710,484,4509208576,11063660544,261775360,4004380672,2016,66336
23-03 07:02:20,15.648,19.804,64.548,0,0,0,0,2151,2620,4509200384,11063660544,261775360,4004388864,2048,66339
23-03 07:02:21,16.291,17.544,66.165,0,0,0,0,545,960,4509200384,11063660544,261775360,4004388864,2048,66339
23-03 07:02:22,14.356,20.297,65.099,0.248,0,0,12288,171,377,4509196288,11063660544,261779456,4004388864,2048,66339
23-03 07:02:23,15.802,19.259,64.938,0,0,0,4096,380,1205,4509196288,11063660544,261779456,4004388864,2048,66339
