"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_16_2_run.csv",,,,"Date:","22 Mar 2020 22:50:33 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
22-03 22:50:33,4.187,0.673,94.917,0.223,0,5284460.787,1473999.075,0,0,1129668608,15047479296,59367424,326488064,2016,28218
22-03 22:50:34,1.508,53.266,45.226,0,0,0,0,1262,1942,1507684352,14669365248,59367424,698380288,2048,28222
22-03 22:50:35,1.259,64.987,33.753,0,0,0,0,171,377,1902030848,14275018752,59367424,1086091264,2048,28222
22-03 22:50:36,0.754,65.829,33.417,0,0,0,0,763,377,2296037376,13880811520,59367424,1473818624,2048,28222
22-03 22:50:37,0.754,65.578,33.668,0,0,0,0,730,1067,2691133440,13485916160,59367424,1861943296,2048,28222
22-03 22:50:38,1.008,65.239,33.753,0,0,0,90112,2663,2402,3087409152,13089624064,59375616,2252095488,2048,28226
22-03 22:50:39,0.754,65.578,33.417,0.251,0,0,94208,591,377,3484454912,12692570112,59383808,2642243584,2048,28226
22-03 22:50:40,1.259,65.239,33.501,0,0,0,0,861,1447,3878174720,12298850304,59383808,3029839872,2048,28226
22-03 22:50:41,1.253,65.414,33.333,0,0,0,0,591,377,4272562176,11904462848,59383808,3417993216,2048,28226
22-03 22:50:42,6.500,46.500,47,0,0,0,0,680,484,4506832896,11670192128,59383808,3648352256,2048,28226
22-03 22:50:43,15.327,18.593,66.080,0,0,0,0,881,1128,4507467776,11669557248,59383808,3649028096,2048,28226
22-03 22:50:44,15.136,19.107,65.509,0.248,0,0,16384,495,377,4507459584,11669557248,59392000,3649028096,2048,28226
22-03 22:50:45,16.709,16.709,66.582,0,0,0,0,503,377,4507459584,11669557248,59392000,3649028096,2048,28226
22-03 22:50:46,16.462,19.165,64.373,0,0,0,4096,685,1788,4507467776,11669557248,59392000,3649019904,2048,28224
22-03 22:50:47,17.801,13.089,69.110,0,0,0,143360,521,484,4507463680,11669557248,59400192,3649015808,2048,28224
22-03 22:50:48,19.537,15.424,64.781,0.257,0,0,45056,171,377,4508090368,11668922368,59400192,3649024000,2048,28224
22-03 22:50:49,17.164,16.915,65.672,0.249,0,0,20480,221,960,4508082176,11668922368,59408384,3649024000,2048,28223
22-03 22:50:50,15.881,18.610,65.509,0,0,0,0,231,377,4508082176,11668922368,59408384,3649024000,2048,28223
22-03 22:50:51,16.667,16.667,66.667,0,0,0,0,591,377,4508082176,11668922368,59408384,3649024000,2048,28223
22-03 22:50:52,14.392,20.099,65.509,0,0,0,53248,959,1554,4508082176,11668922368,59416576,3649015808,2048,28223
22-03 22:50:53,16.121,17.380,66.499,0,0,0,0,951,377,4508073984,11668922368,59416576,3649024000,2048,28222
22-03 22:50:54,16.176,19.118,64.461,0.245,0,0,16384,591,377,4508065792,11668922368,59424768,3649024000,2048,28222
22-03 22:50:55,16.794,16.285,66.921,0,0,0,0,641,960,4508065792,11668922368,59424768,3649024000,2048,28222
22-03 22:50:56,16.410,15.897,67.692,0,0,0,0,915,377,4508061696,11668922368,59424768,3649028096,2048,28222
22-03 22:50:57,14.493,21.739,63.768,0,0,0,69632,620,484,4508057600,11668922368,59432960,3649024000,2048,28222
22-03 22:50:58,16.497,16.497,67.005,0,0,0,0,701,960,4508053504,11668922368,59432960,3649028096,2048,28222
22-03 22:50:59,17.822,20.545,61.386,0.248,0,0,16384,111,377,4508643328,11668324352,59441152,3649028096,2048,28246
22-03 22:51:00,16.129,19.107,64.764,0,0,0,0,949,7884,4508680192,11668287488,59441152,3649028096,2048,28246
22-03 22:51:01,17.822,11.881,70.297,0,0,0,40960,21147,496045,4512583680,11662192640,59441152,3653226496,2048,28246
22-03 22:51:02,18.205,0,81.795,0,0,0,3694592,89649,2216974,4512923648,11662016512,59449344,3653238784,2048,28246
22-03 22:51:03,21.696,0,78.304,0,0,0,16384,100955,2407301,4512718848,11662217216,59449344,3653275648,2048,28247
22-03 22:51:04,21.053,0.251,76.692,2.005,0,0,33095680,97155,2408371,4512747520,11662176256,59449344,3653287936,2048,28247
22-03 22:51:05,19.095,0.251,80.402,0.251,0,0,405504,88464,2242799,4512747520,11662176256,59457536,3653279744,2048,28247
22-03 22:51:06,19.802,0.495,79.703,0,0,0,0,85054,2164877,4512735232,11662176256,59457536,3653292032,2048,28247
22-03 22:51:07,19.444,0.253,80.303,0,0,0,20480,96018,2303950,4512731136,11662176256,59465728,3653287936,2048,28247
22-03 22:51:08,21.859,0.251,77.889,0,0,0,0,110094,2545974,4512722944,11662176256,59465728,3653296128,2048,28247
22-03 22:51:09,21.945,0.249,77.556,0.249,0,0,397312,105508,2511197,4512722944,11662176256,59465728,3653296128,2048,28247
