"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_65536_1_run.csv",,,,"Date:","24 Mar 2020 12:47:44 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
24-03 12:47:44,4.365,0.668,94.746,0.220,0,5199426.743,1527979.602,0,0,1024802816,12950978560,55119872,2530222080,2176,25259
24-03 12:47:45,1.005,34.673,64.322,0,0,0,0,1572,1401,1300463616,12674461696,55119872,2802200576,2176,25263
24-03 12:47:46,1.247,65.337,33.416,0,0,0,0,281,960,1702780928,12270489600,55119872,3196108800,2176,25263
24-03 12:47:47,0.754,65.829,33.417,0,0,0,487424,291,377,2099712000,11871641600,55119872,3586355200,2176,25263
24-03 12:47:48,0.998,65.586,33.416,0,0,0,0,171,377,2496241664,11473342464,55119872,3976695808,2176,25263
24-03 12:47:49,1.256,65.578,33.166,0,0,0,61440,460,1067,2895818752,11072139264,55128064,4370501632,2176,25263
24-03 12:47:50,1.253,64.912,33.584,0.251,0,0,86016,111,377,3298910208,10667331584,55136256,4765999104,2176,25263
24-03 12:47:51,0.503,65.829,33.668,0,0,0,0,411,377,3701354496,10262937600,55136256,5161738240,2176,25263
24-03 12:47:52,0.505,65.909,33.586,0,0,0,24576,652,1447,4103729152,9858940928,55136256,5557362688,2176,25263
24-03 12:47:53,6.599,53.299,39.594,0.508,0,4067328,36864,591,377,4402229248,9555312640,55136256,5854822400,2208,25266
24-03 12:47:54,15.960,17.955,66.085,0,0,0,49152,882,523,4404006912,9553518592,55144448,5856620544,2208,25266
24-03 12:47:55,16.456,16.709,66.582,0.253,0,0,12288,701,960,4403986432,9553518592,55152640,5856632832,2208,25266
24-03 12:47:56,14.500,19.250,66.250,0,0,0,0,495,377,4403986432,9553518592,55152640,5856632832,2208,25266
24-03 12:47:57,17.122,17.370,65.509,0,0,0,0,651,377,4403986432,9553518592,55152640,5856632832,2208,25266
24-03 12:47:58,17.370,17.618,65.012,0,0,0,4096,970,1788,4403986432,9553518592,55152640,5856632832,2208,25266
