"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/BASELINE_65536_4_run.csv",,,,"Date:","06 Apr 2020 12:17:23 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
06-04 12:17:23,4.410,0.633,94.669,0.287,0,4328283.097,1606370.338,0,0,339193856,13734408192,23318528,2440548352,1248,30046
06-04 12:17:24,1.754,48.622,49.624,0,0,0,0,1341,982,701267968,13372194816,23318528,2797326336,1248,30050
06-04 12:17:25,1,65.500,33.500,0,0,0,0,618,0,1100292096,12973170688,23318528,3189665792,1248,30050
06-04 12:17:26,1.263,65.152,33.586,0,0,0,0,540,0,1496600576,12576419840,23318528,3579248640,1248,30050
06-04 12:17:27,0.750,66,33.250,0,0,0,0,471,188,1891647488,12179668992,23318528,3967602688,1248,30050
06-04 12:17:28,1.005,65.578,33.417,0,0,0,1511424,384,0,2287616000,11781922816,23326720,4356960256,1248,30050
06-04 12:17:29,0.506,65.823,33.418,0.253,0,0,94208,60,0,2680590336,11387269120,23334912,4743585792,1248,30050
06-04 12:17:30,1.003,65.664,33.333,0,0,0,0,60,0,3076517888,10989555712,23334912,5133242368,1248,30050
06-04 12:17:31,1,66,33,0,0,0,0,0,0,3474268160,10589986816,23334912,5524623360,1248,30050
06-04 12:17:32,6.750,47,46.250,0,0,0,0,149,107,3716182016,10346921984,23334912,5762347008,1248,30050
06-04 12:17:33,16.873,17.370,65.757,0,0,0,0,60,0,3716943872,10346160128,23334912,5763137536,1248,30050
06-04 12:17:34,15.960,18.204,65.586,0.249,0,0,942080,120,0,3716927488,10346160128,23351296,5763137536,1248,30050
06-04 12:17:35,15.539,18.296,66.165,0,0,0,0,120,0,3716927488,10346160128,23351296,5763137536,1248,30050
06-04 12:17:36,16.834,16.834,66.332,0,0,0,0,120,0,3716927488,10346160128,23351296,5763137536,1248,30050
06-04 12:17:37,15.113,18.136,66.751,0,0,0,0,239,149,3716927488,10346160128,23351296,5763137536,1248,30050
06-04 12:17:38,15.725,19.656,64.373,0.246,0,0,12288,749,828,3716927488,10346160128,23351296,5763137536,1248,30050
06-04 12:17:39,16.625,16.877,66.247,0.252,0,0,20480,840,0,3716919296,10346160128,23359488,5763137536,1248,30050
06-04 12:17:40,17.969,13.021,69.010,0,0,0,0,1224,0,3716919296,10346160128,23359488,5763137536,1248,30050
06-04 12:17:41,16.285,16.539,67.176,0,0,0,0,420,0,3716919296,10346160128,23359488,5763137536,1248,30050
06-04 12:17:42,17.347,17.602,65.051,0,0,0,90112,158,107,3718053888,10345017344,23367680,5763137536,1280,30050
06-04 12:17:43,16.414,16.919,66.667,0,0,0,0,0,0,3718053888,10345017344,23367680,5763137536,1280,30050
06-04 12:17:44,14.563,21.117,64.078,0.243,0,0,16384,60,0,3718045696,10345017344,23375872,5763137536,1280,30050
06-04 12:17:45,15.750,18.250,66,0,0,0,0,0,0,3718045696,10345017344,23375872,5763137536,1280,30050
06-04 12:17:46,16.754,14.136,69.110,0,0,0,0,60,0,3718045696,10345017344,23375872,5763137536,1280,30050
06-04 12:17:47,16.373,17.128,66.499,0,0,0,143360,89,107,3718029312,10345017344,23384064,5763145728,1280,30050
06-04 12:17:48,16.927,14.062,69.010,0,0,0,0,480,0,3718029312,10345017344,23384064,5763145728,1280,30050
06-04 12:17:49,15.869,17.380,66.499,0.252,0,0,16384,420,0,3718021120,10345017344,23392256,5763145728,1280,30050
06-04 12:17:50,15.736,17.259,67.005,0,0,0,0,480,0,3718021120,10345017344,23392256,5763145728,1280,30050
06-04 12:17:51,16.834,12.814,70.352,0,0,0,0,628,212,3809222656,10171191296,23392256,5925797888,1280,30050
06-04 12:17:52,22.362,3.518,67.588,6.533,0,8192,330588160,1155,146,4016300032,9751429120,23408640,6338932736,1280,30050
06-04 12:17:53,23.367,3.518,72.362,0.754,0,4096,88944640,749,828,4232073216,9316196352,23412736,6765359104,1312,30052
06-04 12:17:54,22.055,4.762,69.925,3.258,0,12288,460234752,540,0,4448124928,8880558080,23433216,7191453696,1312,30052
06-04 12:17:55,21.750,3.750,74.500,0,0,0,0,678,0,4662353920,8449540096,23433216,7612575744,1312,30052
06-04 12:17:56,22.111,6.784,61.558,9.548,0,36864,1266778112,960,0,4872773632,8025395200,23474176,8027144192,1312,30053
06-04 12:17:57,22.306,3.008,74.687,0,0,0,57344,1019,107,5088915456,7589916672,23482368,8453079040,1312,30053
06-04 12:17:58,22.250,3,74.750,0,0,0,0,900,0,5304987648,7154311168,23482368,8879083520,1312,30053
06-04 12:17:59,22.250,3.250,74.250,0.250,0,0,450560,420,0,5514620928,6732578816,23490560,9291210752,1312,30053
06-04 12:18:00,22,3.250,74.750,0,0,0,0,391,0,5729390592,6299639808,23490560,9714462720,1312,30053
06-04 12:18:01,21.805,4.762,70.426,3.008,0,16384,374833152,0,0,5902479360,5907243008,23506944,10095960064,1312,30054
06-04 12:18:02,22.055,4.261,71.178,2.506,0,8192,323350528,158,107,5905309696,5694066688,23523328,10300755968,1312,30054
06-04 12:18:03,21.914,4.534,71.537,2.015,0,4096,362917888,840,0,5908008960,5472346112,23531520,10513805312,1312,30054
06-04 12:18:04,21.554,4.762,69.424,4.261,0,16384,602005504,1284,0,5910458368,5261844480,23552000,10716258304,1312,30054
06-04 12:18:05,22.111,4.271,71.357,2.261,0,12288,322437120,840,0,5913194496,5045907456,23564288,10923642880,1312,30054
06-04 12:18:06,23,3.750,72,1.250,0,0,331239424,60,0,5916127232,4824064000,23564288,11136598016,1312,30055
06-04 12:18:07,22.362,5.528,64.322,7.789,0,16384,1009963008,509,107,5918826496,4610760704,23580672,11341455360,1312,30055
06-04 12:18:08,21.357,4.020,74.623,0,0,0,4198400,749,828,5921480704,4389330944,23580672,11554430976,1312,30055
06-04 12:18:09,21.554,4.762,71.930,1.754,0,12288,331673600,420,0,5923991552,4184522752,23601152,11751063552,1312,30055
06-04 12:18:10,22.500,3.750,72,1.750,0,0,322519040,60,0,5926969344,3962757120,23601152,11963936768,1312,30055
06-04 12:18:11,20.655,5.290,70.025,4.030,0,8192,571416576,0,0,5929861120,3757756416,23609344,12160651264,1312,30055
06-04 12:18:12,24.750,5.750,63.250,6.250,0,16384,886890496,149,107,5932797952,3541962752,23633920,12367716352,1312,30055
06-04 12:18:13,21.250,4.250,74.250,0.250,0,0,19259392,60,0,5934804992,3320913920,23633920,12580716544,1312,30055
06-04 12:18:14,19.192,5.303,68.939,6.566,0,8192,640987136,120,0,5937799168,3141185536,23650304,12752740352,1312,30055
06-04 12:18:15,22,4.500,73.500,0,0,0,4194304,410,3571,5941473280,2919628800,23650304,12964560896,1312,30055
06-04 12:18:16,19.444,5.051,71.465,4.040,0,12288,651808768,1284,0,5943754752,2739212288,23662592,13137997824,1312,30055
06-04 12:18:17,22.250,3.500,74.250,0,0,0,4251648,1049,149,5946421248,2517671936,23670784,13350817792,1312,30056
06-04 12:18:18,22.222,4.798,66.162,6.818,0,16384,853958656,900,0,5949181952,2302697472,23687168,13557338112,1312,30056
06-04 12:18:19,22.195,3.741,74.065,0,0,0,4284416,0,0,5951754240,2082680832,23695360,13768765440,1312,30056
06-04 12:18:20,19.192,4.798,71.717,4.293,0,8192,651771904,60,0,5954592768,1902981120,23703552,13940817920,1312,30056
06-04 12:18:21,19.347,5.276,70.352,5.025,0,4096,502587392,0,0,5957144576,1715036160,23707648,14121177088,1312,30056
06-04 12:18:22,22.111,4.020,72.864,1.005,0,4096,143470592,638,149,5960040448,1497284608,23719936,14330249216,1312,30056
06-04 12:18:23,23.367,4.774,64.070,7.789,0,16384,863514624,689,828,5963481088,1279393792,23736320,14538969088,1344,30059
06-04 12:18:24,22,3.750,74.250,0,0,0,4415488,480,0,5966229504,1057599488,23744512,14751924224,1344,30059
06-04 12:18:25,19.949,4.293,70.202,5.556,0,8192,641523712,470,0,5968789504,878190592,23752704,14924099584,1344,30059
06-04 12:18:26,22,3.500,74.500,0,0,0,4194304,120,0,5970923520,657158144,23752704,15136972800,1344,30059
06-04 12:18:27,20,4.304,71.646,4.051,0,8192,652144640,149,107,5974040576,470999040,23769088,15315185664,1344,30059
06-04 12:18:28,21.696,4.738,71.571,1.995,0,0,253657088,444,0,5977239552,255123456,23773184,15522021376,1344,30060
06-04 12:18:29,21.662,5.542,67.254,5.542,0,20480,609710080,60,0,5979504640,224759808,23797760,15545815040,1344,30099
06-04 12:18:30,21.465,4.293,73.737,0.505,0,0,162201600,60,0,5983662080,215719936,23801856,15548100608,1344,29533
06-04 12:18:31,19.192,4.545,70.960,5.303,0,8192,483729408,0,0,5984796672,207880192,23805952,15552020480,1344,29533
06-04 12:18:32,19.338,5.089,69.211,6.361,0,8192,650829824,170,107,5986791424,220745728,23822336,15536787456,1344,28984
06-04 12:18:33,22.556,3.258,74.185,0,0,0,4194304,695,208,5990252544,221175808,23822336,15531024384,1344,28984
06-04 12:18:34,25,0.500,74.250,0.250,0,0,4296704,540,0,5993164800,218255360,23830528,15531024384,1344,28984
06-04 12:18:35,25,0.500,74.500,0,0,0,3670016,960,0,5995827200,215588864,23830528,15531028480,1344,28984
06-04 12:18:36,24.810,2.278,66.329,6.582,0,32768,864927744,540,0,5998358528,212992000,23846912,15531077632,1344,28984
06-04 12:18:37,24.439,1.247,74.314,0,0,0,4206592,599,107,6001270784,210071552,23855104,15531077632,1344,28984
06-04 12:18:38,24.812,0.501,74.436,0.251,0,4096,4198400,809,870,6003806208,207532032,23855104,15531081728,1344,28984
06-04 12:18:39,24.500,1,74.500,0,0,0,4268032,480,42,6006726656,204611584,23863296,15531073536,1344,28984
06-04 12:18:40,24.372,0.754,74.874,0,0,0,4194304,804,0,6009384960,201945088,23863296,15531081728,1344,28984
06-04 12:18:41,24.876,0.746,74.378,0,0,0,3670016,420,0,6012178432,199151616,23863296,15531081728,1344,28984
06-04 12:18:42,27.250,1.250,71.250,0.250,0,2301952,4288512,581,107,6014644224,223911936,23871488,15504039936,1344,28984
06-04 12:18:43,25.063,0.251,74.687,0,0,1179648,4218880,420,0,6017527808,219848704,23871488,15505219584,1344,28984
06-04 12:18:44,24.500,0.750,74.750,0,0,1179648,4218880,60,0,6020149248,216039424,23879680,15506399232,1344,28984
06-04 12:18:45,24.812,0.501,74.687,0,0,1179648,4194304,0,0,6022778880,212230144,23879680,15507578880,1344,28984
06-04 12:18:46,24.812,0.501,74.687,0,0,1179648,3670016,60,0,6025535488,208293888,23879680,15508758528,1344,28984
06-04 12:18:47,24.500,1,74.500,0,0,1179648,4259840,89,107,6028283904,204357632,23887872,15509938176,1344,28984
06-04 12:18:48,24.561,0.501,74.937,0,0,49152,4194304,120,0,6031060992,201437184,23887872,15510081536,1344,28984
06-04 12:18:49,25,0.500,74.500,0,0,0,4218880,60,0,6033719296,198770688,23896064,15510081536,1344,28984
06-04 12:18:50,25.187,0.499,74.314,0,0,0,4194304,120,0,6036385792,196104192,23896064,15510081536,1344,28984
06-04 12:18:51,24.623,0.503,74.874,0,0,0,3670016,240,0,6039052288,193437696,23896064,15510081536,1344,28984
06-04 12:18:52,24.439,0.998,74.314,0.249,0,0,4263936,485,107,6041837568,190644224,23904256,15510081536,1344,28984
06-04 12:18:53,25.250,0.500,74.250,0,0,909312,4227072,749,828,6045065216,243974144,23904256,15454097408,1344,28984
06-04 12:18:54,24.561,0.752,74.687,0,0,1179648,4263936,960,0,6048108544,239910912,23912448,15455109120,1344,28984
06-04 12:18:55,25.189,1.008,71.033,2.771,0,1310720,322961408,1518,0,6050406400,236134400,23912448,15456587776,1344,28984
06-04 12:18:56,24.938,0.748,74.314,0,0,1179648,4194304,960,0,6052495360,232865792,23912448,15457767424,1344,28984
06-04 12:18:57,24.812,0.501,74.687,0,0,1179648,3706880,590,107,6055239680,228929536,23920640,15458951168,1344,28984
06-04 12:18:58,24.500,0.750,74.750,0,0,1179648,4194304,60,0,6057996288,224993280,23920640,15460130816,1344,28984
06-04 12:18:59,24.750,0.750,74.500,0,0,1179648,4218880,0,0,6060785664,221184000,23928832,15461142528,1344,28984
06-04 12:19:00,24.750,0.750,74.500,0,0,1179648,4194304,60,0,6063665152,217120768,23928832,15462326272,1344,28984
06-04 12:19:01,25.063,1.266,68.101,5.570,0,1179648,723177472,0,0,6066438144,213168128,23928832,15463505920,1344,28984
06-04 12:19:02,25.250,0.250,74.500,0,0,1310720,4222976,599,107,6069022720,209104896,23928832,15464984576,1344,28984
06-04 12:19:03,24.874,0.251,74.874,0,0,1179648,4194304,420,0,6071525376,205422592,23928832,15466164224,1344,28984
06-04 12:19:04,24.623,0.503,74.874,0,0,1179648,3702784,804,0,6074314752,201613312,23937024,15467175936,1344,28984
06-04 12:19:05,25,0.500,74.500,0,0,1179648,4194304,331,0,6077198336,197550080,23937024,15468355584,1344,28984
06-04 12:19:06,25.250,0,74.750,0,0,1179648,4194304,480,0,6080081920,193486848,23937024,15469535232,1344,28984
06-04 12:19:07,24.561,0.501,74.687,0.251,0,1179648,4218880,629,191,6082576384,189804544,23945216,15470714880,1344,28984
06-04 12:19:08,25,1,74,0,0,1310720,4198400,1169,828,6085160960,185741312,23945216,15472193536,1344,28984
06-04 12:19:09,24.623,0.503,74.874,0,0,1179648,4218880,420,0,6087782400,181932032,23953408,15473373184,1344,28984
06-04 12:19:10,24.938,0.499,74.564,0,0,1179648,3670016,480,0,6090829824,177868800,23953408,15474393088,1344,28984
06-04 12:19:11,24.812,0.501,74.687,0,0,1179648,4194304,0,0,6093586432,173932544,23953408,15475572736,1344,28984
06-04 12:19:12,26.884,1.005,72.111,0,0,1179648,4263936,170,107,6096437248,228831232,23961600,15419322368,1344,28453
06-04 12:19:13,24.688,0.748,74.564,0,0,1310720,4194304,60,0,6099275776,224514048,23961600,15420801024,1344,28453
06-04 12:19:14,24.623,0.503,74.874,0,0,1179648,4218880,120,0,6102024192,220577792,23969792,15421980672,1344,28453
06-04 12:19:15,25.500,0.750,73.750,0,0,1179648,3670016,410,3585,6105288704,216133632,23969792,15423160320,1344,28453
06-04 12:19:16,24.561,0.752,74.687,0,0,1179648,4194304,864,0,6108340224,212070400,23969792,15424172032,1344,28453
06-04 12:19:17,24.938,0.499,74.314,0.249,0,1179648,4247552,1010,107,6110961664,208261120,23977984,15425351680,1344,28453
06-04 12:19:18,25.063,0.251,74.687,0,0,1310720,4194304,900,0,6113673216,204070912,23977984,15426830336,1344,28453
06-04 12:19:19,24.812,0.501,74.687,0,0,1179648,4218880,420,0,6116294656,200261632,23986176,15428009984,1344,28453
06-04 12:19:20,25,0.500,74.500,0,0,1179648,3670016,480,0,6119219200,196325376,23986176,15429021696,1344,28453
06-04 12:19:21,24.500,1,74.500,0,0,1179648,4194304,420,0,6121975808,192389120,23986176,15430205440,1344,28453
06-04 12:19:22,25,0.500,74.500,0,0,1310720,4206592,569,107,6124679168,188198912,23994368,15431684096,1344,28453
06-04 12:19:23,25.124,0.995,73.881,0,0,1179648,4218880,269,828,6127853568,242925568,23994368,15375179776,1344,28453
06-04 12:19:24,25.126,0.251,74.372,0.251,0,1384448,4280320,480,0,5881274368,488251392,24002560,15376424960,1344,28452
06-04 12:19:25,25,0.250,74.750,0,0,1179648,4194304,618,0,5881237504,487108608,24002560,15377604608,1344,28452
