"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_1024_4_run.csv",,,,"Date:","20 Mar 2020 19:37:09 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 19:37:09,4.004,0.681,95.090,0.225,0,5465832.003,1450813.769,0,0,1124753408,14361141248,335683584,690802688,2080,68155
20-03 19:37:10,1.253,52.130,46.617,0,0,0,0,1512,1359,1495748608,13990260736,335683584,1056964608,2080,68159
20-03 19:37:11,3.275,64.736,31.990,0,0,0,36864,641,960,1888485376,13597523968,335683584,1442689024,2080,68159
20-03 19:37:12,1.005,65.578,33.417,0,0,0,4096,440,1205,2284904448,13201104896,335683584,1832681472,2080,68159
20-03 19:37:13,1.504,64.912,33.584,0,0,0,0,230,484,2684665856,12801343488,335683584,2224775168,2080,68159
20-03 19:37:14,0.752,65.915,33.333,0,0,0,86016,281,960,3082850304,12403154944,335687680,2616119296,2080,68159
20-03 19:37:15,1.256,65.075,33.417,0.251,0,0,90112,111,377,3481391104,12004610048,335691776,3007901696,2080,68159
20-03 19:37:16,1.250,65.500,33.250,0,0,0,0,171,377,3874185216,11611815936,335691776,3394146304,2080,68159
20-03 19:37:17,0.750,65.750,33.500,0,0,0,0,381,1447,4269129728,11216871424,335691776,3782397952,2080,68159
20-03 19:37:18,6.784,46.231,46.985,0,0,0,0,770,484,4502401024,10983596032,335691776,4012400640,2080,68159
20-03 19:37:19,15.920,18.408,65.672,0,0,0,0,591,377,4503416832,10982580224,335691776,4013297664,2080,68159
20-03 19:37:20,15.672,18.408,65.920,0,0,0,0,761,960,4503289856,10982707200,335691776,4013297664,2080,68159
20-03 19:37:21,15.479,19.656,64.619,0.246,0,0,12288,495,377,4503285760,10982707200,335695872,4013297664,2080,68159
20-03 19:37:22,15.561,16.837,67.602,0,0,0,0,231,377,4503285760,10982707200,335695872,4013297664,2080,68159
20-03 19:37:23,17.092,15.561,67.347,0,0,0,12288,340,1067,4503285760,10982707200,335699968,4013293568,2080,68159
20-03 19:37:24,17.215,15.949,66.582,0.253,0,0,8192,651,377,4503281664,10982707200,335699968,4013297664,2080,68159
20-03 19:37:25,15.711,18.454,65.835,0,0,0,0,591,377,4503281664,10982707200,335699968,4013297664,2080,68159
20-03 19:37:26,16.709,16.709,66.329,0.253,0,0,16384,761,960,4503277568,10982707200,335704064,4013297664,2080,68159
20-03 19:37:27,17.481,14.910,67.609,0,0,0,4096,1965,2913,4503302144,10982674432,335704064,4013305856,2080,68162
20-03 19:37:28,14.074,20.988,64.938,0,0,0,61440,588,523,4503302144,10982674432,335704064,4013305856,2080,68162
20-03 19:37:29,12.927,22.683,64.390,0,0,0,0,801,1447,4503302144,10982674432,335704064,4013305856,2080,68163
20-03 19:37:30,17.929,15.404,66.667,0,0,0,0,651,377,4503302144,10982674432,335704064,4013305856,2080,68163
20-03 19:37:31,15.366,20.244,64.146,0.244,0,0,12288,801,509,4503265280,10982707200,335708160,4013305856,2080,68162
20-03 19:37:32,15.960,18.703,65.337,0,0,0,0,808,1044,4503261184,10982707200,335708160,4013309952,2080,68160
20-03 19:37:33,17.303,15.522,67.176,0,0,0,45056,786,523,4503257088,10982707200,335712256,4013309952,2080,68160
20-03 19:37:34,17.949,14.359,67.692,0,0,0,0,171,377,4503257088,10982707200,335712256,4013309952,2080,68160
20-03 19:37:35,15.099,19.802,65.099,0,0,0,0,281,960,4503257088,10982707200,335712256,4013309952,2080,68160
20-03 19:37:36,14.496,20.885,64.373,0.246,0,0,552960,171,377,4503257088,10982707200,335712256,4013309952,2080,68160
20-03 19:37:37,17.380,12.846,69.773,0,0,0,40960,319,589,4577431552,10841128960,335716352,4144533504,2080,68160
20-03 19:37:38,23.367,1.759,74.874,0,0,0,16384,1335,1356,4697980928,10598985728,335716352,4383059968,2080,68160
20-03 19:37:39,25.313,0,74.687,0,0,0,36864,531,377,4703309824,10593644544,335716352,4386144256,2080,68162
20-03 19:37:40,25.250,0,74.750,0,0,0,0,1011,377,4710039552,10586914816,335716352,4389117952,2080,68162
20-03 19:37:41,22.500,0.750,74.250,2.500,0,0,41750528,66008,1594982,4705546240,10591395840,335716352,4390469632,2048,68160
20-03 19:37:42,20.352,0.503,79.146,0,0,0,409600,138410,3187349,4705525760,10591395840,335724544,4390473728,2048,68160
20-03 19:37:43,21.197,0,78.554,0.249,0,0,2871296,134478,3195325,4705591296,10591330304,335724544,4390473728,2048,68160
20-03 19:37:44,18.905,0.498,80.597,0,0,0,102400,117866,2901390,4705591296,10591330304,335724544,4390473728,2048,68160
20-03 19:37:45,17.884,0,82.116,0,0,0,0,112761,2788253,4705591296,10591330304,335724544,4390473728,2048,68160
20-03 19:37:46,21.588,0.496,77.916,0,0,0,0,144189,3316246,4705591296,10591330304,335724544,4390473728,2048,68160
20-03 19:37:47,19.192,0,80.808,0,0,0,12288,122564,2962141,4705583104,10591330304,335732736,4390473728,2048,68160
20-03 19:37:48,19.701,0.249,80.050,0,0,0,0,120180,2952943,4705579008,10591330304,335732736,4390477824,2048,68160
20-03 19:37:49,22.055,0.251,77.694,0,0,0,0,154030,3454919,4705579008,10591330304,335732736,4390477824,2048,68160
20-03 19:37:50,20.149,0,79.851,0,0,0,12288,127190,3039918,4705579008,10591330304,335732736,4390477824,2048,68160
20-03 19:37:51,19.652,0.249,80.100,0,0,0,0,119490,2970071,4705579008,10591330304,335732736,4390477824,2048,68160
20-03 19:37:52,19.298,0.251,80.201,0.251,0,0,12288,114135,2840201,4705570816,10591330304,335740928,4390477824,2048,68160
20-03 19:37:53,18.500,0.500,81,0,0,0,0,114010,2884707,4705570816,10591330304,335740928,4390477824,2048,68160
