"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_4096_2_run.csv",,,,"Date:","20 Mar 2020 21:22:29 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 21:22:29,4.023,0.681,95.070,0.225,0,5459218.498,1449614.158,0,0,1125142528,14187130880,342065152,854966272,2016,69420
20-03 21:22:30,1.508,53.769,44.724,0,0,0,3547136,1082,1942,1504407552,13807857664,342065152,1228959744,2048,69424
20-03 21:22:31,1.247,65.337,33.416,0,0,0,4096,998,1205,1912541184,13399724032,342065152,1628995584,2048,69424
20-03 21:22:32,1.013,65.063,33.924,0,0,0,0,591,377,2326728704,12985536512,342065152,2035855360,2048,69424
20-03 21:22:33,1.759,64.573,33.668,0,0,0,0,1174,1067,2730528768,12581736448,342065152,2432331776,2048,69424
20-03 21:22:34,1.259,64.987,33.753,0,0,0,98304,171,377,3132989440,12179271680,342065152,2827628544,2048,69424
20-03 21:22:35,1.256,65.327,33.166,0.251,0,0,86016,651,377,3535548416,11776712704,342065152,3223207936,2048,69424
20-03 21:22:36,1.003,65.414,33.584,0,0,0,0,741,1447,3935244288,11377016832,342065152,3616501760,2048,69424
20-03 21:22:37,1.005,65.578,33.417,0,0,0,0,591,377,4334485504,10977775616,342065152,4008796160,2048,69424
20-03 21:22:38,7,41.500,51.500,0,0,0,0,221,484,4503703552,10808557568,342065152,4177002496,2048,69424
20-03 21:22:39,14.742,20.147,65.111,0,0,0,0,341,1002,4503957504,10808303616,342065152,4177408000,2048,69424
20-03 21:22:40,14.861,18.640,66.499,0,0,0,0,111,377,4503957504,10808303616,342065152,4177408000,2048,69424
20-03 21:22:41,14.758,17.812,67.176,0.254,0,0,12288,171,377,4503957504,10808303616,342065152,4177408000,2048,69424
20-03 21:22:42,15.842,18.812,65.347,0,0,0,0,1806,2668,4503982080,10808270848,342065152,4177416192,2048,69427
20-03 21:22:43,16.584,18.069,65.347,0,0,0,45056,231,523,4503982080,10808270848,342065152,4177416192,2048,69427
20-03 21:22:44,16.919,16.414,66.414,0.253,0,0,8192,317,728,4503982080,10808270848,342065152,4177416192,2048,69427
20-03 21:22:45,16.995,20.443,62.562,0,0,0,36864,1160,960,4504031232,10808193024,342065152,4177444864,2048,69426
20-03 21:22:46,17.618,18.610,63.524,0.248,0,0,57344,1106,1337,4505096192,10807160832,342065152,4177412096,2048,69425
20-03 21:22:47,15.672,18.657,65.672,0,0,0,577536,771,461,4505092096,10807160832,342065152,4177416192,2048,69425
20-03 21:22:48,17.010,14.691,68.041,0.258,0,0,77824,1218,1635,4505092096,10807160832,342065152,4177416192,2048,69425
20-03 21:22:49,16.834,17.085,66.080,0,0,0,0,771,461,4505092096,10807160832,342065152,4177416192,2048,69425
20-03 21:22:50,15.711,18.454,65.835,0,0,0,0,531,377,4505092096,10807160832,342065152,4177416192,2048,69425
20-03 21:22:51,15.075,18.593,66.332,0,0,0,12288,281,960,4505092096,10807160832,342073344,4177408000,2048,69425
20-03 21:22:52,16.296,18.272,65.432,0,0,0,0,171,377,4505079808,10807160832,342073344,4177420288,2048,69425
20-03 21:22:53,16.162,17.172,66.414,0.253,0,0,12288,770,484,4505079808,10807160832,342077440,4177416192,2048,69425
20-03 21:22:54,15.327,18.090,66.583,0,0,0,0,701,960,4505071616,10807160832,342077440,4177424384,2048,69425
20-03 21:22:55,16.071,16.582,67.347,0,0,0,0,591,377,4505071616,10807160832,342077440,4177424384,2048,69425
20-03 21:22:56,14.610,18.892,66.499,0,0,0,0,111,377,4505071616,10807160832,342077440,4177424384,2048,69425
20-03 21:22:57,18.227,12.315,69.458,0,0,0,12288,813,1172,4603969536,10615431168,342085632,4357705728,2048,69424
20-03 21:22:58,25.815,5.013,69.173,0,0,0,12288,810,7946,4808318976,10200174592,342089728,4767301632,2048,69450
20-03 21:22:59,21.554,3.759,74.687,0,0,0,36864,591,377,5024063488,9765203968,342089728,5193555968,2048,69452
20-03 21:23:00,21.805,3.509,74.687,0,0,0,0,741,1447,5238202368,9333415936,342089728,5615591424,2048,69452
20-03 21:23:01,23,2.750,74.250,0,0,0,32768,1213,1413,5397819392,9012715520,342089728,5928931328,2048,69452
20-03 21:23:02,25,1,73.250,0.750,0,0,103948288,531,377,5402861568,9007669248,342089728,5931188224,2048,69452
20-03 21:23:03,25.063,0.251,74.687,0,0,0,36864,1035,1106,5407686656,9002844160,342089728,5933539328,2048,69452
20-03 21:23:04,25.187,0.249,74.564,0,0,0,0,531,377,5413019648,8997494784,342089728,5935833088,2048,69452
20-03 21:23:05,25.436,0.249,74.314,0,0,0,0,171,377,5417971712,8992542720,342089728,5938143232,2048,69452
20-03 21:23:06,25.063,0,74.937,0,0,0,143360,221,960,5422923776,8987590656,342089728,5940453376,2048,69452
20-03 21:23:07,24.938,0.499,74.314,0.249,0,0,401408,231,377,5428252672,8982241280,342093824,5942845440,2048,69452
20-03 21:23:08,25.436,0.249,74.314,0,0,0,0,260,484,5433073664,8977416192,342093824,5945176064,2048,69452
20-03 21:23:09,25,0.250,74.750,0,0,0,0,997,960,5438406656,8972083200,342093824,5947494400,2048,69452
20-03 21:23:10,25.126,0,74.874,0,0,0,0,111,377,5443358720,8967114752,342093824,5949820928,2048,69452
20-03 21:23:11,25.124,0.498,74.378,0,0,0,24576,171,377,5448310784,8962162688,342093824,5952221184,2048,69452
20-03 21:23:12,25.063,0.251,74.436,0.251,0,0,32768,381,1447,5416288256,8994152448,342102016,5954592768,2048,69451
20-03 21:23:13,24.874,0,75.126,0,0,0,0,401,526,5418573824,8991866880,342102016,5957001216,2048,69451
20-03 21:23:14,25,0.250,74.750,0,0,0,0,171,377,5420859392,8989581312,342102016,5959458816,2048,69451
20-03 21:23:15,27.861,0.498,71.642,0,0,0,36864,341,960,5423669248,8986771456,342102016,5961592832,2048,69451
20-03 21:23:16,19.849,0.251,79.899,0,0,0,12288,67900,1672662,5423779840,8986644480,342102016,5961895936,2048,69451
20-03 21:23:17,19.298,0.251,80.201,0.251,0,0,32768,85675,2138903,5423890432,8986517504,342110208,5961900032,2048,69451
20-03 21:23:18,21.463,0.244,78.293,0,0,0,73728,91716,2226173,5423890432,8986517504,342114304,5961895936,2048,69451
20-03 21:23:19,21.535,0,78.465,0,0,0,0,91566,2312063,5423886336,8986517504,342114304,5961900032,2048,69451
