"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_64_4_run.csv",,,,"Date:","20 Mar 2020 14:18:46 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 14:18:46,3.951,0.681,95.142,0.226,0,5485967.244,1455682.434,0,0,1123921920,14539657216,309944320,543539200,2048,65893
20-03 14:18:47,1.504,53.133,45.363,0,0,0,0,1082,1942,1494130688,14169440256,309944320,909172736,2048,65897
20-03 14:18:48,1.005,65.327,33.668,0,0,0,0,260,484,1889529856,13774036992,309944320,1297199104,2048,65897
20-03 14:18:49,1,65.500,33.250,0.250,0,0,466944,531,377,2284224512,13379342336,309944320,1684623360,2048,65897
20-03 14:18:50,0.503,65.829,33.668,0,0,0,0,761,960,2683092992,12980473856,309944320,2076553216,2048,65897
20-03 14:18:51,1.010,65.404,33.586,0,0,0,53248,531,377,3081523200,12582043648,309952512,2467770368,2048,65897
20-03 14:18:52,1.253,65.414,33.333,0,0,0,94208,1011,377,3479191552,12184358912,309960704,2858799104,2048,65897
20-03 14:18:53,1.008,65.491,33.501,0,0,0,0,1319,1554,3874791424,11788759040,309960704,3247800320,2048,65897
20-03 14:18:54,1.504,64.912,33.584,0,0,0,0,1071,377,4271017984,11392532480,309960704,3637325824,2048,65897
20-03 14:18:55,6.250,47,46.750,0,0,0,0,171,377,4501917696,11161632768,309960704,3865124864,2048,65897
20-03 14:18:56,15.423,18.905,65.672,0,0,0,0,761,960,4502933504,11160616960,309960704,3865980928,2048,65897
20-03 14:18:57,20.449,16.459,63.092,0,0,0,36864,1335,377,4502933504,11160616960,309960704,3865980928,2048,65897
20-03 14:18:58,19.802,19.059,60.891,0.248,0,0,77824,2039,8833,4502798336,11160743936,309968896,3865980928,2048,65927
20-03 14:18:59,17.481,14.653,67.866,0,0,0,81920,641,960,4502798336,11160743936,309968896,3865980928,2048,65927
20-03 14:19:00,15.960,18.204,65.835,0,0,0,0,171,377,4502798336,11160743936,309968896,3865980928,2048,65927
20-03 14:19:01,16.792,17.043,65.915,0.251,0,0,8192,249,377,4502798336,11160743936,309968896,3865980928,2048,65927
20-03 14:19:02,14.536,19.549,65.915,0,0,0,0,281,960,4502798336,11160743936,309968896,3865980928,2048,65927
20-03 14:19:03,15.347,19.307,65.347,0,0,0,12288,620,484,4502798336,11160743936,309968896,3865980928,2048,65927
20-03 14:19:04,14.496,20.639,64.619,0.246,0,0,20480,591,377,4502798336,11160743936,309977088,3865972736,2048,65927
20-03 14:19:05,16.337,18.564,65.099,0,0,0,0,741,1447,4502790144,11160743936,309977088,3865980928,2048,65927
20-03 14:19:06,16.256,18.719,65.025,0,0,0,0,1824,2313,4502790144,11160743936,309977088,3865980928,2048,65930
20-03 14:19:07,17.539,13.351,69.110,0,0,0,0,111,377,4502777856,11160743936,309977088,3865993216,2048,65930
20-03 14:19:08,16,18,66,0,0,0,45056,811,1067,4502773760,11160743936,309981184,3865993216,2048,65930
20-03 14:19:09,15.789,17.794,66.416,0,0,0,0,855,377,4502765568,11160743936,309981184,3866001408,2048,65930
20-03 14:19:10,14.963,19.202,65.586,0.249,0,0,57344,831,377,4502757376,11160743936,309989376,3866001408,2048,65930
20-03 14:19:11,15.196,20.098,64.706,0,0,0,0,536,1128,4502765568,11160743936,309989376,3865993216,2048,65928
20-03 14:19:12,16.296,18.519,65.185,0,0,0,0,171,377,4502765568,11160743936,309989376,3865993216,2048,65928
20-03 14:19:13,16.377,18.610,65.012,0,0,0,4096,851,1393,4502765568,11160743936,309989376,3865993216,2048,65928
20-03 14:19:14,16.296,13.580,70.123,0,0,0,61440,22315,486691,4525699072,11124047872,309997568,3894071296,2048,65928
20-03 14:19:15,15.482,0.761,83.249,0.508,0,0,49852416,283341,6320717,4525690880,11124043776,310001664,3894079488,2048,65928
20-03 14:19:16,14.899,0.505,84.343,0.253,0,0,53248,262589,5974397,4526448640,11123281920,310001664,3894185984,2048,65929
20-03 14:19:17,18.953,0,81.047,0,0,0,0,315711,7031743,4526436352,11123281920,310001664,3894198272,2048,65928
20-03 14:19:18,18.953,0.249,80.798,0,0,0,0,325118,7247124,4526436352,11123281920,310001664,3894198272,2048,65928
20-03 14:19:19,18.296,0.501,81.203,0,0,0,0,326121,7264584,4526432256,11123281920,310001664,3894202368,2048,65928
20-03 14:19:20,15.789,0.251,83.709,0.251,0,0,458752,267746,6191430,4526424064,11123281920,310009856,3894202368,2048,65928
20-03 14:19:21,15.113,0.504,84.383,0,0,0,0,268500,6173531,4526424064,11123281920,310009856,3894202368,2048,65928
20-03 14:19:22,17.005,0,82.995,0,0,0,0,310363,6952751,4526424064,11123281920,310009856,3894202368,2048,65928
20-03 14:19:23,16.834,0.754,82.412,0,0,0,0,303965,6806294,4526419968,11123281920,310009856,3894206464,2048,65928
20-03 14:19:24,16.291,0.501,83.208,0,0,0,0,284756,6511193,4526419968,11123281920,310009856,3894206464,2048,65928
20-03 14:19:25,18.066,0.509,81.425,0,0,0,28672,338766,7541495,4526411776,11123281920,310018048,3894206464,2048,65928
20-03 14:19:26,19.355,0.744,79.901,0,0,0,0,337175,7498788,4526411776,11123281920,310018048,3894206464,2048,65928
20-03 14:19:27,19.899,0.504,79.597,0,0,0,36864,315609,7065305,4526792704,11122900992,310018048,3894206464,2048,65928
20-03 14:19:28,16.751,0.254,82.995,0,0,0,4096,286204,6546615,4526792704,11122900992,310018048,3894206464,2048,65928
20-03 14:19:29,18.159,0,81.841,0,0,0,0,303832,6763490,4526792704,11122900992,310018048,3894206464,2048,65928
20-03 14:19:30,16.373,0,83.375,0.252,0,0,65536,289295,6528364,4526784512,11122900992,310026240,3894206464,2048,65928
20-03 14:19:31,15.190,0.253,84.557,0,0,0,0,269685,6173676,4526784512,11122900992,310026240,3894206464,2048,65928
20-03 14:19:32,15.267,0,84.733,0,0,0,0,278111,6321300,4526784512,11122900992,310026240,3894206464,2048,65928
20-03 14:19:33,13.953,0.775,85.271,0,0,0,0,300530,6693015,4526780416,11122900992,310026240,3894210560,2048,65928
20-03 14:19:34,16.332,0.503,83.166,0,0,0,0,298848,6667182,4526776320,11122900992,310026240,3894214656,2048,65928
20-03 14:19:35,18.342,0.503,80.905,0.251,0,0,122880,336830,7498643,4526768128,11122900992,310034432,3894214656,2048,65928
20-03 14:19:36,17.588,0.251,82.161,0,0,0,12288,302397,6883722,4526759936,11122900992,310042624,3894214656,2048,65929
20-03 14:19:37,15.736,0.254,84.010,0,0,0,0,296793,6684353,4526759936,11122900992,310042624,3894214656,2048,65929
