"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_4096_1_run.csv",,,,"Date:","21 Mar 2020 22:54:42 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 22:54:42,4.107,0.677,94.993,0.224,0,5367466.630,1457453.760,0,0,1129512960,14548455424,239587328,603435008,2048,64900
21-03 22:54:43,2.261,51.508,46.231,0,0,0,0,1032,1359,1498677248,14179184640,239587328,967094272,2048,64904
21-03 22:54:44,1.003,65.915,33.083,0,0,0,0,350,484,1898397696,13779464192,239587328,1360941056,2048,64904
21-03 22:54:45,0.754,64.573,34.673,0,0,0,0,1125,1447,2289483776,13388378112,239587328,1744977920,2048,64904
21-03 22:54:46,1.015,64.975,34.010,0,0,0,0,2905,2918,2691420160,12986433536,239587328,2139381760,2048,64908
21-03 22:54:47,1.253,65.163,33.584,0,0,0,0,531,377,3093045248,12584808448,239587328,2534039552,2048,64908
21-03 22:54:48,2.513,65.578,31.910,0,0,0,212992,341,960,3490684928,12187156480,239599616,2924888064,2048,64908
21-03 22:54:49,1.256,65.075,33.668,0,0,0,0,496,523,3891224576,11786616832,239599616,3318763520,2048,64908
21-03 22:54:50,1.250,65.250,33.500,0,0,0,0,387,533,4290469888,11387371520,239599616,3711385600,2048,64908
21-03 22:54:51,6.716,45.274,48.010,0,0,0,0,482,1110,4507361280,11170488320,239599616,3925454848,2016,64906
21-03 22:54:52,15.500,18.750,65.750,0,0,0,0,171,377,4508123136,11169726464,239599616,3926110208,2016,64906
21-03 22:54:53,14.321,20.494,65.185,0,0,0,0,111,377,4508123136,11169726464,239599616,3926110208,2016,64906
21-03 22:54:54,16.667,15.385,67.692,0.256,0,0,86016,1146,1190,4508233728,11169599488,239611904,3926114304,2016,64906
21-03 22:54:55,17.179,15.128,67.692,0,0,0,0,1011,377,4508233728,11169599488,239611904,3926114304,2016,64906
21-03 22:54:56,15.385,19.851,64.764,0,0,0,4096,1340,1185,4508233728,11169599488,239611904,3926114304,2016,64906
21-03 22:54:57,15.594,19.059,65.099,0.248,0,0,8192,1125,1447,4508233728,11169599488,239611904,3926114304,2016,64906
21-03 22:54:58,16.321,15.285,68.394,0,0,0,0,591,377,4508233728,11169599488,239611904,3926114304,2016,64906
21-03 22:54:59,19.494,17.468,62.785,0.253,0,0,45056,1470,7983,4508852224,11168964608,239628288,3926114304,2016,64928
21-03 22:55:00,17.085,16.834,66.080,0,0,0,0,701,960,4508852224,11168964608,239628288,3926114304,2016,64927
21-03 22:55:01,16.250,18,65.750,0,0,0,0,249,377,4508852224,11168964608,239628288,3926114304,2016,64927
21-03 22:55:02,15.306,17.347,67.347,0,0,0,0,171,377,4508852224,11168964608,239628288,3926114304,2016,64927
21-03 22:55:03,14.861,18.640,66.499,0,0,0,28672,281,960,4508852224,11168964608,239628288,3926114304,2016,64927
21-03 22:55:04,14.141,19.192,66.414,0.253,0,0,28672,320,484,4508839936,11168964608,239640576,3926114304,2016,64927
21-03 22:55:05,17.143,14.026,68.831,0,0,0,0,171,377,4508835840,11168964608,239640576,3926118400,2016,64927
21-03 22:55:06,16.154,16.154,67.692,0,0,0,0,701,960,4508835840,11168964608,239640576,3926118400,2016,64927
21-03 22:55:07,17.755,13.316,68.930,0,0,0,0,951,377,4508835840,11168964608,239640576,3926118400,2016,64927
21-03 22:55:08,15.610,19.756,64.634,0,0,0,0,1071,377,4508835840,11168964608,239640576,3926118400,2016,64927
21-03 22:55:09,17.571,14.212,67.959,0.258,0,0,28672,1634,1554,4508827648,11168964608,239648768,3926118400,2016,64927
21-03 22:55:10,18.653,9.067,72.280,0,0,0,0,859,589,4582825984,11027767296,239648768,4057341952,2016,64927
21-03 22:55:11,22.500,3.250,74.250,0,0,0,4096,1132,1185,4796354560,10595921920,239648768,4483284992,2016,64927
21-03 22:55:12,21.554,4.010,73.684,0.752,0,0,99602432,281,960,5006356480,10173239296,239648768,4898209792,2016,64929
21-03 22:55:13,22.750,3,74.250,0,0,0,2183168,111,377,5219827712,9743687680,239648768,5319208960,2016,64929
