"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_64_1_run.csv",,,,"Date:","20 Mar 2020 12:33:28 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 12:33:28,3.935,0.681,95.158,0.226,0,5492665.974,1457387.587,0,0,1123373056,14550052864,301948928,541863936,2016,65898
20-03 12:33:29,2.513,52.513,44.975,0,0,0,0,1502,1942,1497313280,14176104448,301948928,910475264,2016,65902
20-03 12:33:30,1,65.500,33.500,0,0,0,0,651,377,1900847104,13772570624,301948928,1306984448,2016,65902
20-03 12:33:31,1.250,65.250,33.500,0,0,0,0,729,377,2303266816,13370150912,301948928,1702445056,2016,65902
20-03 12:33:32,1.504,64.912,33.584,0,0,0,0,401,960,2705313792,12968103936,301948928,2097160192,2016,65902
20-03 12:33:33,1.508,64.824,33.668,0,0,0,57344,820,523,3107270656,12566147072,301948928,2491924480,2016,65902
20-03 12:33:34,1.256,65.075,33.417,0.251,0,0,647168,231,377,3507507200,12165906432,301953024,2885779456,2016,65902
20-03 12:33:35,1.754,64.662,33.584,0,0,0,0,381,1447,3907227648,11766185984,301953024,3278491648,2016,65902
20-03 12:33:36,1.003,65.414,33.584,0,0,0,0,171,377,4305969152,11367444480,301953024,3670515712,2016,65902
20-03 12:33:37,7.268,43.108,49.624,0,0,0,0,111,377,4501180416,11172233216,301953024,3863556096,2016,65902
20-03 12:33:38,17.632,16.121,66.247,0,0,0,4096,639,1895,4501811200,11171598336,301953024,3864309760,2016,65902
20-03 12:33:39,16.919,16.414,66.667,0,0,0,0,531,377,4501811200,11171598336,301953024,3864309760,2016,65902
20-03 12:33:40,16.080,17.588,66.080,0.251,0,0,16384,591,377,4501680128,11171725312,301957120,3864309760,2016,65902
20-03 12:33:41,14.355,21.411,64.234,0,0,0,0,641,960,4501680128,11171725312,301957120,3864309760,2016,65902
20-03 12:33:42,15.672,18.657,65.672,0,0,0,0,291,377,4501680128,11171725312,301957120,3864309760,2016,65902
20-03 12:33:43,15.461,18.703,65.586,0.249,0,0,40960,350,484,4501680128,11171725312,301957120,3864309760,2016,65902
20-03 12:33:44,16.203,16.962,66.835,0,0,0,0,401,960,4501680128,11171725312,301957120,3864309760,2016,65902
20-03 12:33:45,16.203,16.962,66.582,0.253,0,0,20480,435,377,4501676032,11171725312,301961216,3864309760,2016,65902
20-03 12:33:46,15.113,18.136,66.751,0,0,0,24576,171,377,4501676032,11171725312,301961216,3864309760,2016,65902
20-03 12:33:47,15.617,17.884,66.499,0,0,0,0,321,1447,4501676032,11171725312,301961216,3864309760,2016,65902
20-03 12:33:48,16.244,16.751,67.005,0,0,0,16384,320,526,4501676032,11171725312,301961216,3864309760,2016,65902
20-03 12:33:49,16,18,66,0,0,0,0,111,377,4501676032,11171725312,301961216,3864309760,2016,65902
20-03 12:33:50,17.708,13.281,68.750,0.260,0,0,16384,341,960,4501671936,11171725312,301965312,3864309760,2016,65902
20-03 12:33:51,16.667,17.662,65.672,0,0,0,0,1823,2312,4501655552,11171725312,301965312,3864326144,2016,65905
20-03 12:33:52,17.380,18.388,64.232,0,0,0,118784,291,377,4502450176,11170963456,301965312,3864293376,2048,65905
20-03 12:33:53,17.303,16.031,66.667,0,0,0,90112,961,1976,4502413312,11170963456,301965312,3864330240,2048,65905
20-03 12:33:54,17.303,15.522,67.176,0,0,0,0,231,377,4502413312,11170963456,301965312,3864330240,2048,65905
20-03 12:33:55,16.244,16.497,66.751,0.508,0,0,16384,111,377,4502409216,11170963456,301969408,3864330240,2048,65905
20-03 12:33:56,14.861,11.335,73.804,0,0,0,0,46832,1032313,4525350912,11134267392,301969408,3892408320,2048,65903
20-03 12:33:57,15.949,0.253,83.797,0,0,0,3481600,290256,6467903,4525367296,11134251008,301969408,3892408320,2048,65903
20-03 12:33:58,21.750,1.250,77,0,0,0,167936,281888,6354320,4525223936,11134386176,301969408,3892514816,2080,65930
20-03 12:33:59,18.342,0.503,81.156,0,0,0,0,323794,7222074,4525219840,11134377984,301969408,3892527104,2080,65930
20-03 12:34:00,18.500,0.750,80.250,0.500,0,0,32620544,326453,7281900,4525408256,11134185472,301969408,3892527104,2080,65930
20-03 12:34:01,18.228,0.253,81.519,0,0,0,0,329028,7333703,4525404160,11134185472,301969408,3892531200,2080,65930
20-03 12:34:02,15.869,0.252,83.879,0,0,0,12288,285074,6425051,4525400064,11134185472,301969408,3892531200,2080,65929
20-03 12:34:03,15.949,0.253,83.797,0,0,0,28672,287864,6502787,4525400064,11134185472,301969408,3892531200,2080,65929
20-03 12:34:04,15.013,0.254,84.733,0,0,0,0,278703,6234137,4525400064,11134185472,301969408,3892531200,2080,65929
20-03 12:34:05,18.362,0.248,81.141,0.248,0,0,397312,308459,6875412,4525400064,11134185472,301969408,3892531200,2080,65929
20-03 12:34:06,17.122,0.496,82.382,0,0,0,0,284826,6415955,4525400064,11134185472,301969408,3892531200,2080,65929
20-03 12:34:07,19.048,0.251,80.702,0,0,0,0,330048,7376848,4525400064,11134185472,301969408,3892531200,2080,65929
20-03 12:34:08,16.291,0.752,82.957,0,0,0,16384,287584,6435063,4525395968,11134185472,301973504,3892531200,2080,65929
20-03 12:34:09,18.797,0.251,80.952,0,0,0,0,330495,7359677,4525395968,11134185472,301973504,3892531200,2080,65929
20-03 12:34:10,18.500,0,81.250,0.250,0,0,442368,305913,6892145,4525395968,11134185472,301973504,3892531200,2080,65929
20-03 12:34:11,17.413,0.498,82.090,0,0,0,0,301603,6728713,4525395968,11134185472,301973504,3892531200,2080,65929
20-03 12:34:12,14.834,0.512,84.655,0,0,0,0,297855,6632405,4525395968,11134185472,301973504,3892531200,2080,65929
20-03 12:34:13,17.122,0.496,82.134,0.248,0,0,28672,279749,6337995,4525387776,11134185472,301977600,3892535296,2080,65929
20-03 12:34:14,15.789,0.251,83.960,0,0,0,0,264077,6087679,4525387776,11134185472,301977600,3892535296,2080,65929
20-03 12:34:15,18,0.250,81.750,0,0,0,16384,302328,6779591,4525387776,11134185472,301977600,3892535296,2080,65929
20-03 12:34:16,16,0.500,83.500,0,0,0,0,259398,6060832,4525383680,11134185472,301977600,3892539392,2080,65929
20-03 12:34:17,16.121,0,83.879,0,0,0,28672,280166,6364590,4525383680,11134185472,301977600,3892539392,2080,65929
20-03 12:34:18,16.291,0,83.459,0.251,0,0,16384,283637,6390317,4525379584,11134185472,301981696,3892539392,2080,65929
20-03 12:34:19,17.822,0.248,81.931,0,0,0,0,294426,6623747,4525379584,11134185472,301981696,3892539392,2080,65929
20-03 12:34:20,17.293,0.251,82.456,0,0,0,0,305816,6814806,4525379584,11134185472,301981696,3892539392,2080,65929
20-03 12:34:21,16.162,0,83.838,0,0,0,16384,284841,6424613,4525502464,11134058496,301985792,3892539392,2080,65929
20-03 12:34:22,18.136,0.252,81.612,0,0,0,45056,280323,6277282,4525924352,11133669376,301985792,3892506624,2080,65929
20-03 12:34:23,17.172,1.010,81.566,0.253,0,0,102400,296478,6582607,4526387200,11133169664,301989888,3892539392,2080,65929
20-03 12:34:24,17.085,0.503,82.412,0,0,0,0,310566,6926632,4526387200,11133169664,301989888,3892539392,2080,65929
