"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_16_3_run.csv",,,,"Date:","20 Mar 2020 10:48:11 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 10:48:11,3.921,0.681,95.172,0.226,0,5499370.800,1459107.817,0,0,1122340864,14620676096,291663872,484294656,2048,64630
20-03 10:48:12,2.494,51.372,46.135,0,0,0,0,1512,1359,1491955712,14251024384,291663872,848945152,2048,64634
20-03 10:48:13,0.754,66.332,32.915,0,0,0,0,200,484,1888882688,13854097408,291663872,1239449600,2048,64634
20-03 10:48:14,0.756,65.743,33.501,0,0,0,0,801,1447,2285809664,13457170432,291663872,1629573120,2048,64634
20-03 10:48:15,1,66,33,0,0,0,0,531,377,2681593856,13061386240,291663872,2018865152,2048,64634
20-03 10:48:16,1.763,64.987,33.249,0,0,0,0,591,377,3077885952,12665094144,291663872,2408239104,2048,64634
20-03 10:48:17,1.253,65.664,32.832,0.251,0,0,151552,221,960,3473276928,12269690880,291676160,2797277184,2048,64634
20-03 10:48:18,2.736,65.423,31.841,0,0,0,36864,761,526,3864776704,11878154240,291676160,3182501888,2048,64634
20-03 10:48:19,2.764,65.829,31.407,0,0,0,40960,800,1205,4260786176,11482177536,291676160,3571331072,2080,64634
20-03 10:48:20,7.789,45.477,46.734,0,0,0,0,701,960,4499238912,11243724800,291676160,3805978624,2080,64634
20-03 10:48:21,15.288,18.546,66.165,0,0,0,0,435,377,4500127744,11242835968,291676160,3806769152,2080,64634
20-03 10:48:22,15.920,18.159,65.920,0,0,0,0,171,377,4500127744,11242835968,291676160,3806769152,2080,64634
20-03 10:48:23,17.436,15.128,67.179,0.256,0,0,73728,379,1109,4500119552,11242835968,291684352,3806769152,2080,64634
20-03 10:48:24,16.049,18.519,65.432,0,0,0,28672,591,377,4500119552,11242835968,291684352,3806769152,2080,64634
20-03 10:48:25,15.657,17.677,66.667,0,0,0,0,621,467,4500119552,11242835968,291684352,3806769152,2080,64634
20-03 10:48:26,16.373,17.380,66.247,0,0,0,8192,861,1447,4500119552,11242835968,291684352,3806769152,2080,64634
20-03 10:48:27,18.878,13.776,67.347,0,0,0,0,922,377,4500119552,11242835968,291684352,3806769152,2080,64634
20-03 10:48:28,15.038,18.546,65.915,0.501,0,0,36864,740,484,4500111360,11242835968,291692544,3806769152,2080,64634
20-03 10:48:29,15.764,19.458,64.778,0,0,0,172032,701,960,4500111360,11242835968,291692544,3806769152,2080,64634
20-03 10:48:30,15.829,17.839,66.332,0,0,0,0,231,467,4500111360,11242835968,291692544,3806769152,2080,64634
