"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_16384_2_run.csv",,,,"Date:","22 Mar 2020 00:41:53 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
22-03 00:41:53,4.127,0.677,94.973,0.224,0,5361019.111,1456654.111,0,0,1129934848,13995323392,254562304,1131937792,2080,66220
22-03 00:41:54,1.008,50.882,48.111,0,0,0,0,1447,2091,1491300352,13633945600,254562304,1488625664,2080,66222
22-03 00:41:55,1.256,65.578,33.166,0,0,0,0,111,377,1891028992,13234225152,254562304,1881858048,2080,66222
22-03 00:41:56,0.746,66.418,32.836,0,0,0,0,291,461,2289733632,12835520512,254562304,2273828864,2080,66222
22-03 00:41:57,1.008,65.743,33.249,0,0,0,0,545,960,2688438272,12436815872,254562304,2665889792,2080,66222
22-03 00:41:58,1.010,65.404,33.586,0,0,0,0,171,377,3091714048,12033540096,254562304,3062128640,2080,66222
22-03 00:41:59,3.750,66.750,29.500,0,0,0,286720,1221,7953,3487358976,11637882880,254574592,3451293696,2080,66252
22-03 00:42:00,0.754,65.578,33.668,0,0,0,0,801,1447,3889364992,11235876864,254574592,3845943296,2080,66252
22-03 00:42:01,2.261,66.332,31.407,0,0,0,40960,938,1205,4290310144,10834964480,254574592,4239224832,2080,66252
22-03 00:42:02,6.733,44.888,48.379,0,0,0,0,171,377,4508372992,10616868864,254574592,4453851136,2080,66252
22-03 00:42:03,15.365,18.136,66.499,0,0,0,0,221,960,4508880896,10616360960,254574592,4454379520,2080,66252
22-03 00:42:04,14.677,19.403,65.423,0.498,0,0,69632,556,565,4508868608,10616360960,254582784,4454383616,2080,66252
22-03 00:42:05,15.347,19.059,65.594,0,0,0,0,111,377,4508868608,10616360960,254582784,4454383616,2080,66252
22-03 00:42:06,18.090,15.578,66.332,0,0,0,0,761,960,4508868608,10616360960,254582784,4454383616,2080,66252
22-03 00:42:07,16.500,17.500,66,0,0,0,0,591,377,4508868608,10616360960,254582784,4454383616,2080,66252
22-03 00:42:08,15.750,18.500,65.750,0,0,0,8192,651,377,4508868608,10616360960,254582784,4454383616,2080,66252
22-03 00:42:09,17.164,17.164,65.423,0.249,0,0,28672,655,1067,4508860416,10616360960,254590976,4454383616,2080,66252
22-03 00:42:10,15.920,18.408,65.672,0,0,0,0,171,377,4508860416,10616360960,254590976,4454383616,2080,66252
22-03 00:42:11,15.881,18.362,65.757,0,0,0,0,531,377,4508860416,10616360960,254590976,4454383616,2080,66252
22-03 00:42:12,17.122,17.370,65.509,0,0,0,0,1281,1447,4508860416,10616360960,254590976,4454383616,2080,66252
22-03 00:42:13,17.866,16.625,65.509,0,0,0,0,1011,377,4508860416,10616360960,254590976,4454383616,2080,66252
22-03 00:42:14,15.657,17.677,66.667,0,0,0,0,770,484,4508860416,10616360960,254590976,4454383616,2080,66252
22-03 00:42:15,17.618,16.625,65.509,0.248,0,0,966656,221,960,4508856320,10616360960,254595072,4454383616,2080,66252
22-03 00:42:16,18.045,16.040,65.915,0,0,0,4096,860,1205,4508852224,10616360960,254595072,4454387712,2080,66252
22-03 00:42:17,15.764,19.212,65.025,0,0,0,0,531,377,4508852224,10616360960,254595072,4454387712,2080,66252
22-03 00:42:18,15.869,17.632,66.499,0,0,0,0,701,960,4508852224,10616360960,254595072,4454387712,2080,66252
22-03 00:42:19,13.801,22.276,63.923,0,0,0,0,856,523,4508852224,10616360960,254595072,4454387712,2080,66252
22-03 00:42:20,15.309,19.259,65.185,0.247,0,0,12288,591,377,4508844032,10616360960,254599168,4454391808,2080,66252
22-03 00:42:21,18.564,12.376,69.059,0,0,0,0,1173,1172,4599791616,10441388032,254599168,4618899456,2080,66252
22-03 00:42:22,21.805,3.509,74.687,0,0,0,32768,171,377,4809060352,10018177024,254607360,5036208128,2080,66252
22-03 00:42:23,24.250,3.500,72.250,0,0,0,73728,171,377,5021040640,9591070720,254607360,5454606336,2080,66254
22-03 00:42:24,21.250,4.250,74.500,0,0,0,573440,959,1554,5237166080,9155457024,254607360,5880676352,2080,66254
22-03 00:42:25,22.727,3.788,60.606,12.879,0,8192,301191168,591,377,5447188480,8732327936,254619648,6294335488,2080,66254
22-03 00:42:26,22.111,3.769,67.085,7.035,0,4096,150208512,651,377,5661872128,8300376064,254623744,6716325888,2080,66255
22-03 00:42:27,21.662,4.534,65.491,8.312,0,4096,182808576,281,960,5877309440,7865372672,254631936,7142297600,2080,66255
22-03 00:42:28,21.357,4.774,63.568,10.302,0,16384,447479808,231,377,6076661760,7463657472,254648320,7535427584,2080,66255
22-03 00:42:29,22.556,2.757,74.687,0,0,0,221184,290,526,6292393984,7028178944,254656512,7961595904,2080,66255
22-03 00:42:30,22.807,5.263,60.401,11.529,0,20480,744308736,701,960,6508904448,6592446464,254676992,8387502080,2080,66255
22-03 00:42:31,22.111,4.774,69.347,3.769,0,16384,497094656,1359,1295,6692937728,6197284864,254693376,8770830336,2080,66256
22-03 00:42:32,22,3.750,74.250,0,0,0,3670016,1071,467,6695845888,5975490560,254693376,8984010752,2080,66256
22-03 00:42:33,21.859,4.020,71.608,2.513,0,4096,328908800,1115,960,6698631168,5753769984,254697472,9197068288,2080,66256
22-03 00:42:34,22.111,4.020,71.859,2.010,0,4096,240312320,976,523,6701596672,5540429824,254709760,9401712640,2080,66256
22-03 00:42:35,21.519,4.810,68.101,5.570,0,12288,691523584,171,377,6704320512,5327073280,254730240,9606553600,2080,66256
22-03 00:42:36,22.864,5.025,67.085,5.025,0,12288,721305600,801,1447,6707191808,5108396032,254742528,9816571904,2080,66256
22-03 00:42:37,22.055,3.258,74.687,0,0,0,3670016,591,419,6709743616,4892078080,254742528,10024513536,2080,66257
22-03 00:42:38,22.362,4.020,71.357,2.261,0,4096,327536640,591,377,6712815616,4670038016,254746624,10237517824,2080,66257
