"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_64_5_run.csv",,,,"Date:","20 Mar 2020 14:53:52 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 14:53:52,3.956,0.681,95.137,0.226,0,5483738.033,1455115.180,0,0,1123926016,14535892992,313630720,543539200,2048,65895
20-03 14:53:53,1.995,53.616,44.389,0,0,0,0,1271,2536,1502609408,14157201408,313630720,916328448,2048,65899
20-03 14:53:54,1.256,65.327,33.417,0,0,0,0,231,377,1902583808,13757227008,313630720,1309396992,2048,65899
20-03 14:53:55,1.504,65.163,33.333,0,0,0,0,171,377,2302558208,13357252608,313630720,1702477824,2048,65899
20-03 14:53:56,1.250,65.500,33.250,0,0,0,0,341,960,2701389824,12958420992,313630720,2095116288,2048,65899
20-03 14:53:57,1.008,65.743,32.997,0.252,0,0,212992,435,377,3103014912,12556795904,313634816,2490179584,2048,65899
20-03 14:53:58,3.750,66.750,29.500,0,0,0,0,909,7998,3496509440,12163297280,313634816,2877988864,2048,65923
20-03 14:53:59,3.788,64.646,31.566,0,0,0,90112,550,1788,3886198784,11773607936,313634816,3260575744,2048,65923
20-03 14:54:00,1.500,65.250,33.250,0,0,0,0,982,377,4287569920,11372236800,313634816,3655426048,2048,65923
20-03 14:54:01,8.458,43.035,48.507,0,0,0,0,1089,377,4501401600,11158409216,313634816,3865583616,2048,65923
20-03 14:54:02,14.321,20.247,65.432,0,0,0,0,1541,960,4501909504,11157901312,313634816,3865980928,2048,65923
20-03 14:54:03,16.751,16.244,66.497,0.508,0,0,663552,1100,526,4501901312,11157901312,313638912,3865985024,2048,65923
20-03 14:54:04,15,19,66,0,0,0,0,591,377,4501901312,11157901312,313638912,3865985024,2048,65923
20-03 14:54:05,16.584,18.069,65.347,0,0,0,0,741,1447,4501901312,11157901312,313638912,3865985024,2048,65923
20-03 14:54:06,19.221,12.208,68.571,0,0,0,0,591,377,4501901312,11157901312,313638912,3865985024,2048,65923
20-03 14:54:07,17,17.500,65.500,0,0,0,8192,531,377,4501901312,11157901312,313638912,3865985024,2048,65923
20-03 14:54:08,14.599,20.925,64.234,0.243,0,0,12288,1270,1109,4501897216,11157901312,313643008,3865985024,2048,65923
20-03 14:54:09,14.706,20.833,64.461,0,0,0,20480,1695,377,4501889024,11157901312,313651200,3865985024,2048,65923
20-03 14:54:10,16.256,18.966,64.778,0,0,0,0,1431,377,4501889024,11157901312,313651200,3865985024,2048,65923
20-03 14:54:11,16.162,17.172,66.667,0,0,0,0,701,960,4501889024,11157901312,313651200,3865985024,2048,65923
20-03 14:54:12,16.019,19.903,64.078,0,0,0,0,231,377,4501889024,11157901312,313651200,3865985024,2048,65923
20-03 14:54:13,15.113,18.136,66.499,0.252,0,0,12288,260,484,4501889024,11157901312,313651200,3865985024,2048,65923
20-03 14:54:14,18.112,14.796,66.837,0.255,0,0,20480,1030,1788,4501889024,11157901312,313655296,3865980928,2048,65923
20-03 14:54:15,16.203,16.709,67.089,0,0,0,0,591,377,4501880832,11157901312,313655296,3865989120,2048,65923
20-03 14:54:16,16.495,15.464,68.041,0,0,0,0,651,377,4501880832,11157901312,313655296,3865989120,2048,65923
20-03 14:54:17,16.539,16.285,67.176,0,0,0,0,741,1447,4501880832,11157901312,313655296,3865989120,2048,65923
20-03 14:54:18,14.861,18.640,66.499,0,0,0,0,1160,484,4501880832,11157901312,313655296,3865989120,2048,65923
20-03 14:54:19,14.355,21.655,63.017,0.973,0,0,36118528,1011,377,4502040576,11157741568,313655296,3865989120,2048,65923
