"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_1024_3_run.csv",,,,"Date:","20 Mar 2020 19:02:03 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 19:02:03,3.998,0.681,95.096,0.225,0,5468047.268,1451306.605,0,0,1124577280,14363541504,333529088,690978816,2016,68158
20-03 19:02:04,1.746,52.868,45.387,0,0,0,0,1032,1505,1502081024,13986029568,333529088,1062670336,2016,68162
20-03 19:02:05,1.256,65.327,33.417,0,0,0,0,231,377,1902690304,13585420288,333529088,1456918528,2016,68162
20-03 19:02:06,1.010,65.404,33.586,0,0,0,0,381,1447,2298474496,13189636096,333529088,1845735424,2016,68162
20-03 19:02:07,1.003,65.414,33.584,0,0,0,0,345,377,2691973120,12796137472,333529088,2232987648,2016,68162
20-03 19:02:08,1.250,65.750,33,0,0,0,57344,171,377,3087876096,12400226304,333533184,2623000576,2016,68162
20-03 19:02:09,1.008,65.995,32.746,0.252,0,0,90112,1444,1106,3490222080,11997577216,333537280,3014352896,2016,68168
20-03 19:02:10,2.494,66.085,31.421,0,0,0,40960,1340,1205,3881598976,11606499328,333537280,3402555392,2016,68162
20-03 19:02:11,1.003,65.915,33.083,0,0,0,0,1011,377,4279541760,11208556544,333537280,3793838080,2016,68162
20-03 19:02:12,8.458,44.030,47.512,0,0,0,0,2625,3201,4502249472,10985840640,333537280,4012838912,2016,68165
20-03 19:02:13,16.709,16.456,66.835,0,0,0,0,171,377,4502880256,10985205760,333537280,4013436928,2016,68165
20-03 19:02:14,16.203,16.962,66.835,0,0,0,90112,111,523,4502876160,10985205760,333541376,4013436928,2016,68165
20-03 19:02:15,18.066,15.013,66.667,0.254,0,0,12288,401,960,4502867968,10985205760,333549568,4013436928,2016,68165
20-03 19:02:16,15.594,19.307,65.099,0,0,0,0,231,377,4502867968,10985205760,333549568,4013436928,2016,68165
20-03 19:02:17,14.851,19.802,65.347,0,0,0,0,771,419,4502867968,10985205760,333549568,4013436928,2016,68165
20-03 19:02:18,16.121,17.380,66.247,0.252,0,0,8192,816,1447,4502872064,10985205760,333549568,4013432832,2016,68163
20-03 19:02:19,16.837,16.071,67.092,0,0,0,40960,710,484,4502867968,10985205760,333553664,4013432832,2016,68163
20-03 19:02:20,15.038,18.797,65.915,0.251,0,0,16384,923,377,4502859776,10985205760,333561856,4013432832,2016,68163
20-03 19:02:21,16.010,18.966,65.025,0,0,0,0,1085,960,4502859776,10985205760,333561856,4013432832,2016,68163
20-03 19:02:22,15.869,17.632,66.499,0,0,0,0,591,377,4502859776,10985205760,333561856,4013432832,2016,68163
20-03 19:02:23,14.146,21.463,64.390,0,0,0,720896,171,377,4502728704,10985336832,333561856,4013432832,2016,68163
20-03 19:02:24,17.692,14.615,67.436,0.256,0,0,36864,700,1148,4502724608,10985336832,333561856,4013436928,2016,68162
20-03 19:02:25,14.925,19.652,65.423,0,0,0,16384,500,1205,4502724608,10985336832,333570048,4013428736,2016,68162
20-03 19:02:26,16.418,17.662,65.920,0,0,0,0,171,377,4502839296,10985209856,333570048,4013441024,2016,68162
20-03 19:02:27,15,19,66,0,0,0,0,281,960,4502839296,10985209856,333570048,4013441024,2016,68162
20-03 19:02:28,15.648,19.804,64.548,0,0,0,0,171,377,4502839296,10985209856,333570048,4013441024,2016,68162
20-03 19:02:29,14.888,19.355,65.509,0.248,0,0,32768,857,917,4502839296,10985209856,333570048,4013441024,2016,68162
20-03 19:02:30,16.667,15.897,67.436,0,0,0,12288,1041,1447,4502835200,10985209856,333574144,4013441024,2016,68162
20-03 19:02:31,20.356,8.651,70.992,0,0,0,0,937,589,4585312256,10827124736,333574144,4160966656,2016,68162
20-03 19:02:32,24.060,1.253,74.687,0,0,0,0,326,585,4697554944,10601488384,333574144,4383420416,2016,68162
20-03 19:02:33,25.436,0.499,71.820,2.244,0,0,40898560,605,960,4703137792,10595893248,333574144,4386390016,2048,68164
20-03 19:02:34,25.313,0,74.687,0,0,0,0,220,523,4710117376,10588909568,333574144,4389425152,2048,68164
20-03 19:02:35,18.593,0.251,80.402,0.754,0,0,430080,66257,1619886,4705009664,10593996800,333578240,4390604800,2048,68163
20-03 19:02:36,20,0,80,0,0,0,0,126089,3031260,4705005568,10593996800,333578240,4390608896,2048,68163
