"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_256_2_run.csv",,,,"Date:","21 Mar 2020 13:22:17 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 13:22:17,4.101,0.679,94.995,0.225,0,5402466.765,1466768.908,0,0,1128419328,14808371200,192282624,396791808,2048,63760
21-03 13:22:18,1.500,52,46.500,0,0,0,0,1723,1359,1505746944,14431068160,192282624,768008192,2048,63764
21-03 13:22:19,1,65.500,33.500,0,0,0,0,381,1447,1901371392,14035443712,192282624,1157169152,2048,63764
21-03 13:22:20,0.504,65.995,33.501,0,0,0,0,111,377,2293485568,13643329536,192282624,1542656000,2048,63764
21-03 13:22:21,0.505,65.657,33.838,0,0,0,0,495,377,2685767680,13251047424,192282624,1928495104,2048,63764
21-03 13:22:22,0.750,66,33.250,0,0,0,57344,811,1067,3077414912,12859392000,192290816,2313494528,2048,63764
21-03 13:22:23,1.250,65.500,33.250,0,0,0,126976,651,377,3470270464,12466528256,192299008,2700992512,2048,63764
21-03 13:22:24,1.008,65.743,33.249,0,0,0,0,1011,377,3865800704,12070998016,192299008,3089555456,2048,63764
21-03 13:22:25,3.500,65,31.500,0,0,0,36864,791,1050,4264919040,11671879680,192299008,3481382912,2048,63764
21-03 13:22:26,6.750,47.500,45.750,0,0,0,0,531,377,4505632768,11431165952,192299008,3718291456,2048,63764
21-03 13:22:27,16.418,17.662,65.920,0,0,0,0,440,568,4506521600,11430277120,192299008,3719196672,2048,63764
21-03 13:22:28,16.750,17.500,65.500,0.250,0,0,159744,701,960,4506640384,11430150144,192311296,3719192576,2048,63764
21-03 13:22:29,14.250,19.750,66,0,0,0,0,891,377,4506636288,11430150144,192311296,3719196672,2048,63764
21-03 13:22:30,15.190,17.975,66.835,0,0,0,0,531,377,4506636288,11430150144,192311296,3719196672,2048,63764
21-03 13:22:31,18.898,11.811,69.291,0,0,0,4096,1208,2275,4506636288,11430150144,192311296,3719196672,2048,63764
21-03 13:22:32,16.337,18.812,64.604,0.248,0,0,8192,710,574,4506636288,11430150144,192311296,3719196672,2048,63764
21-03 13:22:33,17.738,14.653,67.609,0,0,0,1540096,915,377,4506882048,11429904384,192311296,3719196672,2048,63764
21-03 13:22:34,16.541,17.293,66.165,0,0,0,20480,221,960,4506730496,11430047744,192319488,3719196672,2048,63764
21-03 13:22:35,16.080,17.588,66.080,0.251,0,0,565248,231,377,4506730496,11430047744,192319488,3719196672,2048,63764
21-03 13:22:36,16.915,17.413,65.672,0,0,0,40960,111,377,4506726400,11430047744,192323584,3719196672,2048,63764
21-03 13:22:37,14.824,18.844,66.332,0,0,0,0,820,1067,4506722304,11430047744,192323584,3719200768,2048,63764
21-03 13:22:38,15.327,18.342,66.332,0,0,0,12288,531,377,4506722304,11430047744,192323584,3719200768,2048,63764
21-03 13:22:39,15.764,19.212,64.778,0.246,0,0,16384,1011,377,4506714112,11430047744,192331776,3719200768,2048,63764
21-03 13:22:40,14.568,20.247,65.185,0,0,0,0,641,960,4506710016,11430047744,192331776,3719204864,2048,63764
21-03 13:22:41,14.888,19.603,65.509,0,0,0,0,1011,377,4506710016,11430047744,192331776,3719204864,2048,63764
21-03 13:22:42,15.347,19.554,65.099,0,0,0,24576,689,484,4506701824,11430047744,192339968,3719204864,2048,63764
21-03 13:22:43,15.657,17.677,66.667,0,0,0,2088960,861,1447,4506763264,11429986304,192339968,3719204864,2048,63764
