"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_64_2_run.csv",,,,"Date:","20 Mar 2020 13:08:34 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 13:08:34,3.940,0.681,95.153,0.226,0,5490431.364,1456818.759,0,0,1123819520,14546309120,304852992,542154752,2016,65895
20-03 13:08:35,1.746,52.618,45.636,0,0,0,0,1697,1942,1499979776,14170136576,304852992,911937536,2016,65897
20-03 13:08:36,0.750,65.500,33.750,0,0,0,0,771,461,1896017920,13774098432,304852992,1301184512,2016,65897
20-03 13:08:37,1.504,64.411,34.085,0,0,0,0,531,377,2290966528,13379149824,304852992,1689632768,2016,65897
20-03 13:08:38,1.008,65.491,33.501,0,0,0,0,1122,1067,2685341696,12984770560,304852992,2077466624,2016,65897
20-03 13:08:39,1.008,65.491,33.501,0,0,0,86016,380,1205,3078590464,12591517696,304857088,2464002048,2016,65897
20-03 13:08:40,1.511,65.239,33.249,0,0,0,643072,591,377,3471773696,12198326272,304865280,2850988032,2016,65897
20-03 13:08:41,1.737,65.261,33.002,0,0,0,0,641,960,3869208576,11800891392,304865280,3242086400,2016,65897
20-03 13:08:42,0.748,66.334,32.918,0,0,0,0,591,377,4266389504,11403710464,304865280,3633065984,2016,65897
20-03 13:08:43,6.983,46.135,46.883,0,0,0,0,436,523,4501422080,11168677888,304865280,3863891968,2016,65897
20-03 13:08:44,14.428,19.900,65.672,0,0,0,0,441,1447,4502183936,11167916032,304865280,3864612864,2016,65897
20-03 13:08:45,15.385,19.107,65.012,0.496,0,0,53248,495,377,4502679552,11167408128,304873472,3864612864,2016,65897
20-03 13:08:46,14.250,19.750,66,0,0,0,28672,231,377,4502679552,11167408128,304873472,3864612864,2016,65897
20-03 13:08:47,17.424,15.909,66.667,0,0,0,0,641,960,4502679552,11167408128,304873472,3864612864,2016,65897
20-03 13:08:48,15.578,18.090,66.332,0,0,0,0,1130,484,4502679552,11167408128,304873472,3864612864,2016,65897
20-03 13:08:49,17.632,13.421,68.947,0,0,0,8192,951,377,4502679552,11167408128,304873472,3864612864,2016,65897
20-03 13:08:50,14.851,19.554,65.347,0.248,0,0,20480,701,960,4502671360,11167408128,304881664,3864612864,2016,65897
20-03 13:08:51,14.925,19.652,65.423,0,0,0,45056,171,377,4502671360,11167408128,304881664,3864612864,2016,65897
20-03 13:08:52,15.517,19.458,65.025,0,0,0,0,231,377,4502671360,11167408128,304881664,3864612864,2016,65897
20-03 13:08:53,16.209,17.955,65.835,0,0,0,0,606,1106,4502667264,11167408128,304881664,3864616960,2016,65897
20-03 13:08:54,17.413,19.403,63.184,0,0,0,40960,920,1205,4502921216,11167154176,304881664,3864616960,2016,65897
20-03 13:08:55,15.327,18.342,66.080,0.251,0,0,16384,591,377,4502917120,11167154176,304885760,3864616960,2016,65897
20-03 13:08:56,16.583,17.085,66.332,0,0,0,0,861,1447,4502917120,11167154176,304885760,3864616960,2016,65897
20-03 13:08:57,16.209,17.955,65.835,0,0,0,0,435,377,4502913024,11167154176,304885760,3864621056,2016,65897
20-03 13:08:58,21.144,19.403,59.453,0,0,0,57344,1410,8089,4502781952,11167281152,304889856,3864621056,2016,65922
20-03 13:08:59,15.136,19.355,65.509,0,0,0,0,1061,960,4502781952,11167281152,304889856,3864621056,2016,65922
20-03 13:09:00,15.038,18.797,66.165,0,0,0,0,1011,377,4502781952,11167281152,304889856,3864621056,2016,65922
20-03 13:09:01,16.162,17.424,66.162,0.253,0,0,3616768,669,377,4502806528,11167248384,304898048,3864621056,2016,65922
20-03 13:09:02,15.657,10.606,73.737,0,0,0,0,37390,832866,4525359104,11130933248,304898048,3892707328,2016,65922
