"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_1024_5_run.csv",,,,"Date:","20 Mar 2020 20:12:16 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 20:12:16,4.010,0.681,95.083,0.225,0,5463618.465,1450321.805,0,0,1124220928,14359576576,337756160,690864128,2016,68155
20-03 20:12:17,1.003,53.383,45.614,0,0,0,3510272,1032,1359,1502076928,13981712384,337756160,1062895616,2048,68159
20-03 20:12:18,1.504,64.912,33.584,0,0,0,0,321,1447,1905025024,13578764288,337756160,1458946048,2048,68159
20-03 20:12:19,1.008,64.736,34.257,0,0,0,0,350,526,2300776448,13183012864,337756160,1847767040,2048,68159
20-03 20:12:20,1.750,63.750,34.500,0,0,0,0,111,377,2691080192,12792709120,337756160,2231681024,2048,68159
20-03 20:12:21,1.750,63.750,34.500,0,0,0,0,665,960,3080507392,12403281920,337756160,2614493184,2048,68159
20-03 20:12:22,1.253,64.411,34.085,0.251,0,0,172032,171,377,3469332480,12014448640,337764352,2996781056,2048,68159
20-03 20:12:23,1.511,63.980,34.509,0,0,0,0,1071,377,3857903616,11625877504,337764352,3378810880,2048,68159
20-03 20:12:24,1.010,65.404,33.586,0,0,0,0,1150,1067,4248403968,11235377152,337764352,3763191808,2048,68159
20-03 20:12:25,6.700,49.132,44.169,0,0,0,0,1011,377,4501368832,10982412288,337764352,4012122112,2048,68159
20-03 20:12:26,15.829,17.839,66.332,0,0,0,0,171,377,4502638592,10981142528,337764352,4013305856,2048,68159
20-03 20:12:27,15.829,17.839,66.080,0.251,0,0,925696,341,960,4502638592,10981142528,337764352,4013305856,2048,68159
20-03 20:12:28,15.013,17.812,67.176,0,0,0,0,171,377,4502638592,10981142528,337764352,4013305856,2048,68159
20-03 20:12:29,15.365,18.388,66.247,0,0,0,32768,539,1312,4502757376,10981015552,337772544,4013305856,2048,68159
20-03 20:12:30,14.925,19.652,65.423,0,0,0,0,471,1537,4502757376,10981015552,337772544,4013305856,2048,68159
20-03 20:12:31,16.071,16.582,67.092,0.255,0,0,8192,369,377,4502757376,10981015552,337772544,4013305856,2048,68159
20-03 20:12:32,16,18.250,65.750,0,0,0,16384,171,377,4502753280,10981015552,337776640,4013305856,2048,68159
20-03 20:12:33,18.635,12.073,69.291,0,0,0,0,1025,960,4502753280,10981015552,337776640,4013305856,2048,68159
20-03 20:12:34,14.528,21.550,63.923,0,0,0,12288,641,484,4502753280,10981015552,337780736,4013301760,2048,68159
20-03 20:12:35,17.337,16.583,66.080,0,0,0,0,711,419,4502745088,10981015552,337780736,4013309952,2048,68159
20-03 20:12:36,16,18,66,0,0,0,0,641,960,4502745088,10981015552,337780736,4013309952,2048,68159
20-03 20:12:37,16.216,18.673,64.865,0.246,0,0,12288,591,377,4502740992,10981015552,337784832,4013309952,2048,68159
20-03 20:12:38,14.677,19.652,65.672,0,0,0,0,531,377,4502740992,10981015552,337784832,4013309952,2048,68159
20-03 20:12:39,16.256,18.719,65.025,0,0,0,12288,370,1067,4502736896,10981015552,337784832,4013314048,2048,68159
20-03 20:12:40,15.062,19.506,65.432,0,0,0,0,111,377,4502736896,10981015552,337784832,4013314048,2048,68159
20-03 20:12:41,16.410,15.897,67.692,0,0,0,0,171,377,4502736896,10981015552,337784832,4013314048,2048,68159
20-03 20:12:42,15.617,18.136,65.995,0.252,0,0,12288,741,1447,4502736896,10981015552,337784832,4013314048,2048,68159
20-03 20:12:43,16.625,19.851,63.524,0,0,0,36864,591,377,4503117824,10980634624,337784832,4013314048,2048,68159
20-03 20:12:44,19.095,14.070,66.583,0.251,0,0,98304,1127,1524,4553793536,10887942144,337788928,4095266816,2080,68159
20-03 20:12:45,22.807,2.256,74.937,0,0,0,0,880,1168,4698095616,10596659200,337788928,4382969856,2080,68159
20-03 20:12:46,25.250,0.250,74.500,0,0,0,36864,563,377,4703170560,10591571968,337788928,4385832960,2080,68161
20-03 20:12:47,25.063,0.501,72.431,2.005,0,0,41775104,1214,1479,4710367232,10584358912,337797120,4389056512,2080,68163
20-03 20:12:48,19.598,0.251,79.899,0.251,0,0,16384,52579,1239517,4705648640,10589069312,337797120,4390481920,2080,68162
20-03 20:12:49,19.747,0.253,80,0,0,0,0,140807,3212644,4705640448,10589069312,337797120,4390490112,2080,68162
20-03 20:12:50,21.662,0,78.338,0,0,0,49152,149286,3385655,4705640448,10589069312,337801216,4390486016,2080,68162
20-03 20:12:51,18.703,0.249,81.047,0,0,0,0,115892,2875416,4705640448,10589069312,337801216,4390486016,2080,68160
20-03 20:12:52,18.296,0,81.454,0.251,0,0,495616,111642,2779679,4705632256,10589069312,337801216,4390486016,2080,68160
20-03 20:12:53,21.250,0,78.750,0,0,0,0,142404,3281759,4705632256,10589069312,337801216,4390486016,2080,68160
20-03 20:12:54,18.546,0.251,81.203,0,0,0,0,113573,2875865,4705632256,10589069312,337801216,4390486016,2080,68160
20-03 20:12:55,18.703,0.249,81.047,0,0,0,0,116217,2866320,4705632256,10589069312,337801216,4390486016,2080,68160
20-03 20:12:56,19.697,0.253,80.051,0,0,0,0,135081,3151889,4705632256,10589069312,337801216,4390486016,2080,68160
20-03 20:12:57,20.500,0.250,79,0.250,0,0,65536,137609,3212933,4705628160,10589069312,337805312,4390486016,2080,68160
20-03 20:12:58,21.859,1.256,76.884,0,0,0,0,123079,2960408,4705640448,10589057024,337805312,4390486016,2080,68188
20-03 20:12:59,19.949,0,80.051,0,0,0,4096,128280,3092257,4705501184,10589196288,337805312,4390486016,2080,68188
20-03 20:13:00,19.095,0.503,80.402,0,0,0,0,125033,3031260,4705501184,10589196288,337805312,4390486016,2080,68188
20-03 20:13:01,18.228,0,81.772,0,0,0,0,117021,2944097,4705501184,10589196288,337805312,4390486016,2080,68188
20-03 20:13:02,19.298,0,80.451,0.251,0,0,12288,114864,2900807,4705492992,10589196288,337813504,4390486016,2080,68188
20-03 20:13:03,19,0.500,80.500,0,0,0,393216,117266,2953338,4705492992,10589196288,337813504,4390486016,2080,68188
20-03 20:13:04,20.301,0,79.699,0,0,0,36864,127276,3100087,4705492992,10589196288,337813504,4390486016,2080,68188
