"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_65536_1_run.csv",,,,"Date:","21 Mar 2020 02:03:14 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 02:03:14,4.078,0.681,95.016,0.225,0,5441886.149,1454853.904,0,0,1126760448,11677495296,359309312,3316359168,2048,70719
21-03 02:03:15,0.499,39.900,59.601,0,0,0,28672,1202,1942,1429536768,11374710784,359309312,3614883840,2048,70723
21-03 02:03:16,0.501,66.416,33.083,0,0,0,0,591,377,1827606528,10976641024,359309312,4006428672,2048,70723
21-03 02:03:17,0.752,66.165,33.083,0,0,0,69632,651,377,2226180096,10578063360,359309312,4397916160,2048,70723
21-03 02:03:18,1.003,65.915,33.083,0,0,0,0,972,960,2624753664,10179485696,359309312,4789981184,2048,70723
21-03 02:03:19,1.010,68.939,22.727,7.323,0,36864,1058287616,171,523,3019014144,9785094144,359354368,5177942016,2048,70723
21-03 02:03:20,0.504,66.499,32.997,0,0,0,3629056,771,377,3415928832,9386983424,359354368,5567864832,2048,70723
21-03 02:03:21,0.495,66.584,32.921,0,0,0,0,1545,1447,3813916672,8987160576,359354368,5959299072,2048,70723
21-03 02:03:22,0.752,66.165,33.083,0,0,0,69632,1011,377,4211781632,8587591680,359354368,6350532608,2048,70723
21-03 02:03:23,4.798,52.525,42.677,0,0,0,0,1071,377,4503617536,8294412288,359354368,6637420544,2048,70723
21-03 02:03:24,15.423,19.154,65.423,0,0,0,0,761,1148,4505010176,8293015552,359354368,6638882816,2048,70723
21-03 02:03:25,17,16.750,66,0.250,0,0,12288,1011,377,4505006080,8293015552,359358464,6638882816,2048,70723
21-03 02:03:26,14.834,17.903,67.263,0,0,0,8192,531,377,4505006080,8293015552,359358464,6638882816,2048,70723
21-03 02:03:27,17.445,19.902,62.408,0.246,0,0,49152,1121,960,4506157056,8291864576,359358464,6638882816,2048,70723
21-03 02:03:28,16.296,18.519,65.185,0,0,0,0,531,377,4505767936,8292253696,359358464,6638882816,2048,70723
21-03 02:03:29,16,18.500,65.500,0,0,0,4096,860,1351,4505767936,8292253696,359358464,6638882816,2048,70723
21-03 02:03:30,14.963,19.202,65.586,0.249,0,0,16384,393,960,4505767936,8292253696,359358464,6638882816,2048,70723
21-03 02:03:31,15.461,18.953,65.586,0,0,0,0,309,377,4505763840,8292253696,359358464,6638886912,2048,70723
21-03 02:03:32,15.881,18.610,65.509,0,0,0,61440,531,377,4505763840,8292253696,359358464,6638886912,2048,70723
21-03 02:03:33,14.392,20.099,65.509,0,0,0,0,1125,1447,4505763840,8292253696,359358464,6638886912,2048,70723
21-03 02:03:34,16.332,17.337,66.332,0,0,0,0,882,523,4505763840,8292253696,359358464,6638886912,2048,70723
21-03 02:03:35,15.829,17.839,66.332,0,0,0,0,231,377,4505763840,8292253696,359358464,6638886912,2048,70723
21-03 02:03:36,15.267,17.557,66.921,0.254,0,0,12288,221,960,4505755648,8292253696,359362560,6638891008,2048,70723
21-03 02:03:37,16.327,16.327,67.347,0,0,0,0,651,377,4505751552,8292253696,359362560,6638895104,2048,70723
21-03 02:03:38,16.377,17.866,65.757,0,0,0,12288,591,377,4505751552,8292253696,359362560,6638895104,2048,70723
21-03 02:03:39,15.271,19.704,65.025,0,0,0,0,1588,1148,4505751552,8292253696,359362560,6638895104,2048,70723
21-03 02:03:40,17.557,15.267,67.176,0,0,0,0,531,377,4505751552,8292253696,359362560,6638895104,2048,70723
21-03 02:03:41,16.337,18.317,65.347,0,0,0,36864,591,377,4507017216,8290959360,359362560,6639108096,2048,70725
21-03 02:03:42,17.293,13.784,68.922,0,0,0,49152,489,1172,4578254848,8160657408,359362560,6756151296,2048,70725
21-03 02:03:43,21.750,3.750,74.500,0,0,0,12288,651,377,4794462208,7725178880,359362560,7182159872,2048,70725
21-03 02:03:44,22.637,3.483,73.881,0,0,0,4096,949,1312,5010505728,7289716736,359362560,7608143872,2048,70725
21-03 02:03:45,22.250,3.250,74.250,0.250,0,0,671744,1125,1447,5226688512,6854111232,359362560,8034131968,2048,70725
21-03 02:03:46,21.750,3.750,74.500,0,0,0,0,111,377,5442744320,6418632704,359362560,8460115968,2048,70725
21-03 02:03:47,21.357,4.271,65.327,9.045,0,0,88752128,711,419,5659656192,5982289920,359366656,8886108160,2048,70726
