"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_1024_1_run.csv",,,,"Date:","20 Mar 2020 17:51:50 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 17:51:50,3.985,0.681,95.108,0.225,0,5472483.845,1452291.833,0,0,1124683776,14369226752,328818688,690106368,2048,68227
20-03 17:51:51,1.737,36.973,61.290,0,0,0,0,1894,1942,1408262144,14085640192,328818688,969945088,2048,68231
20-03 17:51:52,2,64.750,33.250,0,0,0,0,2603,2312,1809506304,13684396032,328818688,1364066304,2048,68234
20-03 17:51:53,1.010,65.404,33.586,0,0,0,4096,1280,1205,2211241984,13282648064,328818688,1758756864,2048,68234
20-03 17:51:54,1.511,64.736,33.753,0,0,0,0,1455,1148,2615009280,12878880768,328818688,2155483136,2048,68234
20-03 17:51:55,0.756,65.491,33.501,0.252,0,0,3706880,591,377,3018567680,12475322368,328818688,2551697408,2048,68234
20-03 17:51:56,0.758,65.657,33.586,0,0,0,90112,111,377,3419525120,12074364928,328818688,2945658880,2048,68234
20-03 17:51:57,1.259,64.987,33.753,0,0,0,0,1025,960,3819220992,11674669056,328818688,3338620928,2048,68234
20-03 17:51:58,2.500,66.250,31.250,0,0,0,0,771,545,4222025728,11271864320,328818688,3733614592,2048,68247
20-03 17:51:59,6.784,52.261,40.955,0,0,0,0,1680,8019,4502089728,10991800320,328818688,4010704896,2048,68262
20-03 17:52:00,16.203,16.962,66.835,0,0,0,0,816,1447,4503875584,10990022656,328818688,4012556288,2048,68260
20-03 17:52:01,15.971,19.165,64.865,0,0,0,0,651,377,4503875584,10990022656,328818688,4012556288,2048,68260
20-03 17:52:02,15.309,19.506,64.938,0.247,0,0,118784,729,377,4503859200,10990022656,328835072,4012556288,2048,68260
20-03 17:52:03,16.500,17.500,66,0,0,0,0,1181,960,4503859200,10990022656,328835072,4012556288,2048,68259
20-03 17:52:04,13.184,21.144,65.672,0,0,0,0,1276,523,4503855104,10990022656,328835072,4012560384,2048,68259
20-03 17:52:05,16.162,17.172,66.414,0.253,0,0,8192,591,377,4503982080,10989895680,328835072,4012560384,2048,68259
20-03 17:52:06,14.988,20.393,64.619,0,0,0,0,701,960,4503855104,10990022656,328835072,4012560384,2048,68259
20-03 17:52:07,18.657,18.159,62.935,0.249,0,0,53248,651,377,4503728128,10990145536,328839168,4012560384,2048,68259
20-03 17:52:08,16.958,17.706,65.337,0,0,0,4096,860,1205,4503597056,10990276608,328839168,4012560384,2048,68259
20-03 17:52:09,16.373,17.380,66.247,0,0,0,630784,775,1109,4503597056,10990276608,328839168,4012560384,2048,68259
20-03 17:52:10,16.418,17.910,65.672,0,0,0,0,111,377,4503597056,10990276608,328839168,4012560384,2048,68259
20-03 17:52:11,14.963,19.202,65.835,0,0,0,0,171,377,4503597056,10990276608,328839168,4012560384,2048,68259
20-03 17:52:12,14.888,19.603,65.261,0.248,0,0,12288,741,1447,4503592960,10990276608,328843264,4012560384,2048,68259
