"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_16_2_run.csv",,,,"Date:","20 Mar 2020 10:13:05 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 10:13:05,3.916,0.681,95.177,0.226,0,5501612.667,1459682.008,0,0,1121210368,14628372480,287502336,481996800,2048,64630
20-03 10:13:06,2.256,54.135,43.609,0,0,0,0,1092,1359,1509142528,14240432128,287502336,864428032,2048,64634
20-03 10:13:07,1.515,64.646,33.838,0,0,0,0,171,377,1909096448,13840478208,287502336,1257328640,2048,64634
20-03 10:13:08,1.508,64.824,33.668,0,0,0,0,439,1067,2305589248,13443985408,287502336,1646968832,2048,64634
20-03 10:13:09,1.253,65.414,33.333,0,0,0,0,915,377,2700103680,13049470976,287502336,2035310592,2048,64634
20-03 10:13:10,0.501,65.915,33.584,0,0,0,53248,651,377,3094818816,12654755840,287506432,2423291904,2048,64634
20-03 10:13:11,1.250,65.500,33.250,0,0,0,98304,641,960,3489959936,12259606528,287510528,2812448768,2048,64634
20-03 10:13:12,0.504,65.995,33.501,0,0,0,0,171,377,3889426432,11860140032,287510528,3205300224,2048,64634
20-03 10:13:13,1.003,65.664,33.333,0,0,0,0,513,565,4288888832,11460673536,287510528,3597824000,2048,64634
20-03 10:13:14,8.271,42.857,48.872,0,0,0,0,772,1447,4498526208,11251036160,287510528,3804049408,2048,64634
20-03 10:13:15,16.089,18.564,65.347,0,0,0,0,591,377,4498907136,11250655232,287510528,3804438528,2048,64634
20-03 10:13:16,18.025,19.259,62.469,0.247,0,0,53248,2569,2618,4499562496,11250020352,287518720,3804409856,2048,64637
20-03 10:13:17,17.975,15.696,66.329,0,0,0,4096,910,1788,4499525632,11250020352,287518720,3804446720,2048,64637
20-03 10:13:18,16.710,15.424,67.866,0,0,0,98304,341,526,4499525632,11250020352,287518720,3804446720,2048,64637
20-03 10:13:19,15.736,17.259,67.005,0,0,0,122880,111,377,4499525632,11250020352,287518720,3804446720,2048,64637
20-03 10:13:20,15.025,19.951,64.778,0.246,0,0,8192,596,960,4499533824,11250020352,287518720,3804438528,2048,64635
20-03 10:13:21,15,19,66,0,0,0,0,555,461,4499533824,11250020352,287518720,3804438528,2048,64635
20-03 10:13:22,16,17.750,66,0.250,0,0,20480,171,377,4499652608,11249893376,287526912,3804438528,2048,64635
20-03 10:13:23,15.869,17.884,66.247,0,0,0,40960,331,1067,4499648512,11249893376,287531008,3804438528,2048,64635
20-03 10:13:24,15.522,17.048,67.430,0,0,0,0,171,377,4499648512,11249893376,287531008,3804438528,2048,64635
20-03 10:13:25,15.461,18.703,65.835,0,0,0,0,171,377,4499648512,11249893376,287531008,3804438528,2048,64635
20-03 10:13:26,15.250,18.750,66,0,0,0,0,441,1447,4499648512,11249893376,287531008,3804438528,2048,64635
20-03 10:13:27,16,18,65.750,0.250,0,0,16384,171,377,4499644416,11249893376,287535104,3804438528,2048,64635
