"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_4096_4_run.csv",,,,"Date:","20 Mar 2020 22:32:44 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
20-03 22:32:44,4.037,0.681,95.057,0.225,0,5454802.660,1449187.575,0,0,1125322752,14180880384,346890240,855871488,2048,69423
20-03 22:32:45,1.500,52.750,45.750,0,0,0,0,1581,2363,1500483584,13805711360,346890240,1225662464,2048,69426
20-03 22:32:46,1.256,65.075,33.668,0,0,0,0,171,443,1898815488,13407387648,346890240,1616740352,2048,69426
20-03 22:32:47,1.008,65.491,33.501,0,0,0,0,243,509,2296262656,13009940480,346890240,2007588864,2048,69425
20-03 22:32:48,0.503,65.829,33.668,0,0,0,0,732,1044,2688954368,12617248768,346890240,2393931776,2048,69425
20-03 22:32:49,3.015,64.824,32.161,0,0,0,184320,260,484,3090124800,12216078336,346890240,2787393536,2080,69425
20-03 22:32:50,2.261,65.327,32.161,0.251,0,0,126976,980,1205,3478929408,11827277824,346894336,3170205696,2048,69425
20-03 22:32:51,1.003,65.163,33.835,0,0,0,0,1181,960,3871674368,11434532864,346894336,3556384768,2048,69425
20-03 22:32:52,0.752,65.915,33.333,0,0,0,0,1071,377,4267196416,11039010816,346894336,3945181184,2048,69425
20-03 22:32:53,6.767,46.867,46.366,0,0,0,577536,531,377,4502937600,10803269632,346894336,4177371136,2048,69425
20-03 22:32:54,16.792,17.043,66.165,0,0,0,57344,811,1067,4503953408,10802253824,346898432,4178305024,2048,69425
20-03 22:32:55,18.622,14.031,67.347,0,0,0,0,1251,377,4503949312,10802253824,346898432,4178309120,2048,69425
20-03 22:32:56,15.327,18.342,66.080,0.251,0,0,12288,1071,377,4503814144,10802380800,346906624,4178309120,2048,69425
20-03 22:32:57,15.815,19.951,64.234,0,0,0,0,1125,1381,4503814144,10802380800,346906624,4178309120,2048,69424
20-03 22:32:58,16.373,17.632,65.995,0,0,0,0,171,443,4505079808,10801115136,346906624,4178309120,2048,69424
20-03 22:32:59,18.114,19.603,62.283,0,0,0,8192,840,8040,4504317952,10801872896,346906624,4178313216,2048,69450
20-03 22:33:00,17.662,13.506,68.571,0.260,0,0,16384,281,960,4504317952,10801872896,346906624,4178313216,2048,69450
20-03 22:33:01,19.010,12.500,68.490,0,0,0,16384,249,377,4504313856,10801872896,346910720,4178313216,2048,69450
20-03 22:33:02,15.696,17.468,66.835,0,0,0,0,171,377,4504313856,10801872896,346910720,4178313216,2048,69450
20-03 22:33:03,15.309,19.506,65.185,0,0,0,0,221,960,4504313856,10801872896,346910720,4178313216,2048,69450
20-03 22:33:04,17.585,13.123,69.291,0,0,0,0,1121,484,4504313856,10801872896,346910720,4178313216,2048,69450
20-03 22:33:05,16.541,17.544,65.664,0.251,0,0,16384,1640,1205,4504313856,10801872896,346910720,4178313216,2048,69450
20-03 22:33:06,14.742,20.393,64.865,0,0,0,12288,1541,960,4504309760,10801872896,346914816,4178313216,2048,69450
20-03 22:33:07,15.672,18.657,65.672,0,0,0,0,531,377,4504305664,10801872896,346914816,4178317312,2048,69450
20-03 22:33:08,17.268,14.433,68.299,0,0,0,0,591,377,4504305664,10801872896,346914816,4178317312,2048,69450
20-03 22:33:09,14.430,18.734,66.835,0,0,0,0,1065,1488,4504305664,10801872896,346914816,4178317312,2048,69450
20-03 22:33:10,14.610,18.892,66.499,0,0,0,0,759,443,4504305664,10801872896,346914816,4178317312,2048,69450
20-03 22:33:11,17.268,14.433,68.041,0.258,0,0,28672,171,377,4504305664,10801872896,346914816,4178317312,2048,69450
20-03 22:33:12,16.749,15.025,68.227,0,0,0,12288,549,1172,4578398208,10660372480,346923008,4309741568,2048,69450
20-03 22:33:13,21.805,3.509,72.431,2.256,0,0,41041920,111,377,4791623680,10227838976,346923008,4735623168,2048,69450
20-03 22:33:14,22.500,3.500,70,4,0,0,58056704,350,484,5006991360,9792995328,346923008,5161811968,2048,69452
20-03 22:33:15,22.111,3.266,74.623,0,0,0,40960,341,960,5219450880,9365532672,346923008,5579649024,2048,69452
20-03 22:33:16,22.750,2.750,74.500,0,0,0,0,926,585,5397803008,9006911488,346923008,5929627648,2048,69452
20-03 22:33:17,25.250,0.250,74.250,0.250,0,0,401408,591,377,5402615808,9002086400,346927104,5931888640,2048,69452
20-03 22:33:18,25.313,0.251,74.436,0,0,0,0,701,960,5407821824,8996880384,346927104,5934358528,2048,69452
20-03 22:33:19,27.500,0.250,72,0.250,0,0,4927488,641,484,5412990976,8991707136,346931200,5936517120,2048,69452
20-03 22:33:20,25.686,0.499,73.815,0,0,0,131072,860,1205,5417816064,8986865664,346931200,5938786304,2048,69452
20-03 22:33:21,25.500,0,74.500,0,0,0,0,1065,1381,5422768128,8981913600,346931200,5941080064,2048,69452
20-03 22:33:22,25.126,0,74.623,0.251,0,0,57344,171,443,5427990528,8976691200,346935296,5943480320,2048,69452
20-03 22:33:23,25.250,0,74.750,0,0,0,0,111,377,5433049088,8971612160,346935296,5945724928,2048,69452
20-03 22:33:24,25.063,0.251,74.687,0,0,0,28672,836,1067,5438001152,8966660096,346935296,5948133376,2048,69452
20-03 22:33:25,25.373,0.249,74.378,0,0,0,0,531,377,5442969600,8961691648,346935296,5950570496,2048,69452
20-03 22:33:26,25.313,0,74.687,0,0,0,0,591,377,5448032256,8956612608,346935296,5952761856,2048,69452
20-03 22:33:27,25.187,0.249,74.065,0.499,0,0,32768,641,960,5415882752,8988745728,346939392,5955137536,2048,69451
20-03 22:33:28,25.063,0,74.937,0,0,0,0,681,467,5418311680,8986316800,346939392,5957464064,2048,69451
20-03 22:33:29,25.436,0,74.564,0,0,0,12288,942,565,5420580864,8984031232,346939392,5959999488,2048,69451
20-03 22:33:30,25.313,0,74.687,0,0,0,0,761,960,5422989312,8981618688,346939392,5962203136,2048,69451
20-03 22:33:31,20.101,0,79.899,0,0,0,0,57225,1403436,5423624192,8980983808,346939392,5962792960,2048,69451
20-03 22:33:32,21.324,0,78.431,0.245,0,0,32768,90527,2208167,5423742976,8980856832,346947584,5962792960,2048,69451
20-03 22:33:33,20.960,0.253,78.788,0,0,0,0,102093,2468576,5423738880,8980856832,346947584,5962797056,2048,69451
20-03 22:33:34,20.655,0,79.345,0,0,0,405504,97329,2399166,5423738880,8980856832,346947584,5962797056,2048,69451
20-03 22:33:35,21.106,0.251,78.643,0,0,0,4096,96167,2390357,5423738880,8980856832,346947584,5962797056,2048,69451
20-03 22:33:36,19.598,0,80.402,0,0,0,0,84677,2148144,5423738880,8980856832,346947584,5962797056,2048,69451
20-03 22:33:37,22.195,0,77.307,0.499,0,0,12288,109560,2494026,5423730688,8980856832,346955776,5962797056,2048,69451
20-03 22:33:38,22.306,0.501,77.193,0,0,0,0,115296,2623751,5423730688,8980856832,346955776,5962797056,2048,69451
20-03 22:33:39,20.896,0,79.104,0,0,0,28672,93335,2303989,5423730688,8980856832,346955776,5962797056,2048,69451
20-03 22:33:40,20.802,0.251,78.947,0,0,0,0,95961,2381562,5423726592,8980856832,346955776,5962801152,2048,69451
20-03 22:33:41,22.139,0.249,77.612,0,0,0,0,105894,2502539,5423726592,8980856832,346955776,5962801152,2048,69451
20-03 22:33:42,20.647,0.249,79.104,0,0,0,0,93275,2286672,5423726592,8980856832,346955776,5962801152,2048,69451
20-03 22:33:43,22,0,77.750,0.250,0,0,12288,104589,2485078,5423718400,8980856832,346963968,5962801152,2048,69451
20-03 22:33:44,21.481,0.247,75.556,2.716,0,4096,39112704,90344,2251709,5424087040,8980189184,346976256,5963489280,2048,69453
20-03 22:33:45,21.303,2.005,54.887,21.805,0,36864,864944128,89438,2252316,5424037888,8980254720,347017216,5963530240,2048,69453
20-03 22:33:46,20.596,0.248,79.156,0,0,0,28672,86733,2191062,5424037888,8980254720,347017216,5963530240,2048,69453
20-03 22:33:47,21.376,0,78.624,0,0,0,0,88908,2260115,5424037888,8980254720,347017216,5963530240,2048,69453
20-03 22:33:48,20.698,0,79.302,0,0,0,0,90532,2245317,5424029696,8980254720,347017216,5963538432,2048,69456
20-03 22:33:49,23.267,0.495,75.990,0.248,0,0,290816,89352,2234287,5423640576,8980619264,347021312,5963538432,2080,69456
20-03 22:33:50,21.393,0,78.607,0,0,0,4096,92795,2338720,5423767552,8980492288,347021312,5963538432,2080,69456
20-03 22:33:51,20.844,0.496,78.660,0,0,0,24576,92873,2321304,5423767552,8980492288,347021312,5963538432,2080,69456
20-03 22:33:52,20.301,0,79.699,0,0,0,0,85840,2156364,5423767552,8980492288,347021312,5963538432,2080,69456
20-03 22:33:53,21.481,0,78.519,0,0,0,0,87672,2225651,5423767552,8980492288,347021312,5963538432,2080,69456
20-03 22:33:54,20.200,0.249,79.551,0,0,0,36864,89386,2260805,5423763456,8980492288,347021312,5963542528,2080,69454
20-03 22:33:55,21.144,0.249,78.109,0.498,0,0,20480,95943,2355353,5423763456,8980492288,347025408,5963538432,2080,69454
20-03 22:33:56,20.948,0,79.052,0,0,0,57344,92517,2303405,5423763456,8980492288,347025408,5963538432,2080,69454
20-03 22:33:57,21.197,0.249,78.554,0,0,0,0,98796,2365015,5423763456,8980492288,347025408,5963538432,2080,69454
20-03 22:33:58,20.896,0.746,78.358,0,0,0,0,92277,2320787,5427896320,8976355328,347025408,5963542528,2080,69463
20-03 22:33:59,23.267,0.990,75.743,0,0,0,69632,89925,2276464,5424263168,8979984384,347029504,5963542528,2080,69454
20-03 22:34:00,21.481,0.494,77.778,0.247,0,0,45056,87263,2217408,5424259072,8979984384,347037696,5963538432,2080,69453
20-03 22:34:01,20.792,0.248,78.960,0,0,0,106496,90555,2303405,5424254976,8979984384,347037696,5963542528,2080,69453
20-03 22:34:02,20.301,0,79.699,0,0,0,0,91449,2303405,5424254976,8979984384,347037696,5963542528,2080,69453
20-03 22:34:03,21.340,0,78.660,0,0,0,0,91661,2277869,5424254976,8979984384,347037696,5963542528,2080,69453
20-03 22:34:04,20.301,0.251,79.449,0,0,0,28672,92885,2320973,5424254976,8979984384,347037696,5963542528,2080,69453
20-03 22:34:05,21.340,0,78.412,0.248,0,0,28672,90452,2269601,5424250880,8979984384,347041792,5963542528,2080,69453
20-03 22:34:06,20.551,0,79.449,0,0,0,0,92651,2321304,5424250880,8979984384,347041792,5963542528,2080,69453
20-03 22:34:07,20.792,0.248,78.960,0,0,0,0,90564,2294747,5424250880,8979984384,347041792,5963542528,2080,69453
20-03 22:34:08,20.844,0.248,78.908,0,0,0,0,90078,2285944,5424250880,8979984384,347041792,5963542528,2080,69453
20-03 22:34:09,20,0.250,79.500,0.250,0,0,28672,89720,2252713,5424250880,8979984384,347041792,5963542528,2080,69453
20-03 22:34:10,20.844,0.248,78.660,0.248,0,0,12288,90279,2286155,5424242688,8979984384,347049984,5963542528,2080,69453
