"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_256_1_run.csv",,,,"Date:","21 Mar 2020 12:47:10 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 12:47:10,4.095,0.679,95.001,0.225,0,5404628.836,1467322.887,0,0,1127084032,14822629376,186417152,390066176,2016,63739
21-03 12:47:11,0.752,15.038,84.211,0,0,307200,0,1379,1505,1283493888,14665687040,186417152,544813056,2016,63744
21-03 12:47:12,1.256,64.824,33.920,0,0,0,0,221,960,1682956288,14266220544,186417152,937512960,2016,63744
21-03 12:47:13,1.244,65.423,33.333,0,0,0,94208,171,377,2086739968,13862436864,186417152,1334067200,2016,63744
21-03 12:47:14,1.759,64.824,33.417,0,0,0,4096,800,1185,2489053184,13460123648,186417152,1729376256,2016,63744
21-03 12:47:15,0.501,65.915,33.333,0.251,0,0,270336,701,960,2892386304,13056774144,186433536,2125852672,2016,63744
21-03 12:47:16,0.754,65.829,33.417,0,0,0,0,710,526,3293990912,12655169536,186433536,2520813568,2016,63744
21-03 12:47:17,1.253,65.163,33.584,0,0,0,0,171,377,3693150208,12256010240,186433536,2912739328,2016,63744
21-03 12:47:18,0.501,66.165,33.333,0,0,0,8192,741,1447,4090331136,11858829312,186433536,3302830080,2016,63744
21-03 12:47:19,0.756,65.491,33.753,0,0,0,0,591,377,4487839744,11461320704,186433536,3694071808,2016,63744
21-03 12:47:20,14.568,21.975,63.210,0.247,0,290816,0,1011,377,4506263552,11442782208,186433536,3713224704,2016,63746
21-03 12:47:21,14.914,20.293,64.548,0.244,0,0,49152,1436,1106,4506120192,11442909184,186449920,3713224704,2016,63746
21-03 12:47:22,15,19,66,0,0,0,0,651,377,4506120192,11442909184,186449920,3713224704,2016,63746
21-03 12:47:23,18.750,17.500,63.750,0,0,0,36864,231,377,4506755072,11442274304,186449920,3713224704,2016,63746
21-03 12:47:24,16.709,16.456,66.835,0,0,0,0,1121,960,4506755072,11442274304,186449920,3713224704,2016,63746
21-03 12:47:25,15.657,17.677,66.667,0,0,0,8192,1011,377,4506755072,11442274304,186449920,3713224704,2016,63746
21-03 12:47:26,14.750,19,66,0.250,0,0,69632,1520,484,4506742784,11442274304,186462208,3713224704,2016,63746
21-03 12:47:27,17.005,16.244,66.751,0,0,0,0,761,960,4506742784,11442274304,186462208,3713224704,2016,63746
21-03 12:47:28,16.373,17.128,66.499,0,0,0,2220032,591,377,4506611712,11442401280,186462208,3713228800,2016,63746
21-03 12:47:29,19.444,16.162,64.394,0,0,0,40960,860,1185,4507480064,11441565696,186462208,3713196032,2080,63746
21-03 12:47:30,16.203,17.215,66.582,0,0,0,0,1161,1447,4507246592,11441766400,186462208,3713228800,2080,63746
21-03 12:47:31,15.641,16.667,67.692,0,0,0,94208,1920,523,4507246592,11441766400,186470400,3713220608,2080,63746
21-03 12:47:32,15.816,16.837,67.092,0.255,0,0,16384,1371,377,4507230208,11441766400,186478592,3713228800,2080,63746
21-03 12:47:33,15.556,19.259,65.185,0,0,0,0,1445,960,4507230208,11441766400,186478592,3713228800,2080,63746
21-03 12:47:34,15.328,20.438,64.234,0,0,0,0,531,377,4507226112,11441766400,186478592,3713232896,2080,63746
21-03 12:47:35,15.648,19.560,64.792,0,0,0,0,651,377,4507226112,11441766400,186478592,3713232896,2080,63746
21-03 12:47:36,16.880,15.601,67.519,0,0,0,12288,730,1067,4507217920,11441766400,186486784,3713232896,2080,63746
21-03 12:47:37,17.632,15.869,66.499,0,0,0,0,591,377,4507217920,11441766400,186486784,3713232896,2080,63746
21-03 12:47:38,17.136,15.090,67.519,0.256,0,0,16384,111,377,4507209728,11441766400,186494976,3713232896,2080,63746
21-03 12:47:39,19.701,2.993,77.307,0,0,0,0,17494,399966,4554592256,11357200384,186494976,3789307904,2080,63746
21-03 12:47:40,18.703,0.499,80.549,0.249,0,0,34648064,148305,3411629,4556808192,11354972160,186494976,3789361152,2080,63748
