"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_65536_3_run.csv",,,,"Date:","21 Mar 2020 03:13:32 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 03:13:32,4.092,0.682,95.001,0.226,0,5438807.689,1463139.403,0,0,1126096896,12847001600,127094784,2433617920,2048,26560
21-03 03:13:33,2.506,54.386,43.108,0,0,307200,4096,1871,2421,1511337984,12461305856,127094784,2813169664,2048,26566
21-03 03:13:34,1.256,65.578,33.166,0,0,0,2879488,370,1067,1911562240,12061081600,127094784,3207073792,2048,26566
21-03 03:13:35,1.008,65.743,33.249,0,0,0,0,171,377,2312044544,11660599296,127094784,3600728064,2048,26566
21-03 03:13:36,0.754,66.080,33.166,0,0,0,0,591,377,2712272896,11260370944,127094784,3994386432,2048,26566
21-03 03:13:37,1.005,65.829,33.166,0,0,0,806912,641,960,3110596608,10862047232,127094784,4385968128,2048,26566
21-03 03:13:38,0.253,66.162,33.333,0.253,0,0,184320,591,377,3509288960,10463342592,127107072,4778201088,2048,26566
21-03 03:13:39,1.263,65.404,33.333,0,0,0,0,680,484,3908374528,10064257024,127107072,5170200576,2048,26566
21-03 03:13:40,1,65.750,33.250,0,0,0,0,1092,960,4307206144,9665425408,127107072,5562654720,2048,26566
21-03 03:13:41,8.685,41.935,49.380,0,0,90112,0,1011,377,4504199168,9467949056,127107072,5756162048,2048,26568
21-03 03:13:42,14.925,19.652,65.423,0,0,0,0,591,377,4504436736,9467695104,127107072,5756596224,2048,26568
21-03 03:13:43,15.920,18.159,65.672,0.249,0,0,12288,741,1447,4504428544,9467695104,127115264,5756596224,2048,26567
21-03 03:13:44,16.543,18.272,65.185,0,0,0,12288,320,526,4504424448,9467695104,127119360,5756596224,2048,26567
21-03 03:13:45,15,19,66,0,0,0,0,495,377,4504424448,9467695104,127119360,5756596224,2048,26567
21-03 03:13:46,15.869,17.632,66.499,0,0,0,0,821,960,4504424448,9467695104,127119360,5756596224,2048,26567
21-03 03:13:47,15.657,17.929,66.414,0,0,0,8192,651,377,4504424448,9467695104,127119360,5756596224,2048,26567
21-03 03:13:48,14.963,19.451,65.337,0.249,0,0,20480,920,1205,4504424448,9467695104,127119360,5756596224,2048,26567
21-03 03:13:49,15.539,18.546,65.915,0,0,0,32768,310,1067,4504416256,9467695104,127127552,5756596224,2048,26567
21-03 03:13:50,18.947,11.316,69.737,0,0,0,0,591,377,4504412160,9467695104,127127552,5756600320,2048,26567
21-03 03:13:51,16.710,15.681,67.609,0,0,0,0,531,377,4504412160,9467695104,127127552,5756600320,2048,26567
21-03 03:13:52,15.578,18.342,66.080,0,0,0,0,701,960,4504412160,9467695104,127127552,5756600320,2048,26567
21-03 03:13:53,14.888,19.355,65.757,0,0,0,0,111,377,4504412160,9467695104,127127552,5756600320,2048,26567
21-03 03:13:54,15.816,16.837,67.092,0.255,0,0,24576,701,484,4504535040,9467568128,127139840,5756592128,2048,26567
21-03 03:13:55,16.456,16.962,66.582,0,0,0,0,741,1447,4504522752,9467568128,127139840,5756604416,2048,26567
21-03 03:13:56,17.588,15.829,66.332,0.251,0,8192,0,591,377,4504522752,9467568128,127156224,5756588032,2048,26567
21-03 03:13:57,15.228,17.766,67.005,0,0,0,0,435,377,4504494080,9467568128,127156224,5756616704,2048,26567
21-03 03:13:58,17.215,18.734,64.051,0,0,0,0,281,960,4505038848,9467023360,127156224,5756616704,2048,26567
21-03 03:13:59,19.250,19.500,61,0.250,0,0,94208,849,7992,4504977408,9467060224,127180800,5756616704,2048,26597
21-03 03:14:00,17.370,12.903,67.494,2.233,0,0,67108864,439,589,4609282048,9266569216,127180800,5945917440,2048,26597
21-03 03:14:01,24.433,3.778,60.957,10.831,0,8192,237015040,1259,960,4819464192,8840245248,127188992,6365286400,2048,26597
21-03 03:14:02,21.750,7,59.250,12,0,24576,845520896,1011,377,5035057152,8405389312,127213568,6791503872,2048,26599
21-03 03:14:03,23.058,4.762,69.173,3.008,0,24576,496865280,1220,1205,5250969600,7970013184,127238144,7217631232,2048,26599
21-03 03:14:04,21.859,3.518,74.372,0.251,0,0,544768,341,1109,5467123712,7534424064,127254528,7643611136,2048,26599
21-03 03:14:05,22.750,3,74.250,0,0,4096,167936,740,419,5681688576,7101612032,127258624,8067162112,2048,26600
21-03 03:14:06,22.444,3.242,74.314,0,0,0,0,651,377,5895352320,6670974976,127258624,8488366080,2048,26600
21-03 03:14:07,22.444,3.491,70.324,3.741,0,4096,47448064,801,1447,6109470720,6239686656,127262720,8910090240,2048,26600
21-03 03:14:08,22.670,4.282,60.705,12.343,0,12288,489488384,171,377,6323740672,5807652864,127283200,9332449280,2048,26600
21-03 03:14:09,22.055,3.509,74.436,0,0,0,45056,435,484,6539337728,5373317120,127291392,9757130752,2048,26600
