"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_256_5_run.csv",,,,"Date:","21 Mar 2020 15:07:35 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 15:07:35,4.118,0.679,94.977,0.225,0,5395990.790,1465110.767,0,0,1128120320,14779727872,210124800,407154688,2016,63749
21-03 15:07:36,2.488,52.736,44.776,0,0,0,12288,972,1359,1510273024,14397599744,210124800,782274560,2016,63753
21-03 15:07:37,1.003,65.664,33.333,0,0,0,0,632,1106,1916571648,13991301120,210124800,1181515776,2016,63753
21-03 15:07:38,1.008,65.239,33.753,0,0,0,0,863,377,2321833984,13586034688,210124800,1579905024,2016,63753
21-03 15:07:39,1.250,65.250,33.500,0,0,0,0,591,377,2726354944,13181513728,210124800,1977528320,2016,63753
21-03 15:07:40,0.756,65.743,33.501,0,0,0,0,741,1447,3130556416,12777312256,210124800,2374701056,2016,63753
21-03 15:07:41,1.508,65.075,33.166,0.251,0,0,274432,171,377,3532914688,12374941696,210137088,2770268160,2016,63753
21-03 15:07:42,1,65.500,33.500,0,0,0,0,111,523,3934568448,11973287936,210137088,3165089792,2016,63753
21-03 15:07:43,0.503,66.080,33.417,0,0,0,0,701,960,4336394240,11571462144,210137088,3560308736,2016,63753
21-03 15:07:44,8.728,39.401,51.870,0,0,0,0,531,377,4507533312,11400323072,210137088,3729408000,2016,63753
21-03 15:07:45,14.750,19.250,66,0,0,0,0,915,377,4507660288,11400196096,210137088,3729571840,2016,63753
21-03 15:07:46,14.861,18.388,66.247,0.504,0,0,557056,701,960,4507660288,11400196096,210145280,3729563648,2016,63753
21-03 15:07:47,15.404,17.677,66.919,0,0,0,16384,825,523,4507643904,11400196096,210153472,3729571840,2016,63753
21-03 15:07:48,15.869,17.632,66.499,0,0,0,0,591,377,4507643904,11400196096,210153472,3729571840,2016,63753
21-03 15:07:49,14.925,19.403,65.672,0,0,0,0,281,960,4507516928,11400323072,210153472,3729571840,2016,63753
21-03 15:07:50,15.365,18.640,65.995,0,0,0,12288,440,1205,4507512832,11400323072,210153472,3729575936,2016,63753
21-03 15:07:51,17.073,18.293,64.390,0.244,0,0,20480,231,377,4507504640,11400323072,210161664,3729575936,2016,63753
