"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_16384_4_run.csv",,,,"Date:","22 Mar 2020 01:29:02 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
22-03 01:29:02,4.135,0.677,94.964,0.224,0,5358160.997,1459317.492,0,0,1130209280,13987364864,260481024,1133588480,2016,66227
22-03 01:29:03,2.005,52.381,45.614,0,0,0,4096,1750,2294,1505411072,13612150784,260481024,1504137216,2016,66231
22-03 01:29:04,0.754,65.578,33.417,0.251,0,0,3706880,231,419,1909067776,13208494080,260481024,1900019712,2016,66231
22-03 01:29:05,0.754,65.578,33.668,0,0,0,0,1908,2957,2310852608,12806709248,260481024,2294624256,2016,66235
22-03 01:29:06,0.503,65.829,33.668,0,0,0,126976,171,509,2708459520,12409094144,260481024,2684997632,2016,66235
22-03 01:29:07,1.754,65.163,29.574,3.509,0,0,46342144,201,467,3104116736,12013432832,260489216,3074093056,2016,66235
22-03 01:29:08,1.008,65.995,18.640,14.358,0,4096,120463360,850,1067,3497086976,11620442112,260493312,3460456448,2016,66233
22-03 01:29:09,1.263,65.152,33.586,0,0,0,0,303,443,3891302400,11226234880,260493312,3848241152,2016,66232
22-03 01:29:10,1.508,65.075,33.417,0,0,0,0,291,377,4286038016,10831499264,260493312,4237402112,2016,66232
22-03 01:29:11,7.268,44.361,48.371,0,0,0,0,1241,1044,4507992064,10609545216,260493312,4455550976,2016,66232
22-03 01:29:12,15.136,19.355,65.509,0,0,0,0,1071,377,4508499968,10609037312,260493312,4456046592,2016,66232
22-03 01:29:13,15.556,19.259,64.938,0.247,0,0,425984,1336,523,4508618752,10608910336,260501504,4456046592,2016,66232
22-03 01:29:14,17.207,16.958,65.835,0,0,0,0,341,960,4508614656,10608910336,260501504,4456050688,2016,66232
22-03 01:29:15,18.351,11.170,70.479,0,0,0,0,591,377,4508614656,10608910336,260501504,4456050688,2016,66232
22-03 01:29:16,17.708,13.542,68.490,0.260,0,0,8192,591,377,4508614656,10608910336,260501504,4456050688,2016,66232
22-03 01:29:17,16.912,18.382,64.706,0,0,0,0,741,1381,4508614656,10608910336,260501504,4456050688,2016,66232
22-03 01:29:18,16.462,18.919,64.373,0.246,0,0,57344,550,1378,4508598272,10608910336,260517888,4456050688,2016,66232
22-03 01:29:19,15.610,20,64.390,0,0,0,0,111,377,4508598272,10608910336,260517888,4456050688,2016,66232
22-03 01:29:20,18.421,12.105,69.474,0,0,0,0,695,1050,4508598272,10608910336,260517888,4456050688,2016,66231
22-03 01:29:21,15.802,19.012,65.185,0,0,0,0,111,377,4508598272,10608910336,260517888,4456050688,2016,66231
22-03 01:29:22,15.938,16.195,67.866,0,0,0,0,171,377,4508598272,10608910336,260517888,4456050688,2016,66231
22-03 01:29:23,14.851,19.802,65.099,0.248,0,0,12288,281,1106,4508594176,10608910336,260521984,4456050688,2016,66231
22-03 01:29:24,16.040,17.544,66.416,0,0,0,12288,591,377,4508585984,10608910336,260530176,4456050688,2016,66231
22-03 01:29:25,16.873,19.355,63.772,0,0,0,36864,531,377,4509089792,10608402432,260530176,4456054784,2048,66231
22-03 01:29:26,16.291,17.544,66.165,0,0,0,0,761,960,4509089792,10608402432,260530176,4456054784,2048,66231
22-03 01:29:27,16.291,17.293,66.416,0,0,0,0,171,377,4509089792,10608402432,260530176,4456054784,2048,66231
22-03 01:29:28,14.677,19.652,65.423,0.249,0,0,12288,711,523,4509085696,10608402432,260534272,4456054784,2048,66231
22-03 01:29:29,15.062,19.506,65.432,0,0,0,0,801,1381,4509081600,10608402432,260534272,4456058880,2048,66231
22-03 01:29:30,17.413,12.438,70.149,0,0,0,53248,997,655,4616671232,10400034816,260534272,4653142016,2048,66231
