"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_65536_2_run.csv",,,,"Date:","21 Mar 2020 02:38:23 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
"time","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","files","inodes"
21-03 02:38:23,4.085,0.682,95.008,0.225,0,5440386.952,1458993.186,0,0,1126076416,12634849280,322437120,2444038144,2048,26511
21-03 02:38:24,1.746,53.117,45.137,0,0,307200,0,1701,1505,1507987456,12252614656,322437120,2820083712,2048,26517
21-03 02:38:25,0.759,65.063,34.177,0,0,0,2887680,701,960,1906466816,11854135296,322437120,3211898880,2048,26517
21-03 02:38:26,1.253,64.912,33.835,0,0,0,0,231,377,2303516672,11457081344,322437120,3602153472,2048,26517
21-03 02:38:27,1.005,65.327,33.668,0,0,0,0,531,377,2702729216,11057868800,322437120,3994144768,2048,26517
21-03 02:38:28,0.758,65.404,33.838,0,0,0,0,701,960,3101499392,10659098624,322437120,4386000896,2048,26517
21-03 02:38:29,2.771,65.491,31.738,0,0,0,200704,531,523,3497459712,10263126016,322445312,4774440960,2016,26517
21-03 02:38:30,1.010,65.404,33.586,0,0,0,0,171,377,3890577408,9870008320,322445312,5161340928,2016,26517
21-03 02:38:31,2.010,64.573,33.417,0,0,0,4096,728,2275,4281536512,9479049216,322445312,5546119168,2016,26517
21-03 02:38:32,5.721,47.264,46.766,0.249,0,262144,0,502,377,4504674304,9255120896,322445312,5766246400,2048,26519
21-03 02:38:33,16.625,16.625,66.751,0,0,0,0,435,377,4505436160,9254359040,322445312,5767057408,2048,26519
21-03 02:38:34,16.244,16.751,66.751,0.254,0,0,65536,598,1106,4505432064,9254359040,322449408,5767057408,2048,26519
21-03 02:38:35,16,18,66,0,0,0,0,171,377,4505427968,9254359040,322449408,5767061504,2048,26519
21-03 02:38:36,16.456,16.709,66.582,0.253,0,0,868352,171,377,4505427968,9254359040,322449408,5767061504,2048,26519
21-03 02:38:37,16.919,16.414,66.667,0,0,0,0,221,960,4505427968,9254359040,322449408,5767061504,2048,26519
21-03 02:38:38,18.025,17.037,64.938,0,0,0,8192,231,377,4505427968,9254359040,322449408,5767061504,2048,26519
21-03 02:38:39,16.923,15.641,67.179,0.256,0,0,28672,359,565,4505423872,9254359040,322453504,5767061504,2048,26519
21-03 02:38:40,14.677,19.652,65.672,0,0,0,0,341,960,4505423872,9254359040,322453504,5767061504,2048,26519
21-03 02:38:41,16.049,18.519,65.432,0,0,0,0,111,377,4505423872,9254359040,322453504,5767061504,2048,26519
21-03 02:38:42,16.337,18.317,65.347,0,0,0,0,591,377,4505423872,9254359040,322453504,5767061504,2048,26519
21-03 02:38:43,14.713,19.451,65.835,0,0,0,0,1161,1447,4505423872,9254359040,322453504,5767061504,2048,26519
21-03 02:38:44,15.250,18.500,66.250,0,0,0,12288,1180,523,4505423872,9254359040,322457600,5767057408,2048,26519
21-03 02:38:45,15.482,17.513,66.751,0.254,0,0,12288,1155,377,4505411584,9254359040,322461696,5767065600,2048,26519
21-03 02:38:46,15.385,19.107,65.509,0,0,0,4096,610,1788,4505407488,9254359040,322461696,5767069696,2048,26519
21-03 02:38:47,16.456,16.709,66.835,0,0,0,0,111,377,4505407488,9254359040,322461696,5767069696,2048,26519
21-03 02:38:48,15.423,18.905,65.672,0,0,0,0,171,377,4505407488,9254359040,322461696,5767069696,2048,26519
21-03 02:38:49,14.951,20.098,64.951,0,0,0,0,281,1148,4505407488,9254359040,322461696,5767069696,2048,26519
21-03 02:38:50,14.179,20.149,65.174,0.498,0,0,40960,231,377,4505407488,9254359040,322461696,5767069696,2048,26519
21-03 02:38:51,16.958,13.965,68.828,0.249,0,0,65011712,379,589,4581908480,9110343680,322461696,5900603392,2048,26519
21-03 02:38:52,22.943,2.993,72.569,1.496,0,4096,186646528,341,960,4795039744,8677928960,322465792,6326439936,2048,26519
21-03 02:38:53,22.556,4.261,49.624,23.559,0,12288,361611264,111,377,5010763776,8242679808,322478080,6752829440,2048,26521
21-03 02:38:54,22.785,4.304,66.076,6.835,0,28672,894074880,591,523,5228310528,7804203008,322506752,7181869056,2048,26521
21-03 02:38:55,22.250,3.500,74.250,0,0,0,45056,741,1447,5444825088,7368089600,322506752,7608315904,2048,26521
21-03 02:38:56,22,3.500,74.500,0,0,0,28672,651,419,5661032448,6932992000,322510848,8033116160,2048,26522
21-03 02:38:57,22.362,3.015,74.623,0,0,0,0,553,377,5875716096,6499688448,322510848,8457129984,2048,26522
21-03 02:38:58,27.595,6.076,53.671,12.658,0,32768,688070656,921,8495,6082605056,6082048000,322543616,8866422784,2048,26552
21-03 02:38:59,23.383,4.229,72.388,0,0,0,36864,171,523,6299152384,5646159872,322543616,9292435456,2048,26552
21-03 02:39:00,22,3.250,74.500,0.250,0,0,147456,651,377,6515314688,5210554368,322547712,9718427648,2048,26552
21-03 02:39:01,23.426,4.786,59.950,11.839,0,4096,204636160,1048,1788,6690336768,4815982592,322555904,10100060160,2048,26553
21-03 02:39:02,18.939,5.303,56.818,18.939,0,12288,545644544,591,377,6692765696,4628422656,322568192,10280185856,2048,26553
21-03 02:39:03,21.554,6.516,66.165,5.764,0,24576,791887872,111,377,6695145472,4409868288,322592768,10490458112,2048,26553
21-03 02:39:04,22.306,3.258,74.436,0,0,0,4194304,341,1106,6697902080,4193583104,322592768,10698268672,2048,26553
21-03 02:39:05,20.101,4.523,73.367,2.010,0,4096,330952704,591,377,6700736512,3997122560,322596864,10886602752,2048,26553
21-03 02:39:06,22.306,4.511,70.927,2.256,0,4096,410460160,1071,377,6703460352,3775455232,322600960,11099619328,2048,26553
21-03 02:39:07,21.859,4.774,68.844,4.523,0,12288,587382784,1161,1447,6706143232,3553935360,322613248,11312529408,2048,26554
21-03 02:39:08,21.859,4.523,71.106,2.513,0,4096,352378880,591,377,6707847168,3341668352,322617344,11517501440,2048,26554
21-03 02:39:09,22.785,4.557,58.228,14.430,0,8192,875380736,794,523,6709972992,3120463872,322625536,11730481152,2048,26554
21-03 02:39:10,21.554,4.511,61.404,12.531,0,8192,189030400,341,960,6712725504,2907164672,322641920,11935297536,2048,26554
21-03 02:39:11,20.398,4.478,71.642,3.483,0,0,52449280,171,377,6717456384,2700337152,322646016,12131913728,2048,26554
21-03 02:39:12,11.421,2.538,58.629,27.411,0,4096,314040320,563,377,6718652416,2589929472,322646016,12238352384,2080,26555
21-03 02:39:13,21.805,4.511,62.155,11.529,0,4096,312803328,221,960,6721675264,2367696896,322650112,12451422208,2080,26555
21-03 02:39:14,20.707,3.535,50,25.758,0,8192,436723712,171,523,6724292608,2163187712,322658304,12647882752,2080,26565
21-03 02:39:15,22.278,4.051,48.861,24.810,0,4096,446582784,171,377,6726860800,1941581824,322662400,12861001728,2080,26565
21-03 02:39:16,20.455,4.040,51.263,24.242,0,8192,386367488,610,1788,6729633792,1745264640,322682880,13049335808,2080,26565
21-03 02:39:17,17.424,3.788,62.626,16.162,0,4096,251371520,591,377,6732382208,1573933056,322686976,13213245440,2080,26565
21-03 02:39:18,21.717,4.798,52.525,20.960,0,4096,381145088,928,377,6734934016,1360826368,322691072,13418151936,2080,26566
21-03 02:39:19,22.025,3.797,49.367,24.810,0,4096,299196416,741,1593,6737948672,1138888704,322695168,13631184896,2080,26566
21-03 02:39:20,14.106,2.771,54.156,28.967,0,4096,290009088,591,377,6740668416,993366016,322703360,13769940992,2080,26566
21-03 02:39:21,19.298,4.010,48.872,27.820,0,4096,291856384,855,377,6743605248,804646912,322707456,13950681088,2080,26566
21-03 02:39:22,21.662,4.282,42.065,31.990,0,4096,262459392,701,960,6746673152,582569984,322707456,14163746816,2080,26566
21-03 02:39:23,11.869,2.525,56.818,28.788,0,4096,247799808,171,419,6749405184,470511616,322711552,14270148608,2112,26568
21-03 02:39:24,19.799,4.511,47.118,28.571,0,4096,244043776,341,484,6752956416,281702400,322719744,14450438144,2144,26569
21-03 02:39:25,9.645,1.777,50.508,38.071,0,4096,232804352,281,960,6753009664,188743680,322723840,14540685312,2144,26569
21-03 02:39:26,20.603,5.276,42.211,31.910,0,4096,233619456,231,377,6755606528,564445184,300093440,14193086464,2144,25600
21-03 02:39:27,10.633,2.278,51.392,35.696,0,0,230653952,111,377,6758690816,456065024,300101632,14297743360,2144,25600
21-03 02:39:28,18.182,3.535,48.485,29.798,0,4096,240758784,701,960,6761156608,275472384,300105728,14471593984,2144,25600
21-03 02:39:29,19.949,3.788,43.182,33.081,0,4096,237867008,689,526,6764720128,709402624,285962240,14045048832,2112,24480
21-03 02:39:30,12.030,2.757,54.887,30.326,0,4096,243589120,591,377,6767251456,597442560,285970432,14151663616,2112,24480
21-03 02:39:31,16.794,3.053,48.855,31.298,0,4096,212688896,728,2275,6770323456,443158528,285974528,14299176960,2112,24481
21-03 02:39:32,12.437,1.777,40.355,45.431,0,4096,197222400,171,377,6773182464,332173312,285978624,14404546560,2112,24481
21-03 02:39:33,12.977,1.527,50.382,35.115,0,4096,208404480,435,377,6775742464,225243136,285982720,14506385408,2112,24481
21-03 02:39:34,12.500,1.786,38.520,47.194,0,0,228851712,628,1106,6779760640,222220288,213262336,14576926720,2112,24327
21-03 02:39:35,12.500,2.551,43.878,41.071,0,8192,223637504,171,377,6781296640,211939328,123084800,14675763200,2112,24327
21-03 02:39:36,12.821,2.051,39.744,45.385,0,0,230187008,502,377,6784413696,220991488,117886976,14667907072,2112,24327
21-03 02:39:37,13.418,2.025,35.443,49.114,0,4096,223125504,221,960,6787092480,200638464,117886976,14683967488,2112,24327
21-03 02:39:38,12.276,1.535,55.754,30.435,0,4096,213499904,651,377,6791401472,219164672,117895168,14659993600,2112,24327
21-03 02:39:39,1.013,0.253,51.899,46.835,0,0,209715200,701,484,6793605120,216932352,117903360,14660014080,2112,24327
21-03 02:39:40,16.414,4.545,33.081,45.960,0,4096,218906624,761,960,6795313152,220319744,117911552,14652911616,2112,24327
21-03 02:39:41,17.005,2.792,23.604,56.599,0,1052672,211619840,111,377,6795829248,213110784,117911552,14657085440,2112,24327
21-03 02:39:42,11.282,2.051,42.308,44.359,0,3575808,211722240,171,377,6798032896,219992064,117915648,14646620160,2112,24328
21-03 02:39:43,13.077,1.795,43.077,42.051,0,3457024,202989568,321,1447,6799941632,214048768,117915648,14649098240,2112,24328
21-03 02:39:44,12.214,2.036,45.293,40.458,0,4202496,188497920,350,484,6802395136,218255360,117932032,14640836608,2112,24328
21-03 02:39:45,12.977,2.290,42.239,42.494,0,2990080,182013952,915,377,6803992576,212922368,117940224,14643187712,2112,24328
21-03 02:39:46,12.821,1.282,41.026,44.872,0,3756032,185667584,1030,1788,6805549056,213856256,117944320,14640324608,2112,24328
21-03 02:39:47,11.856,1.546,45.361,41.237,0,3280896,196247552,591,377,6806937600,222371840,117948416,14630281216,2112,24328
21-03 02:39:48,18.296,1.754,39.348,40.602,0,5287936,198402048,506,585,6809583616,217378816,117952512,14632624128,2112,24328
21-03 02:39:49,9.415,1.527,40.712,48.346,0,7811072,192204800,1108,1106,6810439680,208719872,117964800,14640431104,2112,24328
21-03 02:39:50,5.385,1.538,43.077,50,0,7639040,209629184,651,377,6812184576,199577600,117977088,14647803904,2112,24328
21-03 02:39:51,6.107,2.799,40.712,50.382,0,7258112,213598208,531,377,6813782016,223703040,117981184,14622760960,2112,24328
21-03 02:39:52,6.091,2.538,47.208,44.162,0,10240000,174100480,281,960,6815502336,211640320,117985280,14633070592,2112,24328
21-03 02:39:53,7.379,2.545,42.494,47.583,0,7540736,195358720,231,461,6818381824,218877952,117985280,14623277056,2112,24328
21-03 02:39:54,7.268,3.258,36.341,53.133,0,6279168,195821568,260,484,6819229696,211894272,117993472,14629404672,2112,24328
21-03 02:39:55,8.838,1.515,36.364,53.283,0,5144576,181633024,321,1447,6819799040,205799424,118001664,14634921984,2112,24328
21-03 02:39:56,7.809,2.519,41.310,48.363,0,7254016,188792832,171,377,6821715968,196657152,118022144,14642114560,2112,24328
21-03 02:39:57,8.142,2.036,46.310,43.511,0,8380416,191913984,435,377,6823866368,186245120,118022144,14650331136,2112,24328
21-03 02:39:58,26.633,3.266,68.342,1.759,0,30715904,3670016,1341,8447,6827347968,219836416,118022144,14614872064,2144,24330
21-03 02:39:59,24.685,1.763,72.040,1.511,0,30748672,3706880,740,526,6830665728,185999360,118022144,14645383168,2144,24330
21-03 02:40:00,22.589,0.508,75.127,1.777,0,21954560,3747840,1071,377,6833242112,161103872,118030336,14667616256,2144,24330
21-03 02:40:01,22.864,1.005,73.618,2.513,0,27648000,4280320,1048,1788,6834417664,207323136,118038528,14621814784,2144,24330
